lipid,logFC,logCPM,LR,PValue,FDR,type,AK0142,AK0170,AK0200,AK0202,AK0144,AK0145,AK0147,AK0164,AK0166,Blank-1x
PI (44:4),-0.08656733261569319,5.667476743262382,0.05390000960596808,0.816410827209444,0.9991404980372531,PI,50531.44340515137,85664.68545532227,41880.80267715454,40037.60274505615,21022.961601257324,92927.54653930664,38115.922454833984,116640.48724365234,16863.60105895996,9264.86067199707
PI (44:5),-0.11743603699226797,5.628963064849403,0.09910211717306083,0.7529098006180099,0.9991404980372531,PI,49578.38375854492,75766.365234375,43978.88333892822,36243.06274032593,23088.781646728516,88722.94668579102,36252.502601623535,105466.76655578612,17563.281299591064,10304.460750579834
PI (44:6),-0.11317967865380393,5.738124038203164,0.09206148006524018,0.7615725888443077,0.9991404980372531,PI,56746.80415344238,84786.9461517334,44396.962730407715,40604.14281463623,25334.80148696899,94849.76623535156,43403.94290161133,111973.94647216795,20334.541526794434,9200.840602874756
PI (44:7),-0.19722319752834916,5.990779939835034,0.27880916887261264,0.5974827938622479,0.9991404980372531,PI,65964.82406616211,90847.22579956056,51740.80422973633,46152.42352294922,31291.70221710205,107467.60893249512,56769.16329956055,127922.84812927246,24402.361770629883,12598.940963745115
PI (44:8),-0.12533434268290009,5.728029219302286,0.1128549122295226,0.736916978295567,0.9991404980372531,PI,56338.96337890625,83389.80572509766,41921.42314147949,41336.94267272949,27020.7218170166,93448.30712890624,43568.6630859375,107313.26747131348,20779.441604614258,9134.44063949585
PIo (18:0),-0.11612287166752283,12.041052896075108,0.09691503820711311,0.7555635958890035,0.9991404980372531,PI,5516176.008544922,6553666.343994141,3125938.344848633,4130138.6772460938,2803580.8168945312,4770159.7529296875,5725914.8701171875,6683242.051269531,2646636.4432373047,73936.90509033203
PIo (20:5),-0.353494831266447,8.946920127308724,0.890702490854892,0.34528701054828653,0.9991404980372531,PI,349837.3486328125,487633.05712890625,212745.87744140625,194975.60928344727,199539.19885253903,410549.2728271485,434741.02575683594,556968.5306396484,139513.14979553223,303411.39541625977
PIo (28:0),-0.2889532716163772,7.483186937405678,0.5965968870805227,0.43987942157715243,0.9991404980372531,PI,209572.09252929688,313939.4666748047,122943.14701843262,89008.8461303711,58095.24426269531,472676.8319091797,161632.8720703125,400161.4677734375,49191.743881225586,20648.86148071289
PIo (30:0),-0.20529759732005806,7.683191813361567,0.3020463162829401,0.5826023991780995,0.9991404980372531,PI,225296.814453125,366905.5466308594,148522.84991455078,91123.18658447266,77468.96496582031,441564.7736816406,195534.7119140625,384811.7624511719,56499.80368041992,40825.44287109375
PIo (30:1),-0.27892138775026404,8.112771234473048,0.5561021165340208,0.45583503630183275,0.9991404980372531,PI,292833.6239013672,524260.4151611328,240352.15826416016,144266.24842834473,109931.20858764648,787507.7919921875,229317.79559326172,617366.0303955078,73924.1254272461,22481.241493225098
PIo (32:0),-0.19360474758746196,8.146710666736652,0.26872662351524923,0.604187245740819,0.9991404980372531,PI,294330.38134765625,555294.8395996094,144195.61004638672,125932.11004638672,123414.34814453124,487388.29150390625,318816.4404296875,447375.7102050781,82134.765869140625,65905.72479248047
"PIo (32:1), PIp (32:0)",-0.28595463881593397,7.650957562323579,0.5843450339816627,0.44461422832034303,0.9991404980372531,PI,206134.3741455078,392532.9249267578,141290.2501525879,95976.06671142578,87232.40658569336,485683.4353027344,178089.47436523438,405403.0686035156,71152.14535522461,26491.121826171875
PIo (34:0),-0.2130157290778826,7.900086733684662,0.3251005769998301,0.5685583882112288,0.9991404980372531,PI,236933.6579589844,455305.9002685547,112719.34887695312,149680.45092773438,103252.78649902344,473320.2980957031,251551.56115722656,416017.388671875,65075.94448852539,47303.263244628906
"PIo (34:1), PIp (34:0)",-0.2562188250945018,8.299177298702453,0.4696437308739405,0.4931511146607496,0.9991404980372531,PI,306717.6639404297,733299.82470703125,124806.16897583008,183457.21044921875,171456.41285705566,751100.400390625,323115.44299316406,613756.7730712891,63928.08465576172,32186.68197631836
"PIo (34:3), PIp (34:2)",-0.3589242226105836,6.8638431005515566,0.9180475456851109,0.3379881457562588,0.9991404980372531,PI,117790.00817871094,220956.63745117188,68358.8649597168,62505.58445739746,68606.56398391724,282706.35998535156,115064.76876831056,220353.2944946289,31464.822273254395,13664.821102142334
"PIo (34:4), PIp (34:3)",-0.3992499615702702,6.5675425296526235,1.134071451095224,0.28690855431796924,0.9991404980372531,PI,106976.60760498048,170304.09197998047,42173.18299865723,45659.763359069824,54230.26280212402,225008.54135131836,90820.04718017578,191610.99334716797,28784.362129211426,11936.740810394287
PIo (36:0),-0.0996460843081405,7.108359024052691,0.07139525068487274,0.7893160251716725,0.9991404980372531,PI,138586.6483154297,242575.8367919922,109278.80752563477,104682.16818237305,72143.5443572998,242418.53649902344,131027.3076171875,265746.75842285156,38158.50262451172,23477.381713867188
"PIo (36:1), PIp (36:0)",-0.23346949377304274,7.2029228952723745,0.3902495699148858,0.5321682463928853,0.9991404980372531,PI,156144.55200195312,248570.07873535156,91286.8858642578,88849.22651672363,75775.08596801758,277536.2431640625,143122.91149902344,280972.1417236328,42693.10358428955,28070.68194580078
"PIo (36:2), PIp (36:1)",-0.12443953453631393,6.920864014862516,0.11126021012751153,0.7387139408391118,0.9991404980372531,PI,130590.6890258789,214499.45727539065,94642.22520446776,86124.0866394043,66899.90548706055,220415.61614990231,110602.84753417967,255794.64044189453,32493.24237060547,17265.601135253906
"PIo (36:3), PIp (36:2)",-0.28730733181721074,7.152456018123008,0.5898501483061409,0.44247707128678176,0.9991404980372531,PI,163948.29125976562,259079.1011352539,73036.86515808105,96290.66752624512,71397.02447509766,293449.6985473633,123685.86953735352,359112.7233276367,56490.564292907715,11293.18072128296
"PIo (36:4), PIp (36:3)",-0.21136926674104864,6.899523230754384,0.32010366639951826,0.5715453519097484,0.9991404980372531,PI,136212.06903076172,200648.95703125,47513.603229522705,87004.14671325684,55262.64414215088,225895.97552490231,97987.64682006836,289060.21881103516,32661.182041168213,20704.50160980225
"PIo (36:5), PIp (36:4)",-0.2386464467553768,6.494848459487099,0.4076634500233922,0.5231578345133426,0.9991404980372531,PI,97713.34796142578,158487.8701171875,47694.4841003418,54214.48440551758,47445.18295288086,171286.232421875,83884.18649291992,190834.1531982422,22388.70135498047,16265.22120666504
"PIo (38:1), PIp (38:0)",-0.24648115237678275,7.26411448974674,0.4347641623899108,0.5096604579715419,0.9991404980372531,PI,187071.41271972656,237723.2987060547,91668.94686126708,104724.70697021484,85178.72731018066,255947.5174560547,129388.22943115234,386312.92333984375,61467.32434844971,19669.12120819092
"PIo (38:2), PIp (38:1)",-0.15220592286656906,6.7970391071066345,0.16630642984091537,0.6834154815517831,0.9991404980372531,PI,130893.8289794922,175567.3539428711,82228.66589355469,71732.80471801758,45721.72315597534,180273.57104492188,97993.78799438477,259870.09765625,43547.70278930664,18742.00132751465
"PIo (38:3), PIp (38:2)",-0.24916424223909872,6.662458657193752,0.4442286599660292,0.5050884911080978,0.9991404980372531,PI,118461.04943847656,155910.41021728516,62310.764640808105,64893.92478942871,52705.06376647949,180799.85430908203,89801.84729003906,223503.47747802737,38628.98268890381,16263.581161499023
"PIo (38:4), PIp (38:3)",-0.5217179869104432,6.992440517224696,1.926350556594116,0.1651582659607412,0.9991404980372531,PI,163842.04864501953,157394.2507019043,73976.44459533691,53810.883850097656,78048.80591583252,273984.10052490234,130537.52783203124,238615.53509521484,61746.62535095215,16753.38136291504
"PIo (38:5), PIp (38:4)",-0.3684540840408591,7.011720670851128,0.967083464794996,0.32540863300485756,0.9991404980372531,PI,143426.17083740234,200788.45220947263,66132.96477508545,86873.08628845215,71658.16468811035,243840.05535888672,118533.86862182616,256148.37982177737,75736.38525390625,16392.181037902832
"PIo (38:6), PIp (38:5)",-0.28413711088944654,7.091966903316167,0.5769685456325533,0.44750301342913695,0.9991404980372531,PI,132460.48895263672,229562.4930419922,64646.28402709961,102193.36807250977,70644.02559661865,258488.1552734375,113584.1078491211,277827.8197631836,59361.14453125,25002.921630859375
"PIo (40:1), PIp (40:0)",-0.08032348545045291,6.839666995308862,0.046416741446591914,0.8294200387787626,0.9991404980372531,PI,158215.73095703125,170768.5323486328,74008.34463500977,81692.4055480957,55066.44317626953,173372.55352783203,97006.885986328125,271072.7353515625,45853.88367462158,16029.321128845217
"PIo (40:2), PIp (40:1)",-0.2575116040090955,6.252515415107566,0.47434114820862305,0.4909967872762213,0.9991404980372531,PI,82069.16632080078,115765.40869140624,49086.26364135742,51710.94344329834,36701.20217895508,141436.9315185547,67506.1643371582,173110.3126220703,23051.16174697876,13878.920936584473
"PIo (40:3), PIp (40:2)",-0.14761947181537421,6.213779822992485,0.15645260775272618,0.6924437395001392,0.9991404980372531,PI,85773.42681884766,121620.16943359376,48903.483238220215,49990.00386810303,40513.22264099121,123328.98828125,63736.484466552734,155960.19177246094,26540.021812438965,12801.38091659546
"PIo (40:4), PIp (40:3)",-0.14787830858483395,6.770675364922252,0.15700540718898992,0.6919286651989907,0.9991404980372531,PI,105430.96643066406,199840.41583251953,81458.80515289307,84050.80551147461,43847.78276062012,234562.6788330078,88331.50653076172,222571.37567138672,43424.5224571228,16215.521347045898
"PIo (40:5), PIp (40:4)",0.007240263627098412,10.252558992077844,3.780518309213221e-4,0.9844872651032363,0.9991404980372531,PI,929229.157836914,3638184.947021485,1417036.094665527,598445.4321594238,350889.2542114258,3802736.1381835938,1076222.825805664,2230980.6020507812,214662.97387695312,39443.00280761719
"PIo (40:6), PIp (40:5)",0.15595964830835687,14.216085201127282,0.17600316516257664,0.6748307988333538,0.9991404980372531,PI,15160026.5178833,49895611.158569336,23233108.128356937,19312869.8873291,5284522.486839294,52573861.8918457,18418637.444213867,34899052.09082031,3396824.1035118103,18200.381225585938
PIo (40:7),-0.16038101319317233,6.949665384504041,0.18460425562079763,0.6674459138831074,0.9991404980372531,PI,149106.76953125,188579.45672607425,93666.96670532228,79269.92588806152,58386.444107055664,203578.6539916992,106257.42877197266,281887.4231567383,48406.72371673584,20132.301483154297
PIo (42:0),-0.1330820971461655,6.313973369925943,0.12721375597902806,0.7213385865154552,0.9991404980372531,PI,82710.24658203125,134357.60906982422,67077.46496582031,51773.52360534668,42144.8835067749,129028.56964111328,65893.78521728516,163982.33203125,31848.982215881348,14549.860954284668
PIo (42:1),-0.1901051449325082,6.199702866078788,0.25911211003767676,0.6107308042026669,0.9991404980372531,PI,77014.44616699219,119907.64889526369,48640.083740234375,48627.30296325683,33659.78227233887,135262.5887451172,62241.74432373047,145346.50909423828,28328.602249145508,14856.64111328125
PIo (42:2),-0.15666114065188114,5.953072811504242,0.17615150058736617,0.6747016565313055,0.9991404980372531,PI,66172.5241394043,97634.28582763672,41276.68357086182,47582.50382614136,29229.4818649292,112495.267578125,49756.76382446289,129743.73016357422,23889.401611328125,11491.300918579102
PIo (42:4),0.2481996371896984,7.202399815089454,0.44646614807606966,0.5040179191924885,0.9991404980372531,PI,142648.85028076172,359452.82415771484,181412.55347824097,123422.88808441162,47927.42277908325,316022.6217651367,117057.44966125488,305621.1484375,30269.9421043396,11832.28092956543
PIo (42:6),0.41107829614248154,10.95987028005492,1.2272715996368788,0.2679383038757076,0.9991404980372531,PI,1583212.5514526367,6080152.11340332,3104774.723876953,1786963.449569702,430699.9510040283,4733123.54888916,1473574.522857666,4409186.042907715,320021.423248291,18925.90129852295
PIp (20:0),-0.15375672755525432,8.062243471397437,0.16971001199271996,0.6803696578518875,0.9991404980372531,PI,245768.57470703125,436701.8298339844,231864.95977783203,186721.2516479492,129060.67153930664,488515.5595703125,249146.9765625,419640.8029785156,106837.04672241212,57422.4846496582
PIp (28:0),-0.16810219189341774,8.35522383955228,0.20276387318881461,0.6524991157867774,0.9991404980372531,PI,418024.75,662258.1799926758,271703.75842285156,162568.43124389648,113995.80870056152,827992.1060791016,286042.9853515625,876177.299621582,74519.72525024414,11081.920932769775
PIp (30:1),-0.37474077004156986,7.464139165992747,1.0001163784618257,0.3172823493207116,0.9991404980372531,PI,176180.5718383789,228287.91510009769,48312.38362121582,48312.9434967041,48470.7635345459,247509.00079345703,184608.11477661133,274436.6809082031,32279.741912841797,83252.66745758057
PIp (32:1),-0.22361831084890108,6.623959072424437,0.3581254255914246,0.5495491737431747,0.9991404980372531,PI,106107.80822753906,193681.01126098633,45363.78282165527,44642.622955322266,30181.18229675293,207840.05200195312,88629.40631103516,217003.91430664065,25447.48179626465,20496.121353149418
PIp (34:1),-0.1654992896318427,6.7258881165163364,0.1965411018463783,0.6575273751932313,0.9991404980372531,PI,118320.06762695312,214338.33563232425,57520.28405761719,52460.58322143555,39286.662658691406,213013.89379882812,102923.08642578124,213566.35412597656,31899.56209564209,17867.20133972168
PIp (34:4),-0.26737914274300295,6.257174032100221,0.51121063999744365,0.47461524842637326,0.9991404980372531,PI,91478.8461303711,146423.79006958008,36657.62237548828,30558.101837158203,26210.381912231445,166358.19134521484,77472.4049987793,166453.0506591797,20044.001441955566,12216.900886535645
PIp (36:5),-0.24566744665030793,7.907695374539487,0.4319151397794485,0.511050711577775,0.9991404980372531,PI,229206.31567382812,358553.9841308594,99685.5672607422,155438.81127929688,129390.68896484376,382294.2041015625,215492.97534179688,369361.5439453125,78033.04504394531,75719.76501464844
PIp (38:6),-0.1546229332835739,8.393436574294123,0.1716237383079715,0.6786727535433107,0.9991404980372531,PI,322017.38232421875,641085.2412109375,176027.81134033203,217256.85607910156,145795.22872924805,588373.85791015625,300029.5212402344,622315.3122558594,125090.44885253906,75326.7651977539
PIp (42:2),-0.15174668299957855,6.217046647800004,0.1653023906474118,0.6843209207248031,0.9991404980372531,PI,73384.64501953125,127983.5297241211,58703.8648147583,56858.62343597412,34625.38236236572,161726.7307434082,58095.38366699219,150639.35134887695,24836.302055358887,11786.920848846436
PIp (42:4),-0.027231397776095123,6.71343933283945,0.005342804362953757,0.9417309268481258,0.9991404980372531,PI,110311.72720336914,218856.59887695312,110411.34868621826,50977.62331390381,40096.0029296875,201590.1094055176,79243.44464111328,250860.0576171875,31834.061988830566,15141.0009765625
