lipid,logFC,logCPM,LR,PValue,FDR,type,DOD73-5xFAD-M2liver_x,FAD131-5xFAD-M1liver_x,FAD131-5xFAD-M2liver_x,FAD131-5xFAD-M4liver_x,FAD173-5xFAD-M1liver_x,DOD73-5xFAD-M2liver_y,FAD131-5xFAD-M1liver_y,FAD131-5xFAD-M2liver_y,FAD131-5xFAD-M4liver_y,FAD173-5xFAD-M1liver_y,blank_033123
DG(37:3)_C18:2,0,4.533708106860735,0,1,1,DAG,16899.56118774414,18729.541229248047,17310.861358642578,16216.141021728516,16695.121154785156,16899.56118774414,18729.541229248047,17310.861358642578,16216.141021728516,16695.121154785156,16877.781188964844
DG(37:4)_C16:0,0,5.5360434007575465,0,1,1,DAG,33641.34231567383,33882.34240722656,35853.102462768555,34926.04250335693,33070.90229797363,33641.34231567383,33882.34240722656,35853.102462768555,34926.04250335693,33070.90229797363,34580.142349243164
DG(37:4)_C16:1,0,5.492048723246584,0,1,1,DAG,32404.262420654297,36677.08264160156,33280.642333984375,32219.842193603516,33670.94235229492,32404.262420654297,36677.08264160156,33280.642333984375,32219.842193603516,33670.94235229492,30199.3221282959
DG(37:4)_C18:0,0,4.873596229545352,0,1,1,DAG,21553.501556396484,22686.461555480957,22503.501510620117,21362.881561279297,21755.78158569336,21553.501556396484,22686.461555480957,22503.501510620117,21362.881561279297,21755.78158569336,19165.68133544922
DG(37:4)_C18:1,0,5.4860209381588465,0,1,1,DAG,34039.26234436035,34259.88221740723,34220.62236022949,31122.94236755371,33224.92231750488,34039.26234436035,34259.88221740723,34220.62236022949,31122.94236755371,33224.92231750488,31364.64190673828
DG(37:4)_C18:2,0,3.9870636680450104,0,1,1,DAG,11839.500839233398,11685.50082397461,12250.980911254885,12196.4208984375,11233.400817871094,11839.500839233398,11685.50082397461,12250.980911254885,12196.4208984375,11233.400817871094,10646.24072265625
DG(37:5)_C16:0,0,6.737695566737173,0,1,1,DAG,74005.26493835449,62340.384216308594,99646.56735229492,98011.94654846191,68174.16540527344,74005.26493835449,62340.384216308594,99646.56735229492,98011.94654846191,68174.16540527344,64247.88409423828
DG(37:5)_C16:1,0,5.698143298493524,0,1,1,DAG,40466.6227722168,36906.52279663086,38172.84280395508,39843.062927246094,39349.54292297363,40466.6227722168,36906.52279663086,38172.84280395508,39843.062927246094,39349.54292297363,33115.822341918945
DG(37:5)_C18:0,0,4.692427012735881,0,1,1,DAG,17345.321254730225,18740.701301574707,20172.781410217285,20211.02138519287,19437.00136566162,17345.321254730225,18740.701301574707,20172.781410217285,20211.02138519287,19437.00136566162,18500.661247253414
DG(37:5)_C18:1,0,5.079267091789551,0,1,1,DAG,24496.18158721924,26326.781929016113,25970.361770629883,25402.441940307617,24240.021850585938,24496.18158721924,26326.781929016113,25970.361770629883,25402.441940307617,24240.021850585938,22477.161643981937
DG(37:5)_C18:2,0,3.9112824727266666,0,1,1,DAG,10794.46076965332,13144.941062927246,10887.820709228516,10101.84065246582,10763.50080871582,10794.46076965332,13144.941062927246,10887.820709228516,10101.84065246582,10763.50080871582,11145.960800170898
DG(37:6)_C16:0,0,8.721343340262306,0,1,1,DAG,291831.5846557617,223665.8546142578,409071.6457519531,405964.8756713867,265692.9619140625,291831.5846557617,223665.8546142578,409071.6457519531,405964.8756713867,265692.9619140625,242479.67822265625
DG(37:6)_C16:1,0,6.968381337270699,0,1,1,DAG,100196.56658935548,70378.56532287598,110596.68807983398,112090.0668334961,78987.78596496582,100196.56658935548,70378.56532287598,110596.68807983398,112090.0668334961,78987.78596496582,74236.68486022949
DG(37:6)_C18:0,0,5.981424769976274,0,1,1,DAG,40720.84243774414,42262.9231262207,50271.68307495117,59634.82440185547,43846.06285095215,40720.84243774414,42262.9231262207,50271.68307495117,59634.82440185547,43846.06285095215,39783.08267211914
DG(37:6)_C18:1,0,4.905686785355427,0,1,1,DAG,20776.001586914062,20927.321563720703,22546.041584014893,23949.52180480957,23408.461723327637,20776.001586914062,20927.321563720703,22546.041584014893,23949.52180480957,23408.461723327637,20542.841499328613
DG(37:6)_C18:2,0,3.650912917733009,0,1,1,DAG,10026.880889892578,10073.38060760498,9588.700653076172,7309.1605224609375,10096.140655517578,10026.880889892578,10073.38060760498,9588.700653076172,7309.1605224609375,10096.140655517578,8384.860580444336
DG(37:7)|DG(36:0)_C16:0,0,6.710079182172737,0,1,1,DAG,75577.50521850586,65236.164611816406,85740.82516479492,87801.025634765625,77325.88552856445,75577.50521850586,65236.164611816406,85740.82516479492,87801.025634765625,77325.88552856445,68249.684814453125
DG(37:7)|DG(36:0)_C16:1,0,8.872918272978149,0,1,1,DAG,374478.6891479492,268037.4602050781,419043.66955566406,419804.45013427734,293631.3957519531,374478.6891479492,268037.4602050781,419043.66955566406,419804.45013427734,293631.3957519531,266315.40228271484
DG(37:7)|DG(36:0)_C18:0,0,8.652538319491361,0,1,1,DAG,291722.7216796875,275868.15966796875,311690.2236328125,337828.0841064453,290912.43811035156,291722.7216796875,275868.15966796875,311690.2236328125,337828.0841064453,290912.43811035156,257121.57836914065
DG(37:7)|DG(36:0)_C18:1,0,6.122929520234998,0,1,1,DAG,50224.703521728516,42448.38296508789,61941.44422912598,59398.664459228516,48109.72312927246,50224.703521728516,42448.38296508789,61941.44422912598,59398.664459228516,48109.72312927246,43196.38296508789
DG(37:7)|DG(36:0)_C18:2,0,3.4450445901791835,0,1,1,DAG,8922.580551147461,7161.820514678955,8557.0806350708,7883.560546875,7981.460586547852,8922.580551147461,7161.820514678955,8557.0806350708,7883.560546875,7981.460586547852,7608.90060043335
DG(38:3)_C16:0,0,5.262105528744161,0,1,1,DAG,27916.46194458008,30300.10217285156,28003.64179992676,27186.582008361816,28304.741989135742,27916.46194458008,30300.10217285156,28003.64179992676,27186.582008361816,28304.741989135742,28789.98194885254
DG(38:3)_C16:1,0,5.421813082943746,0,1,1,DAG,32887.40232849121,33830.60235595703,30845.582321166992,31251.422088623047,30292.382080078125,32887.40232849121,33830.60235595703,30845.582321166992,31251.422088623047,30292.382080078125,30552.16212463379
DG(38:3)_C18:0,0,5.144644642661616,0,1,1,DAG,23473.981590270996,26540.501724243164,29053.64186096191,25688.80174255371,26791.461959838867,23473.981590270996,26540.501724243164,29053.64186096191,25688.80174255371,26791.461959838867,25125.28187561035
DG(38:3)_C18:1,0,5.334486187127274,0,1,1,DAG,28401.242065429688,30178.182235717773,30764.682189941406,31145.322174072266,30832.942192077637,28401.242065429688,30178.182235717773,30764.682189941406,31145.322174072266,30832.942192077637,25967.48175048828
DG(38:3)_C18:2,0,4.805760254557608,0,1,1,DAG,20372.501434326172,23555.86166381836,22099.88153076172,18984.361328125,20349.721435546875,20372.501434326172,23555.86166381836,22099.88153076172,18984.361328125,20349.721435546875,17608.681243896484
DG(38:4)_C16:0,0,5.32582891701036,0,1,1,DAG,29681.542037963867,30016.182220458984,29515.382064819336,29925.60221862793,31026.122146606445,29681.542037963867,30016.182220458984,29515.382064819336,29925.60221862793,31026.122146606445,26264.261993408203
DG(38:4)_C16:1,0,5.450568328203751,0,1,1,DAG,31023.02215576172,33586.40264892578,31376.48232269287,31580.542221069336,34308.22227478027,31023.02215576172,33586.40264892578,31376.48232269287,31580.542221069336,34308.22227478027,32015.302276611328
DG(38:4)_C18:0,0,5.107883433999968,0,1,1,DAG,24798.321716308594,26829.22191619873,25936.481956481937,26060.621940612793,25556.901794433594,24798.321716308594,26829.22191619873,25936.481956481937,26060.621940612793,25556.901794433594,22499.9416885376
DG(38:4)_C18:1,0,5.441256272211134,0,1,1,DAG,33985.58250427246,33056.642292022705,34963.92231750488,29797.56211090088,31387.54232788086,33985.58250427246,33056.642292022705,34963.92231750488,29797.56211090088,31387.54232788086,28065.642028808594
DG(38:4)_C18:2,0,4.064121804347337,0,1,1,DAG,12632.960800170898,12885.020965576172,14927.441162109377,11905.960968017578,11596.48077392578,12632.960800170898,12885.020965576172,14927.441162109377,11905.960968017578,11596.48077392578,8899.560562133789
DG(38:5)_C16:0,0,5.410911531700827,0,1,1,DAG,30149.702026367188,32530.34196472168,32552.982360839844,30958.162078857426,31918.04219055176,30149.702026367188,32530.34196472168,32552.982360839844,30958.162078857426,31918.04219055176,30173.562118530273
DG(38:5)_C16:1,0,5.465913570518344,0,1,1,DAG,34687.5224609375,35479.062561035156,30892.18214416504,31235.70217895508,32409.402374267574,34687.5224609375,35479.062561035156,30892.18214416504,31235.70217895508,32409.402374267574,30400.862075805664
DG(38:5)_C18:0,0,5.453784884469944,0,1,1,DAG,31150.62216186523,31541.9425201416,32222.382278442383,33544.102478027344,33162.24235534668,31150.62216186523,31541.9425201416,32222.382278442383,33544.102478027344,33162.24235534668,32921.52230834961
DG(38:5)_C18:1,0,5.2452321041617544,0,1,1,DAG,27436.722007751465,29617.44203186035,29786.422088623047,27058.221908569336,29440.001976013184,27436.722007751465,29617.44203186035,29786.422088623047,27058.221908569336,29440.001976013184,22852.841552734375
DG(38:5)_C18:2,0,4.2042668825379055,0,1,1,DAG,13043.200958251951,16279.200996398926,14712.440994262695,11164.760848999023,14184.060913085938,13043.200958251951,16279.200996398926,14712.440994262695,11164.760848999023,14184.060913085938,11914.500717163086
DG(38:6)|DG(dO-40:6)_C16:0,0,6.32931940438957,0,1,1,DAG,59763.5244140625,61580.544494628906,62334.224365234375,54975.084228515625,60181.22439575195,59763.5244140625,61580.544494628906,62334.224365234375,54975.084228515625,60181.22439575195,57475.124267578125
DG(38:6)|DG(dO-40:6)_C16:1,0,5.489602939123795,0,1,1,DAG,34360.3424987793,34444.622497558594,34416.70246887207,31359.342208862305,33725.82255554199,34360.3424987793,34444.622497558594,34416.70246887207,31359.342208862305,33725.82255554199,29633.12216186523
DG(38:6)|DG(dO-40:6)_C18:0,0,6.143682481783041,0,1,1,DAG,50312.303146362305,49957.70341491699,54190.3436126709,61691.98471069336,47294.46328735352,50312.303146362305,49957.70341491699,54190.3436126709,61691.98471069336,47294.46328735352,47513.663650512695
DG(38:6)|DG(dO-40:6)_C18:1,0,5.578616393945427,0,1,1,DAG,36630.38250732422,35790.2223815918,34324.242431640625,36025.06246185303,35017.142501831055,36630.38250732422,35790.2223815918,34324.242431640625,36025.06246185303,35017.142501831055,33136.9221496582
DG(38:6)|DG(dO-40:6)_C18:2,0,3.944950392194016,0,1,1,DAG,11289.680854797363,12917.20086669922,13361.781005859377,10884.680755615234,10464.580795288086,11289.680854797363,12917.20086669922,13361.781005859377,10884.680755615234,10464.580795288086,8140.220504760742
DG(38:7)|DG(37:0)_C16:0,0,8.670144680009285,0,1,1,DAG,299877.2204589844,305225.9636230469,301568.5002441406,294583.3596191406,306564.0412597656,299877.2204589844,305225.9636230469,301568.5002441406,294583.3596191406,306564.0412597656,298622.42041015625
DG(38:7)|DG(37:0)_C16:1,0,6.4765881938919145,0,1,1,DAG,65771.70425415039,68056.60479736328,70501.02462768555,62269.16455078125,66126.52474975586,65771.70425415039,68056.60479736328,70501.02462768555,62269.16455078125,66126.52474975586,60488.384033203125
DG(38:7)|DG(37:0)_C18:0,0,7.966759058092866,0,1,1,DAG,176421.01171875,166194.07025146484,198641.67712402344,229357.0362548828,167640.45166015625,176421.01171875,166194.07025146484,198641.67712402344,229357.0362548828,167640.45166015625,156386.0509033203
DG(38:7)|DG(37:0)_C18:1,0,6.362715176115042,0,1,1,DAG,60451.304428100586,56973.443939208984,65673.14472961426,67820.66500854492,56253.34405517578,60451.304428100586,56973.443939208984,65673.14472961426,67820.66500854492,56253.34405517578,54997.243896484375
DG(38:7)|DG(37:0)_C18:2,0,4.16201202207404,0,1,1,DAG,14003.28094482422,13094.580856323242,12648.18096923828,13878.661087036133,12949.66081237793,14003.28094482422,13094.580856323242,12648.18096923828,13878.661087036133,12949.66081237793,12360.460845947266
DG(38:8)|DG(dO-40:8)|DG(37:1)_C16:0,0,6.170910923139206,0,1,1,DAG,57275.603942871094,50530.06362915039,54214.98358154297,52833.923583984375,53223.76361083984,57275.603942871094,50530.06362915039,54214.98358154297,52833.923583984375,53223.76361083984,50127.763580322266
DG(38:8)|DG(dO-40:8)|DG(37:1)_C16:1,0,8.800604492030198,0,1,1,DAG,325128.8635253906,346590.1037597656,325292.1838378906,324294.9665527344,332333.4626464844,325128.8635253906,346590.1037597656,325292.1838378906,324294.9665527344,332333.4626464844,321241.9619140625
DG(38:8)|DG(dO-40:8)|DG(37:1)_C18:0,0,5.99121198465548,0,1,1,DAG,46981.683044433594,47177.3034362793,47281.72332763672,45430.623046875,49853.703216552734,46981.683044433594,47177.3034362793,47281.72332763672,45430.623046875,49853.703216552734,44466.34313964844
DG(38:8)|DG(dO-40:8)|DG(37:1)_C18:1,0,8.173496774062386,0,1,1,DAG,208062.89526367188,192048.89544677737,233575.27416992188,255259.27606201172,189473.6151123047,208062.89526367188,192048.89544677737,233575.27416992188,255259.27606201172,189473.6151123047,189589.75256347656
DG(38:8)|DG(dO-40:8)|DG(37:1)_C18:2,0,5.569566033919309,0,1,1,DAG,34121.022399902344,31043.202606201172,41088.56343078613,44420.28257751465,30418.54246520996,34121.022399902344,31043.202606201172,41088.56343078613,44420.28257751465,30418.54246520996,24564.241760253903
DG(38:9)|DG(dO-40:9)|DG(37:2)_C16:0,0,5.273703693949605,0,1,1,DAG,30895.78224182129,31121.522247314453,26606.421829223633,27000.261962890625,27888.52212524414,30895.78224182129,31121.522247314453,26606.421829223633,27000.261962890625,27888.52212524414,27735.54202270508
DG(38:9)|DG(dO-40:9)|DG(37:2)_C16:1,0,6.331914787514734,0,1,1,DAG,64847.065002441406,60114.90377807617,57237.8039855957,54943.92395019531,62078.62463378906,64847.065002441406,60114.90377807617,57237.8039855957,54943.92395019531,62078.62463378906,57281.86395263672
DG(38:9)|DG(dO-40:9)|DG(37:2)_C18:0,0,5.081114795603257,0,1,1,DAG,23334.001579284668,25756.66180419922,25793.621673583984,27015.80201721191,23663.341766357426,23334.001579284668,25756.66180419922,25793.621673583984,27015.80201721191,23663.341766357426,24117.481758117676
DG(38:9)|DG(dO-40:9)|DG(37:2)_C18:1,0,6.186142756132895,0,1,1,DAG,53488.42398071289,52903.50372314453,54609.904052734375,52825.08345031738,55322.24395751953,53488.42398071289,52903.50372314453,54609.904052734375,52825.08345031738,55322.24395751953,54003.323791503906
DG(38:9)|DG(dO-40:9)|DG(37:2)_C18:2,0,7.517571553209424,0,1,1,DAG,138780.091796875,116013.14794921876,147327.15185546875,174462.09161376953,120475.94940185548,138780.091796875,116013.14794921876,147327.15185546875,174462.09161376953,120475.94940185548,96212.04693603516
DG(39:4)_C16:0,0,5.451134072493652,0,1,1,DAG,34487.64219665527,33073.96223449707,31841.42219543457,30762.702194213867,32355.042221069336,34487.64219665527,33073.96223449707,31841.42219543457,30762.702194213867,32355.042221069336,31032.202255249023
DG(39:4)_C16:1,0,5.721797981350244,0,1,1,DAG,39661.68280029297,39174.76284790039,39870.16275024414,38218.62292480469,38764.36293029785,39661.68280029297,39174.76284790039,39870.16275024414,38218.62292480469,38764.36293029785,38092.60243225098
DG(39:4)_C18:0,0,5.206812336125253,0,1,1,DAG,27044.421905517574,28858.80210876465,27870.821807861328,27072.922035217285,25513.421798706055,27044.421905517574,28858.80210876465,27870.821807861328,27072.922035217285,25513.421798706055,27684.70195007324
DG(39:4)_C18:1,0,5.217591094812766,0,1,1,DAG,27564.80194091797,28627.62216186523,27435.661903381348,29023.082107543945,25953.18170928955,27564.80194091797,28627.62216186523,27435.661903381348,29023.082107543945,25953.18170928955,25461.001846313477
DG(39:4)_C18:2,0,3.9195178024404003,0,1,1,DAG,11762.340713500977,11631.86085510254,11873.70083618164,10522.380783081057,10123.14070892334,11762.340713500977,11631.86085510254,11873.70083618164,10522.380783081057,10123.14070892334,11336.560775756836
DG(39:5)_C16:0,0,5.9165813466245725,0,1,1,DAG,44306.323181152344,44382.58337402344,45810.843170166016,47155.30322265625,43618.783111572266,44306.323181152344,44382.58337402344,45810.843170166016,47155.30322265625,43618.783111572266,40926.58279418945
DG(39:5)_C16:1,0,5.611189750419533,0,1,1,DAG,36881.72264099121,35443.862731933594,35287.802337646484,37229.1826171875,36478.66256713867,36881.72264099121,35443.862731933594,35287.802337646484,37229.1826171875,36478.66256713867,34766.62243652344
DG(39:5)_C18:0,0,5.127127575911354,0,1,1,DAG,25635.96189880371,24614.70164489746,24386.221755981445,27249.78200531006,27129.32208251953,25635.96189880371,24614.70164489746,24386.221755981445,27249.78200531006,27129.32208251953,25799.04164123535
DG(39:5)_C18:1,0,5.424013737293092,0,1,1,DAG,31328.6622467041,33182.86228942871,31275.442008972168,30767.062103271484,32461.28240966797,31328.6622467041,33182.86228942871,31275.442008972168,30767.062103271484,32461.28240966797,31313.202209472656
DG(39:5)_C18:2,0,3.9581914554127056,0,1,1,DAG,12169.86102294922,12879.260955810549,10117.82063293457,10754.46068572998,11614.720687866213,12169.86102294922,12879.260955810549,10117.82063293457,10754.46068572998,11614.720687866213,11336.60089111328
DG(39:6)_C16:0,0,6.299324542721392,0,1,1,DAG,55819.72341918945,60765.78439331055,60827.26419067383,55060.26382446289,62066.6247253418,55819.72341918945,60765.78439331055,60827.26419067383,55060.26382446289,62066.6247253418,52967.04364013672
DG(39:6)_C16:1,0,6.012016017782849,0,1,1,DAG,50842.463455200195,45826.50305175781,49745.88381958008,45534.40283203125,48748.20358276367,50842.463455200195,45826.50305175781,49745.88381958008,45534.40283203125,48748.20358276367,44235.763092041016
DG(39:6)_C18:0,0,6.530204201173541,0,1,1,DAG,68336.72473144531,69125.7250366211,67883.00469970703,71549.28521728516,65816.64465332031,68336.72473144531,69125.7250366211,67883.00469970703,71549.28521728516,65816.64465332031,66022.60455322266
DG(39:6)_C18:1,0,5.311601038943482,0,1,1,DAG,30242.00212097168,31147.02210998535,27333.501876831055,30189.40224456787,28078.16177368164,30242.00212097168,31147.02210998535,27333.501876831055,30189.40224456787,28078.16177368164,28780.22208404541
