Lipid,Class,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F3_Female_WT_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,FAD184_F3_Female_WT_diencephalon,FAD184_F4_Female_WT_diencephalon,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,FAD189_M3_Male_WT_diencephalon,DOD93_F4_Female_5xFAD_cerebellum,DOD94_F3_Female_WT_cerebellum,DOD94_F4_Female_5xFAD_cerebellum,FAD184_F3_Female_WT_cerebellum,FAD184_F4_Female_WT_cerebellum,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cerebellum,FAD185_M4_Male_WT_cerebellum,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cerebellum,FAD189_M3_Male_WT_cerebellum,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
PC(14:0)|LPC(15:0)|LPC(O-16:0),PC,39516.72296142578,47746.5830078125,52776.78366088867,49049.66326904297,50763.083740234375,66666.08486938477,56162.64373779297,47650.38342285156,64988.34442138672,68197.54470825195,59761.723571777344,58727.12451171875,44423.02313232422,53963.944396972656,50879.38360595703,50377.544006347656,74207.205078125,59521.72412109375,52629.423400878906,56853.86407470703,78545.5454711914,53195.14385986328,36015.7024230957,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PC(16:0)|PC(O-17:0)|LPC(O-18:0),PC,65885.80432128906,75750.06604003906,83287.90625,88053.8063659668,77134.90530395508,104953.88720703124,98919.52700805664,85117.90637207031,145270.89038085938,108602.92767333984,86982.64581298828,83137.94592285156,85806.60540771484,84112.04614257812,60756.684814453125,73105.20513916016,106643.3074951172,103037.12878417967,64183.50451660156,93823.38763427734,107388.2078857422,91148.9263305664,41837.923095703125,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PC(16:4),PC,125417.38861083984,227736.67376708984,157956.93157958984,255243.5184326172,180884.5924682617,296120.15899658203,287334.3441772461,191633.1351928711,406122.3682861328,187526.6944580078,156358.1314086914,135189.81048583984,165282.03289794922,178542.11444091797,108004.6668701172,175047.8319091797,187325.63372802731,206440.91748046875,139524.38891601562,265506.041015625,142135.36987304688,146605.52996826172,48050.343505859375,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PC(18:0)|LPC(19:0)|PC(O-19:0)|LPC(O-20:0),PC,94158.3267211914,142272.44903564453,131571.06829833984,153202.02960205078,146764.22888183594,192539.3336181641,190031.9344482422,140440.00994873047,248603.77655029297,140843.1098022461,135800.57098388672,121892.42852783205,130004.96862792967,145181.9310913086,104757.20678710938,146856.45092773438,152031.2685546875,168562.29260253906,119154.0689086914,174377.0307006836,136403.6505126953,110134.66693115234,70886.9652709961,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PC(18:1)|LPC(19:1)|PC(O-19:1)|LPC(P-20:0),PC,153123.9715576172,294899.0977783203,224427.49737548828,346814.70471191406,241184.91821289065,381105.9869995117,377595.2415161133,247092.4600830078,551971.4940185547,232188.2360839844,213606.1973876953,175280.8311767578,228096.9144287109,244317.6959228516,143494.86993408203,254364.6787109375,250781.3778076172,275785.744140625,197415.5355224609,329951.2808227539,204277.33642578125,184470.6739501953,77970.06512451172,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PC(19:0)|LPC(20:0)|PC(O-20:0),PC,873087.1428222656,299815.9404296875,315068.7199707031,372785.7223510742,326979.2990722656,434765.1530151367,438705.626953125,319239.18212890625,479885.9539794922,607568.0840454102,315029.0012207031,249082.83825683597,266268.2401123047,334584.3421020508,172861.41284179688,259458.75708007807,339583.5,341701.7421875,222797.6572265625,825402.7543334961,282943.73693847656,233109.27758789065,57050.34393310547,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PC(19:1)|LPC(20:1)|PC(O-20:1)|PC(P-20:0),PC,92281.18603515624,174491.5131225586,133410.50750732422,180182.09399414065,161915.75219726562,223293.6968383789,220247.55535888672,160263.59155273438,303476.8006591797,146850.79034423828,127794.08807373048,97828.64715576172,121159.04815673828,127874.76953125,91686.9053955078,124856.1069946289,149196.25030517578,146836.70947265625,108441.68713378906,177243.5913696289,130745.70916748048,106399.9873046875,49569.9833984375,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PC(20:0)|LPC(21:0)|PC(O-21:0),PC,12441740.508544922,2292960.5727539062,3122821.2260742188,3371825.2955322266,2887340.354736328,3850308.329833984,3457725.442138672,2849070.467773437,3235844.797363281,8658261.0234375,3198248.262451172,2867320.8596191406,2748480.4663085938,4165880.8283691406,1626033.1694335938,2457111.4997558594,3638777.654296875,3284973.9790039062,2144079.8627929688,11778891.66760254,3754758.199951172,2561620.420410156,186638.75646972656,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PC(20:1)|PC(O-21:1),PC,12483239.83569336,2230494.0505371094,3081043.022460937,3369241.4102783203,2840631.9697265625,3774433.938232422,3454220.912353516,2782321.712036133,3124206.384765625,8547477.300292969,3103624.9091796875,2803580.977050781,2690393.4631347656,4081886.567382813,1594185.4150390625,2421100.5119628906,3558905.205078125,3255183.335205078,2113315.9038085938,11642267.05871582,3717259.2104492183,2478084.438720703,185995.37353515625,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PC(20:4)|LPC(21:4),PC,11295864.099609377,2021168.0319824216,2759454.922363281,3045887.206298828,2588386.041015625,3335715.259033203,3096271.7807617188,2474430.3786621094,2796017.947265625,7692823.095458984,2805950.9995117188,2543213.0961914062,2345572.4653320312,3633413.778320313,1347051.8635253906,2052830.2712402344,3043694.915527344,2499456.5048828125,1812731.1240234373,10289403.638793943,2965282.0673828125,2135770.620361328,167524.0714111328,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PC(21:0)|LPC(22:0)|PC(O-22:0),PC,229016.71508789065,361574.9001464844,288448.0808105469,359768.66650390625,350526.7819824219,532055.9572753906,459762.6706542969,337138.5634765625,566080.9990234375,322671.90478515625,426516.4143066406,253288.9978027344,446006.8327636719,369328.4470214844,257283.5993652344,453436.5534667969,506539.8623046875,533083.3171386719,345440.2629394531,686589.5129394531,368046.32568359375,378296.2885742188,143565.66943359375,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PC(21:1)|LPC(22:1),PC,236685.15478515625,351710.82275390625,289200.2629394531,343806.14453125,342182.0061035156,526747.0009765625,461394.07421875,323754.38623046875,560757.9318847656,332464.6650390625,407751.46875,246758.61645507807,449031.6328125,377014.4072265625,261789.09790039065,458341.1496582031,509778.10009765625,536072.6911621094,348432.0852050781,704520.3332519531,374749.7680664063,379120.6252441406,132109.9892578125,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PC(22:0),PC,2258244.2055664062,3391033.039550781,3222707.2924804688,2950728.889160156,2676939.390625,588671.8991699219,426230.734375,3582096.779296875,569792.064453125,304280.3046875,2412463.18359375,3507112.3403320312,3104708.169921875,3187713.759765625,3523188.8232421875,2865448.8569335938,531887.6955566406,695501.8420410156,3266668.7204589844,516390.697265625,411023.3898925781,3293150.992675781,98047.44714355467,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PC(22:1),PC,1294980.8095703125,1871684.4169921875,1780534.8310546875,1651105.3276367188,1532589.2880859375,420061.4462890625,330137.50732421875,1989908.70703125,387008.828125,258722.79809570312,1416757.615234375,1877391.8325195312,1744373.1223144531,1738733.3217773438,1940709.2978515625,1604441.9350585938,368357.5267333984,447573.7890625,1811845.410888672,426585.9294433594,289120.0817871094,1808678.6433105469,94402.54614257812,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PC(24:0),PC,222798.23583984372,329240.3840332031,307975.380859375,293082.20080566406,325904.3835449219,232409.47454833984,200572.5753173828,313790.0998535156,224534.11560058597,172889.9521484375,304394.7598876953,303561.22119140625,321516.68310546875,297227.8996582031,291573.5993652344,346080.64501953125,231158.2154541016,243077.3162841797,312364.47985839844,251857.00024414065,206466.79418945312,282571.92108154297,79364.28533935547,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PC(25:0),PC,320919.00341796875,491288.6960449219,469248.4760742188,428250.6700439453,502242.1350097656,328791.1046142578,285893.33752441406,467391.8566894531,328542.6455078125,236594.5565185547,437126.1135253906,451162.1770019531,486199.3742675781,449267.0705566406,441113.7917480469,499543.7557373047,329658.8045654297,360812.44384765625,462097.9302978516,341273.8041381836,300667.7980957031,410601.32958984375,115220.46899414062,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PC(26:0),PC,304404.12243652344,459763.0548095703,461336.21350097656,401309.0883789063,490890.2550048828,419362.430480957,381253.44744873047,450173.87341308594,460164.4927978516,297294.9190673828,433619.5516357422,383319.3670654297,509488.0341796875,448239.392578125,397717.9653320313,495209.9128417969,411382.0684814453,478780.0549316406,431898.3489990234,411226.9364013672,409283.6885986328,375675.1896972656,157607.41381835938,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PC(26:1),PC,295304.982421875,450477.7912597656,457797.1085205078,383238.08752441406,485564.3543701172,388232.92486572266,356329.1823120117,429144.7307128906,430690.7735595703,282125.140625,419920.451171875,379029.0104980469,498685.3583984375,439957.6096191406,391916.6673583984,481922.43518066406,383120.40270996094,452377.3099365234,421346.6466064453,395892.6486206055,378195.7878417969,361477.2053222656,147219.57196044922,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PC(27:0)|PC(O-28:0),PC,403555.4910888672,565100.2165527344,653423.751953125,523605.9581298828,719166.6418457031,647229.4961547852,605335.8171386719,598820.3059082031,769713.0759277344,431192.2318115234,637184.5955810547,492795.1354980469,719794.1441650391,633672.3648681641,525327.2987060547,736387.322265625,647210.2076416016,791927.3917236328,547333.5385742188,618779.3362426758,633497.9792480469,497897.0870361328,244743.81689453125,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PC(27:1)|PC(P-28:0),PC,378235.0863037109,550715.9252929688,619372.8243408203,494345.8923339844,686031.6505126953,615517.4200439453,559848.6003417969,570281.2397460938,718373.0512695312,413725.5715332031,601140.1558837891,451427.693359375,670956.7105712891,616679.7198486328,479623.4147949219,680420.810546875,599739.5433349609,738985.0135498047,517020.4559326172,589987.7747802734,573772.2009277344,459237.3923339844,237008.29583740237,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PC(28:0)|PC(O-29:0),PC,468067.5576171875,650781.4661865234,774036.2954101562,610382.3897705078,901306.2705078124,763002.8979492188,739652.0008544922,707574.611328125,959277.838256836,508758.0383300781,759736.033203125,549230.3598632812,858625.8439941406,752702.689453125,612986.4349365234,887910.4873046875,746526.5307617188,997899.5861816406,664949.4892578125,767793.1066894531,804812.3154296875,566808.9975585938,304165.765625,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PC(28:1)|PC(P-29:0),PC,455817.6735839844,634495.5466308594,762656.7680664062,602918.8405761719,889779.3828125,751162.3015136719,706173.1906738281,691512.1147460938,946071.8967285156,511760.96240234375,746968.2806396484,538954.775390625,852702.4777832031,730269.2490234375,584655.0749511719,853997.8994140625,732344.2448730469,964840.8858642578,643076.0502929688,739502.8077392578,717024.6496582031,563318.2348632812,304384.4997558594,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PC(28:2),PC,439975.15393066406,605857.9609375,724776.4321289062,578980.0760498047,834353.25390625,700844.2680664062,675255.2967529297,675417.7442626953,894349.0397949219,497122.5270996094,702874.1960449219,533352.1169433594,808493.2819824219,700969.1260986328,566630.880859375,813512.14453125,713778.0134277344,902873.6486816406,627018.6494140625,692608.8884277344,765373.9713134766,546825.1606445312,279998.5812988281,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PC(29:0)|PC(O-30:0),PC,493057.2761230469,682134.6501464844,827060.17578125,647811.8723144531,980975.8986816406,887189.9128417969,860237.3715820312,759769.9681396484,1141077.4182128906,583598.00390625,827017.2861328125,556974.4020996094,937221.973388672,824150.1259765625,627811.3894042969,940341.9166259766,851199.2784423828,1142019.4357910156,712401.7515869141,841835.7976074219,869902.2785644531,599353.9304199219,340359.34765625,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PC(29:1)|PC(O-30:1)|PC(P-30:0),PC,475593.4107666016,663312.2426757812,812838.7728271484,620789.5322265625,938535.3245849608,850355.2811279297,818067.1302490234,713423.818359375,1082611.571899414,550744.201171875,796586.2619628906,546010.0554199219,903350.20703125,788073.7897949219,607919.1986083984,924036.914794922,814101.5246582031,1082749.0662841797,677247.298828125,818804.6363525391,827630.1799316406,579240.595703125,325512.681640625,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PC(29:2)|PC(P-30:1),PC,420818.5279541016,602419.6392822266,737740.1860351562,560397.8217773438,835047.1965332031,771064.4956054688,722937.3215332031,639814.6300048828,957298.334350586,513569.4533691406,704413.2613525391,484756.4134521485,815514.4222412109,706300.3858642578,548227.0982666016,815829.6684570312,752872.4554443359,971143.6982421876,610165.6420898438,723594.3065185547,701602.5732421875,503555.7550048828,287521.142578125,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PC(30:0)|PC(O-31:0),PC,699994.7321777344,1328571.0512695312,1181686.4755859375,1147649.2380371094,1241372.7764892578,1769392.4826660156,1584833.5482177734,1208675.3516845703,2333658.7556152344,1071362.3979492188,1127515.7918701172,1220513.0821533203,1451748.4501953125,1276408.9909667969,815895.5638427734,1428852.9777832031,1504383.5943603516,1770520.6762695312,1091846.5170898438,1950022.2813720703,1839506.2104492188,1060453.1457519531,356523.9649658203,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PC(30:1)|PC(O-31:1)|PC(P-31:0),PC,677283.1921386719,1287286.1239013672,1149509.3076171875,1099511.579711914,1213641.473388672,1751221.240234375,1549332.5516357422,1184165.9700927734,2272146.5533447266,905276.4830322266,1106631.2694091797,1225237.7248535156,1431442.4675292969,1257704.2598876953,812691.7572021484,1396882.15625,1456465.8610839844,1744206.2373046875,1070609.6730957031,1893240.8278808596,1580672.5668945312,1021435.1072998048,350681.0826416016,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PC(30:2)|PC(P-31:1),PC,660570.5447998047,1235499.4088134766,1097632.294555664,1051463.1484375,1189190.378540039,1666978.9606933594,1486391.5463256836,1114314.921508789,2184740.942626953,986392.8365478516,1088221.589111328,1151803.9141845703,1388888.6243896484,1232277.0285644531,779540.365234375,1351688.0545654297,1437034.6276855469,1678811.1301269531,1032253.095703125,1820707.7263183596,1532149.6025390625,966391.5268554688,357212.16638183594,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
