Lipid,Class,DOD93_F4_Female_5xFAD_cerebellum,DOD93_F4_Female_5xFAD_cortex ,DOD93_F4_Female_5xFAD_diencephalon,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cortex ,DOD94_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_cerebellum,DOD94_F3_Female_WT_cortex ,DOD94_F3_Female_WT_diencephalon,DOD94_F3_Female_WT_hippocampus,FAD184_F3_Female_WT_cerebellum,FAD184_F3_Female_WT_cortex ,FAD184_F3_Female_WT_diencephalon,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_cerebellum,FAD184_F4_Female_WT_cortex ,FAD184_F4_Female_WT_diencephalon,FAD184_F4_Female_WT_hippocampus,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
1-O-behenoyl-Cer(d18:1/16:0),Cer,9689.680694580078,8577.140621185303,8721.760601043701,8568.220588684082,8318.060626983643,8411.740604400635,7482.000534057617,7539.040561676025,9103.68058013916,8556.320613861084,8496.220573425293,9405.820568084717,9683.860694885254,9057.300678253174,7950.900543212891,9459.980648040771,8625.36058807373,9157.600639343262,7859.120552062988,10246.540729522705,13441.081062316895,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(34:3)_C18:0,DAG,38356.56282424927,39448.14287567139,37434.04251861572,38923.68282699585,44906.36315917969,39917.18274688721,38409.94271850586,39380.48267364502,40778.522773742676,41408.14306259155,39059.24295425415,41513.60303878784,38295.5428276062,39767.02272415161,34532.1425743103,39791.26300430298,38897.502754211426,37000.28256225586,36981.18251037598,38228.902812957764,43404.04296875,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(34:3)_C18:1,DAG,90696.72626876831,94831.48704910278,91244.2664527893,89757.38611602783,95651.66682434082,89090.5460395813,91986.84649276733,91383.56658172607,88738.92649841309,96380.10678100586,90248.02644348145,87759.4262084961,89852.3858718872,85969.10638046265,93335.18677902222,97577.62733459473,86176.50610351562,86606.64669418335,88481.98609542847,94332.06663513184,483603.37561035156,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(34:3)_C18:2,DAG,78024.66570663452,76792.12543487549,76825.7253036499,80615.78565979004,76959.28588867188,80817.94552230835,80560.84574890137,80130.62634277344,78850.32578659058,79114.80540084839,83480.98556518555,77361.54560470581,82797.98598861694,75478.40495300293,79378.80550003052,78027.7851638794,78110.18497848511,76356.54565048218,82160.36559295654,77332.14531707764,204294.35400390625,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(34:4)|DG(dO-36:4)_C16:0,DAG,51183.7434387207,58583.18392944336,49221.143814086914,65804.24432373047,61880.20455932617,56596.144287109375,53753.74380493164,52024.603744506836,62394.3440246582,56651.1641998291,48623.34330749512,44465.66318511963,40409.26277923584,41729.042976379395,45969.823223114014,61890.24496459961,39154.8426322937,51601.12350463867,40223.30292510986,56919.224212646484,39824.60289001465,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(34:4)|DG(dO-36:4)_C16:1,DAG,78898.06536865234,1187208.2663574219,75224.76482009888,1857368.0333251953,404213.30617141724,1042086.5790252686,71454.06485366821,329758.5263786316,769222.8261222839,1301695.4321899414,73909.36499023438,69864.04468536377,75182.46560668945,68321.00469589233,69834.44514083862,78258.94566726685,67709.78522872925,70054.56513595581,68090.68453598022,559346.867111206,77399.72564697266,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(34:4)|DG(dO-36:4)_C18:0,DAG,38711.30281448364,38179.56285095215,38859.10271835327,37651.72250366211,82981.74608230591,39351.502658843994,36655.78259277344,40337.84296798706,42584.542793273926,37946.12281417847,39715.60289001465,42000.56285858154,38362.66275405884,38199.28273010254,41096.08288574219,41302.303077697754,39444.202602386475,39231.04261779785,39324.68296432495,37533.06267929077,44942.38348388672,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(34:4)|DG(dO-36:4)_C18:1,DAG,44118.72296142578,45897.26287841797,48153.50339508057,43847.62295150757,45308.26316070557,49004.84341430664,43609.80312728882,41457.88313293457,44806.843242645264,44724.02328491211,45795.80303955078,42364.322940826416,44076.34308242798,42371.06329727173,44594.963306427,45088.60316848755,43779.52309036255,46083.743434906006,42635.08319854736,47233.84316635132,51128.74368286133,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(34:4)|DG(dO-36:4)_C18:2,DAG,110467.06803131104,111762.26794052124,109349.2278137207,116704.38751220703,111684.5881690979,114790.24785614014,114905.02848815918,113896.3876914978,111108.04792785645,113433.10765075684,112673.30794525146,110930.7677078247,120175.66836547852,111632.36821365356,117516.50824356079,106623.88706207275,116183.6284828186,109120.86782073975,119389.40926742554,109868.54708862305,709841.7547607422,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(34:5)_C16:0,DAG,72652.10522460938,100229.98748779297,87368.76654052734,118270.20913696289,116172.68719482422,97359.64660644531,88380.88684082031,95647.94665527344,106749.82763671875,100703.86700439453,76083.74560546875,60537.384349823,54935.18394088745,52371.42389678955,65549.9044303894,97146.3069152832,49845.30337905884,86608.7857055664,49750.52336502075,95068.4468383789,52276.983947753906,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(34:5)_C16:1,DAG,48047.60338592529,56310.464126586914,44748.70317840576,73556.38491821289,46450.083320617676,55102.30418395996,47442.84349822998,47134.30335998535,54931.783935546875,53474.52392578125,43137.543060302734,44092.90317153931,43304.18286514282,42810.82304382324,41298.542823791504,43635.68341064453,42124.96311569214,40710.66290664673,43597.60300445557,81038.22561645508,45867.14334106445,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(34:5)_C18:0,DAG,25368.36175918579,24244.181743621826,24729.16180038452,25196.501693725586,36242.20272445679,28781.62212371826,25233.121646881104,25410.321849822998,24447.86166381836,24452.561695098877,28496.262115478516,28983.982162475586,25829.88185119629,24618.541679382324,26553.781757354736,26507.10188293457,23202.82163619995,24092.14176940918,28699.722011566162,28022.802013397217,29006.862106323242,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(34:5)_C18:1,DAG,42681.56281661987,43964.36312484741,45375.963161468506,43350.0231590271,45835.32309341431,45471.42310333252,43187.882987976074,41104.382804870605,41707.1828918457,42606.363021850586,43542.68318939209,43668.682888031006,42691.04288482666,43000.743129730225,44536.283153533936,45129.58327484131,42882.063106536865,42374.46307373047,41597.14298629761,41830.40315628052,44881.66304016113,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(34:5)_C18:2,DAG,45325.44328689575,47335.40352630615,43914.203243255615,47871.06354141235,47743.54348754883,46643.64311218262,43890.48317718506,47182.2636680603,45628.7830619812,44344.60311508179,46755.76354980469,48042.68356704712,46482.9833984375,46208.86321640015,42566.68326187134,46649.40313720703,50396.8034324646,44895.483097076416,45772.7433013916,46459.38332748413,52044.783630371094,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(34:6)_C16:0,DAG,51237.52421569824,66898.26461791992,48991.70350646973,70468.50500488281,72749.62512207031,64578.48468017578,58146.92361450195,62722.36474609375,70223.82434082031,70792.3649597168,58211.08409118652,40062.842876434326,38106.48257446289,30624.56198501587,41081.36302566528,60897.28430175781,29785.242069244385,56728.68423461914,30276.30220413208,63582.52487182617,43977.2028503418,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(34:6)_C16:1,DAG,53185.90355682373,95297.26782226562,51034.26356506348,141694.18841552734,64191.284366607666,86067.16604995728,48502.5834274292,53480.02396392822,91506.6467666626,99657.84844970703,52550.06341934204,49132.103370666504,48974.24348449707,50625.383670806885,51549.183544158936,50667.14358520508,45841.923416137695,45046.923027038574,48395.123554229736,83610.9856300354,55637.703552246094,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(34:6)_C18:0,DAG,40514.822998046875,40628.462940216064,41273.28288269043,43334.90337371826,46963.76326370239,39922.362701416016,39191.54272842407,43889.46329879761,45007.58330154419,41846.20282745361,48090.10334396362,44281.50318527222,41546.18274688721,43400.22278594971,39430.162689208984,40265.84290313721,45444.003299713135,40825.943099975586,43473.52303314209,38900.98253250122,52143.92370605469,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(34:6)_C18:1,DAG,30199.462154388428,28673.4217376709,27577.94200515747,28354.24200439453,31655.962310791016,27680.681690216064,29235.28221511841,30403.382217407227,29452.002071380615,31005.902088165283,29711.0220413208,28519.621898651123,28448.482048034668,27611.402042388916,27112.041984558105,27488.822021484375,28396.241897583008,30159.522312164307,28460.062057495117,31990.38218688965,30433.421905517578,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(34:6)_C18:2,DAG,46582.663204193115,47067.763469696045,46403.403202056885,48823.90334320068,47670.94348907471,49431.72353744507,45924.68326187134,48295.28331375122,48667.64319229126,45249.46310424805,47821.48336029053,47551.023429870605,49567.96324920654,47206.96329879761,49216.50347137451,46566.98327255249,48439.62351989746,47048.24333572388,50550.82344818115,45368.12319946289,50028.90385437012,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(35:3)_C16:0,DAG,4958.340370178223,6642.7604637146,19393.721351623535,24172.321586608887,2721.3401832580566,8001.24059677124,4440.520351409912,14661.601070404053,32789.262298583984,12730.06084060669,26515.42186355591,22050.981609344482,12913.740856170654,10050.380668640137,12786.720844268799,4696.50036239624,12106.060813903809,7517.620529174805,10968.120811462402,8172.220615386963,23162.98149871826,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(35:3)_C16:1,DAG,2930.5802040100098,3062.620220184326,2930.5601959228516,4836.440368652344,2940.3602027893066,5559.400344848633,2927.120216369629,2931.020206451416,3154.0602226257324,15222.121109008789,2926.860210418701,16072.621196746826,2932.700210571289,2924.440216064453,20640.001537322998,2921.0602111816406,2922.8402137756348,2919.9802207946777,2924.4601974487305,2920.780204772949,5898.74040222168,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(35:3)_C18:0,DAG,32664.16234588623,34434.20234298706,32191.2423248291,32604.58240890503,46814.663146972656,31385.68217086792,30719.122146606445,32761.262084960938,31790.422157287598,30461.782146453857,35760.222454071045,32816.74242401123,31932.14222717285,33993.402267456055,31179.362064361572,30798.802169799805,33784.24240112305,31971.382320404053,28893.362216949463,30782.962356567383,45704.34292602539,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(35:3)_C18:1,DAG,39237.8429145813,38891.0228843689,39336.023021698,37069.62278366089,34844.26229095459,33519.34239196777,34429.66234588623,35762.74252700806,36278.14251327515,35266.64234161377,35699.282360076904,36952.04262924194,38943.12266921997,38218.502685546875,38990.42290496826,40111.84268569946,37070.82241821289,36193.26262664795,36073.8424911499,37313.142375946045,44023.92338562012,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(35:3)_C18:2,DAG,58758.524421691895,57763.98410797119,56596.724071502686,64908.84466934204,57211.64438247681,57276.34380722046,57499.60417556763,63208.08451843262,60416.9841003418,60389.884284973145,61413.584617614746,60791.264335632324,61133.364433288574,54879.923847198486,61740.10406112671,55358.483810424805,62280.84462738037,59093.00441741943,63511.12439727783,61014.184047698975,65164.82434082031,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(35:4)|DG(O-36:4)|DG(dO-37:4)_C16:0,DAG,3344.660224914551,2623.8602027893066,2626.820198059082,2638.3601875305176,2634.5601768493652,2631.880184173584,4518.980358123779,2629.180187225342,6143.640399932861,2842.0802040100098,5201.020347595215,5239.420379638672,2628.920177459717,2630.220184326172,2629.4401817321777,3850.500301361084,2632.3001823425293,2845.560203552246,2625.720188140869,2637.2401809692383,3767.960250854492,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(35:4)|DG(O-36:4)|DG(dO-37:4)_C16:1,DAG,2930.180202484131,2965.4802169799805,2931.4602088928223,5723.640365600586,2939.6202087402344,13078.760986328125,2927.7802085876465,2930.5602073669434,2930.0001945495605,2930.920207977295,2928.1401977539062,2939.000202178955,4564.320262908936,2925.6802253723145,24867.581775665283,2950.380229949951,4835.440330505371,2994.740207672119,9493.820755004883,4832.5803871154785,2929.0802116394043,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(35:4)|DG(O-36:4)|DG(dO-37:4)_C18:0,DAG,28158.241916656494,27489.90205001831,27649.941875457764,25860.72193145752,30897.502117156982,24663.96169281006,25969.621921539307,28444.8018989563,25961.74192047119,24673.941772460938,28689.341968536377,30044.381969451904,25483.701778411865,26518.56171798706,27599.06198501587,26247.04193878174,27889.442024230957,24578.081619262695,28875.64193725586,25049.701782226562,31889.96241760254,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(35:4)|DG(O-36:4)|DG(dO-37:4)_C18:1,DAG,34234.50255584717,37086.282539367676,37631.60277175903,34940.482498168945,37706.62268447876,37242.10262298584,37240.80277633667,39800.542961120605,36438.12268447876,38186.622619628906,39001.30284118652,36934.762508392334,36556.26268386841,34860.142402648926,36390.622760772705,36811.062896728516,37961.28267288208,35915.84270477295,36644.66258621216,40167.98292160034,52983.624114990234,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(35:4)|DG(O-36:4)|DG(dO-37:4)_C18:2,DAG,40755.10293197632,38208.28276062012,40926.742752075195,40424.402866363525,36852.682514190674,41434.042766571045,39692.62265396118,42203.742893218994,41886.68308258057,35868.46237945557,37624.262729644775,40704.782722473145,42010.18286895752,40503.602977752686,40030.86250305176,43271.282764434814,41791.24281692505,37072.18267059326,43768.74314880371,38609.722843170166,46965.44367980957,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(35:5)_C16:0,DAG,5191.380355834961,2674.8201866149902,2627.4601860046387,2627.300178527832,2711.8401794433594,2630.980194091797,11245.600883483887,2627.240188598633,2630.300189971924,3764.3802452087402,2629.18017578125,2619.2601928710938,2628.8601875305176,2630.720184326172,2628.400173187256,10778.220642089844,2631.760185241699,7429.760589599609,2626.340190887451,2637.440185546875,2623.7001914978027,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(35:5)_C16:1,DAG,2930.4601821899414,2946.16019821167,2930.940200805664,18637.06117630005,2939.920196533203,17529.70124053955,2972.2802085876465,2931.420211791992,2930.020195007324,2930.480209350586,2927.4202003479004,2920.5602226257324,34895.44244766235,25158.76187133789,33259.202293395996,7075.660469055176,31042.52216720581,32331.02208328247,32138.082149505615,29377.922199249268,2927.8002281188965,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(35:5)_C18:0,DAG,31928.462188720703,33622.54253387451,35098.40267944336,29688.302127838135,34959.822383880615,31626.542488098145,32004.28229522705,31691.362270355225,33587.002323150635,28791.48187637329,31911.102027893066,34820.462535858154,29599.262050628662,34175.28218841553,32067.66234588623,34037.302364349365,33221.142250061035,31886.422313690186,31087.282287597656,30125.602165222168,34644.682525634766,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(35:5)_C18:1,DAG,28410.282165527344,31139.34209060669,31511.082370758057,30020.422161102295,32852.84242248535,30387.66215133667,31504.942226409912,30169.522033691406,32810.10237121582,29763.22206878662,31767.042190551758,30241.0220413208,30469.842041015625,30146.742149353027,30786.88222503662,31348.24222946167,28826.662071228027,30355.12201309204,31447.022426605225,30888.161964416504,32716.282470703125,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(35:5)_C18:2,DAG,38262.52252960205,38195.98250198364,39681.46266937256,43628.36313247681,36749.98254394531,37980.942653656006,38973.182846069336,37330.90270996094,43594.002880096436,41826.60303878784,39597.42286300659,41306.80307006836,37691.3224067688,38214.92245101929,38978.702907562256,35513.52267456055,35312.56245803833,39071.842681884766,38319.48280334473,40347.962890625,49277.923683166504,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(35:6)_C16:0,DAG,334638.4625053406,2623.2201919555664,2627.0801734924316,2627.0601959228516,2941.7801933288574,2630.7801818847656,103629.78706359863,2626.6201820373535,2695.0801887512207,44525.6035118103,2628.2201652526855,2619.440196990967,2628.8401794433594,2629.5001792907715,2629.1001739501953,312484.14295196533,2632.840171813965,87727.64617919922,2625.400177001953,2637.020179748535,2623.120189666748,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
DG(35:6)_C16:1,DAG,2929.7602005004883,3126.960220336914,4084.2603149414062,34236.76235961914,6719.160530090332,32681.282440185547,13690.600978851318,11366.14077758789,2941.780227661133,2929.3202209472656,3602.560234069824,2920.960189819336,32606.46218109131,33497.96231460571,35091.34231567383,35460.26250076294,32226.182327270508,34886.682430267334,34476.08260726929,37258.442768096924,3145.3802223205566,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
