lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cortex,DOD94_F3_Female_WT_cortex,DOD94_F4_Female_5xFAD_cortex,FAD184_F3_Female_WT_cortex,FAD184_F4_Female_WT_cortex,FAD185_M1_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_cortex,FAD185_M4_Male_WT_cortex,FAD189_M1_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_cortex,FAD189_M3_Male_WT_cortex,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F3_Female_WT_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,FAD184_F3_Female_WT_diencephalon,FAD184_F4_Female_WT_diencephalon,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,FAD189_M3_Male_WT_diencephalon,Blank_Blank_Blank_Blank_Blank
PC(35:5)|PC(O-36:5)|PC(P-36:4),0.1508848150410016,13.67369622903546,0.2825371991610126,0.5950430483094289,0.9993440778918922,PC,68953565.37890625,23792083.39453125,32306201.54638672,35275096.62792969,51567766.59814453,110289945.8232422,86071246.513671875,41295759.57275391,116216231.01171876,91966096.03271484,13322844.021484377,14894369.528320312,57517967.75,29218387.588867188,43292986.30419922,26303751.70703125,75072549.408203125,67860741.5209961,41674512.1953125,110032038.98046876,41583772.599609375,29797722.8125,334744.42236328125
PC(35:6)|PC(P-36:5),0.15143352006530372,13.661334457509003,0.2845949311492717,0.5937052303353493,0.9993440778918922,PC,68231320.79736328,23551989.974121097,32065843.77050781,34917423.103515625,51289500.40014648,109237810.39208984,85296145.74316406,40856546.005859375,115067699.78515624,91740598.33374023,13279281.676269531,14702566.7265625,56994297.40625,29181296.706054688,42603926.28979492,26206463.647460938,74678021.4296875,67354936.45776367,41166284.73925781,109577531.0859375,41094445.287109375,29237669.01464844,315437.60485839844
PC(36:3)|PC(P-37:2),0.20895406701631283,13.412094090611786,0.541632635294576,0.4617568959893777,0.9993440778918922,PC,57807010.43457031,19948426.15722656,27354591.30493164,30403469.84472656,43541314.71191406,94448471.7084961,73286331.34277344,33551605.868164062,103869403.29101562,76319681.32714844,10803389.322265623,11564447.1640625,49435913.95703125,22049750.888183597,34795452.833984375,21036548.20898437,59073575.88671875,55808182.16357422,34625550.95263672,95181617.302734375,33031219.345703125,22798446.2890625,400943.2009277344
PC(36:4)|PC(O-37:4),0.12441233584666499,14.00068201037135,0.19212096835572368,0.6611571855962954,0.9993440778918922,PC,82770465.30175781,32337130.01171875,41714291.92504883,44962092.51074219,64644693.37597656,131817837.6328125,106056363.57421876,52692674.71191406,139603999.375,115909172.61035156,18229453.13085937,20180681.486328125,71102095.841796875,38570430.55175781,55621403.150634766,35544392.58203125,91625574.599609375,81910177.22680664,52353362.35644531,134353487.85546875,56250241.11035156,39862145.2578125,476578.4150390625
PC(36:5),0.14476431046199367,13.946665038192469,0.2600897891733709,0.6100584751555814,0.9993440778918922,PC,80980768.96972656,31029778.029296875,40600878.01342773,43484828.85546875,61937772.393066406,128469933.8544922,103728927.1796875,50843138.65136719,135362858.328125,112359593.6875,17318788.4375,18716752.006835938,68493018.203125,36486977.34472656,52629930.2409668,33281396.305664062,88469714.81640625,78848974.3581543,50442679.60644531,129746629.73632812,53698971.9765625,37923211.62890625,462512.9323730469
PC(36:6),0.16215673893489937,13.846877314297473,0.32630515336940036,0.5678428903011786,0.9993440778918922,PC,76278732.76953125,28306745.93798828,37938651.81591797,40982134.01269531,57596495.87841797,121919543.703125,97680827.0078125,46763098.74414063,128502071.9765625,105815951.44335938,15963160.758789062,17014036.427734375,64679584.6796875,33542621.69238281,48784835.689941406,30260027.1640625,83229761.66503906,74057073.19433594,46529881.63525391,121390454.93359376,48175293.44824219,34376542.599609375,399503.1044921875
PC(36:7)|PC(35:0)|PC(O-36:0),0.16958506680177904,13.79131291211488,0.3568681114989438,0.5502507721060775,0.9993440778918922,PC,73876346.83496094,26668045.66748047,36357956.89208984,39255529.91308594,55862692.1875,118973451.54296876,94258425.376953125,45136219.01123047,124939591.61523438,101292535.43286131,14952829.978027344,16294986.315917969,62308333.9296875,31850605.23046875,46469639.43237305,28369603.971679688,80754831.111328125,72199779.81982422,44682543.12402344,117663737.99414062,45600788.56347656,32377209.83984375,326317.0236816406
PC(36:8)|PC(35:1)|PC(O-36:1)|PC(P-36:0),0.16442601136158808,13.73553910179016,0.3354969164195758,0.562440092155715,0.9993440778918922,PC,71306687.04296875,25214962.185546875,34810372.30761719,37172880.36230469,53792492.30029297,114907454.16357422,90434907.533203125,43320080.41357422,121198279.85351562,97078960.12475586,14027925.665527344,15611196.295410156,59730282.30859375,30670577.08300781,44903381.02685547,27436376.091796875,77616917.517578125,69582365.94750977,43312202.33740234,114553428.26757812,43519651.94628906,30829309.951171875,332072.9392089844
PC(37:3)|PC(O-38:3)|PC(P-38:2),0.24737821734985024,12.86826568269658,0.7588815300674909,0.38367877173360854,0.9993440778918922,PC,40755526.30078125,13909809.400634766,19619639.05078125,21368247.330078125,29631673.68530273,65290294.81762695,49379476.56738281,21813312.282714844,77525153.96484375,50104892.06982422,7187726.5830078125,7381825.040527344,36266034.924316406,14078818.934570312,22756918.13439941,13685165.486328123,37383180.109375,37766389.61791992,23934223.931640625,68260753.806640625,20698222.201171875,14777031.891601562,386180.650390625
PC(37:4)|PC(O-38:4)|PC(P-38:3),0.2564890388559418,12.721222586151615,0.8157346040000775,0.36643022631076116,0.9993440778918922,PC,37629737.37792969,12618398.354492188,17624755.93017578,19193469.85791016,27028554.279296875,59434018.46875,44230332.59082031,19447098.501953125,70686380.41699219,44430167.02661133,6566622.15625,6679083.085449219,33169548.74023437,12733316.00830078,20528088.438720703,12280045.458984377,33440255.84765625,33939506.85229492,21530326.12158203,60646184.458984375,18623226.1953125,13300344.78857422,404687.3852539063
PC(37:5)|PC(O-38:5)|PC(P-38:4),0.26583906782621747,12.693324557360768,0.8762066421636767,0.34924275873810445,0.9993440778918922,PC,37153301.95214844,12348601.596191406,17498863.310791016,18749251.918945312,26510368.64453125,58162328.9519043,43377886.27441406,19563371.71166992,69889009.33203125,43503641.1796875,6305232.642089844,6575022.531738281,32569199.315429688,12495103.0625,19937876.068725582,12001717.826171877,32750295.849121097,32963041.96838379,20797618.955566406,59490767.23730469,18317827.02392578,13015546.9609375,389331.6237792969
PC(37:6)|PC(O-38:6)|PC(P-38:5),0.26114048499105147,12.682439282484747,0.8455490437132127,0.35781454885646574,0.9993440778918922,PC,37186486.50341797,12163304.14111328,17027573.830078125,18468165.8984375,26075250.6953125,57887460.97998047,42998556.55859375,19195843.890625,69588333.70800781,43397204.53198242,6286544.3662109375,6565311.18359375,32261967.5234375,12288927.092773438,19794210.16455078,11946610.248535156,32562338.23388672,32760797.44165039,20791954.40673828,59291557.79296875,18378749.98486328,12891360.955078123,364113.2419433594
PC(37:7)|PC(P-38:6)|PC(36:0)|PC(O-37:0),0.261044828948886,12.67065608989258,0.8449305489121137,0.3579904281345223,0.9993440778918922,PC,37168714.43457031,12090503.279296877,16274940.46899414,18417599.75,25966593.587646484,57694103.01074219,42388853.68847656,19105171.076171875,69135753.876953125,42951338.84301758,6287547.725830078,6472496.605957031,32096279.23876953,12217821.421875,19715564.711914062,11784464.795898438,32176711.721191406,32607321.09814453,20469079.17919922,58975259.33105469,18187874.584472656,12740146.330566406,360695.64685058594
PC(38:3),0.17198333082269496,12.982755500054099,0.3670271004065171,0.5446292294159618,0.9993440778918922,PC,42683086.497558594,15010433.166748049,19748678.841430664,23405000.263671875,31709398.369873047,68537991.671875,52031187.02734375,24049579.99023437,81665238.779296875,52174863.39892578,7663409.025878906,7946516.286621094,40495532.040527344,15713767.432128906,26459680.670532227,15477873.459960938,41176025.09326172,42023453.994262695,26640815.64111328,75189627.150390625,22600982.228027344,16337119.870117188,274159.2764892578
PC(38:4),0.1633754109173687,13.1169878849496,0.33122558377763056,0.5649383095768988,0.9993440778918922,PC,45620431.033691406,16433462.68359375,21842816.498291016,25436931.28222656,34843503.27392578,74808010.4477539,57521127.70605469,26438664.626464844,88661031.13574219,58132416.97290039,8630014.491699219,8979826.255859375,43582573.318359375,17430504.416015625,28948724.655517574,16864799.352539062,45967005.346191406,46321123.318115234,29118599.27001953,82644828.77734375,25414312.00488281,18476721.017578125,399302.21240234375
PC(38:5),0.18212028365843763,13.122962090319415,0.4115388991164721,0.521189452647529,0.9993440778918922,PC,45726950.3671875,16657588.004394531,21536672.426513672,25354166.560058597,34442277.64892578,77084738.94433594,59068572.93359375,25906024.517089844,90224461.65722656,59803377.13647461,8660636.6318359375,8838944.1171875,43058068.64453125,17244077.17236328,28222738.474121097,16623582.57861328,46317303.68847656,46576747.978027344,28693287.606445312,83808886.6171875,25782385.1875,18623704.40527344,414168.7924804688
PC(38:6),0.23795105057436192,13.312667622902497,0.702208390871526,0.40204263641006505,0.9993440778918922,PC,52015379.11279297,19816999.54785156,25781943.921142574,30667191.55175781,39226023.115234375,87956084.16699219,70208728.94921875,30100008.734375,100965702.859375,71677966.4165039,10141598.166503906,9674287.4150390625,47653361.69238281,19853350.774902344,31540623.52685547,18529240.791015625,52441071.97753906,52341390.21508789,32397829.70410156,92146893.234375,29200854.57714844,20619001.212890625,410916.4072265625
PC(38:7)|PC(37:0)|PC(O-38:0),0.2450397618288062,13.284874622623834,0.7446191365263779,0.3881852098324774,0.9993440778918922,PC,51443576.57714844,19305668.21972656,25695097.987548828,29847555.56103516,38543308.53417969,86649908.05078125,68983351.30078125,29882895.681152344,98714077.2265625,70612008.86791992,9793649.497558594,9519129.7431640625,47194526.37402344,19278975.22314453,31158070.77758789,18218617.828125,50580590.958984375,51556601.45751953,31368824.965820312,89633835.10546875,28583755.703125,20103758.022460938,395878.490234375
PC(38:8)|PC(37:1)|PC(O-38:1)|PC(P-38:0),0.24674952230624836,13.179218055156474,0.7550338422648011,0.38488715141015223,0.9993440778918922,PC,48313917.314453125,17713914.345703125,23657525.455078125,27847206.255371097,35917167.00878906,80236582.16308594,63613187.84472656,27531776.0703125,93320984.91503906,65186101.22277832,9098006.067871094,8871440.205078125,43739360.84082031,17711751.870117188,28700250.53137207,16776662.252929688,46962291.46728516,47844416.75,29386969.184570312,84424326.087890625,26129012.354003903,18622766.37402344,387948.4470214844
PC(38:9)|PC(37:2)|PC(O-38:2)|PC(P-38:1),0.2487067477580855,13.00377487358195,0.7670443966222358,0.3811329477292667,0.9993440778918922,PC,43795471.53515625,15749312.06640625,20713544.681396484,24138755.119628903,32387533.985839844,71615263.7836914,55060677.69140625,24106615.67529297,84219367.603515625,56305024.48388672,7982334.572753906,7849142.535644531,39656284.978515625,15476030.543457031,25163960.3972168,14737589.183105469,41256146.51855469,41943215.78808594,26094893.25830078,74860090.94140625,22888891.32763672,16497111.99609375,382420.6647949219
PC(39:4)|PC(O-40:4)|PC(P-40:3),0.24452698316790125,12.437139501796597,0.7415096942938426,0.38917769800095886,0.9993440778918922,PC,30006457.92626953,10577112.146484377,14358280.33227539,16836616.70361328,20507621.762939453,48081059.21606445,37411549.48486328,15581086.75390625,58460901.361328125,37290361.302734375,5251821.063232422,4610840.357666016,29821674.97363281,10444738.200195312,17386751.428588867,9795109.6259765625,26953043.03173828,28237981.595458984,17415360.88696289,50731425.44140625,14122129.63330078,10402021.77734375,190151.3702392578
PC(39:5)|PC(O-40:5)|PC(P-40:4),0.26921633392058164,12.375184477231308,0.8985786547819075,0.3431631121115546,0.9993440778918922,PC,29178330.126953125,10041606.544189451,14104819.662475586,16138365.8203125,20073175.463989258,46160375.01196289,35702760.68603516,14962763.4609375,56731937.40722656,35955929.69799805,4988718.287597656,4505287.641845703,28204942.07763672,10121770.928466797,16459416.96496582,9387056.821777344,25299240.493164062,26355889.85595703,16452719.115966797,48274417.609375,13486804.427246094,9983163.833984377,199861.11083984372
PC(39:6)|PC(O-40:6)|PC(P-40:5),0.26277128972278085,12.365460298955947,0.8561282508646286,0.35482444610458497,0.9993440778918922,PC,29184249.843017574,10061340.31982422,13607695.226928713,16077334.668457031,19786550.17553711,45855884.052734375,35369541.15283203,14976129.083496094,56386620.09423828,35328342.18078613,4941896.340576172,4449965.735839844,28263172.619628903,10147034.274414062,16207925.387329102,9358794.518066406,25258232.102539062,26411357.462036133,16465934.872070312,47651241.30566406,13464577.787109377,9940948.2958984375,187979.2957763672
PC(39:7)|PC(P-40:6)|PC(38:0)|PC(O-39:0),0.26649593871590815,12.37349355265598,0.8805359871019505,0.34805491890987944,0.9993440778918922,PC,29110273.62475586,10222393.74975586,13764968.206298828,16153828.13671875,19873081.296020508,46402070.48120117,35807075.67626953,15014931.30883789,56695356.46386719,35559716.90917969,4947201.861572266,4458709.9765625,28818596.151367188,10071061.384521484,16292380.202270508,9360935.8486328125,25091273.185546875,26274146.248779297,16466769.612304688,48158008.35058594,13543509.58984375,9871198.377441406,188171.55212402344
PC(39:8)|PC(O-40:8)|PC(38:1)|PC(O-39:1)|PC(P-39:0),0.2756281005028511,12.418385340977055,0.9418245360218052,0.3318090589984343,0.9993440778918922,PC,30705261.619628903,10940396.25048828,14472720.869018557,17063928.228271484,21652552.43188477,46606465.66455078,35824737.10986328,16388401.61767578,56852328.86376953,35975427.736083984,5037675.7353515625,4691639.362304688,29933680.946289062,10527545.122314451,17414816.666137695,9882928.396484377,25534852.038085938,26235646.92956543,17202670.817382812,48026940.19921875,13700592.614257812,10082076.665527344,183708.5941162109
PC(4:0)|LPC(5:0),-0.20999123418792395,4.776564291798343,0.5469922500019493,0.4595492700765461,0.9993440778918922,PC,91242.446533203125,97283.02685546876,97259.08728027344,82172.20617675781,81229.10607910156,104630.4678955078,94198.36706542967,96730.827392578125,117666.72717285156,105769.64855957033,97070.86682128906,130188.30908203124,62144.303955078125,88179.22619628906,82685.486572265625,108487.0870361328,99666.88671875,102777.8271484375,93846.74548339844,130072.30932617188,118983.22778320312,95234.567626953125,72521.76513671875
PC(40:1)|PC(P-41:0),0.04090752960396431,11.344960036634497,0.02077660777763235,0.8853891845016191,0.9993440778918922,PC,11690104.126464844,5765892.9833984375,7082879.476318359,6858443.517578125,10183506.790527344,18123573.627441406,14253420.517089844,7533384.630371094,21092149.43017578,14984028.288085938,5734174.260742188,3601989.1767578125,12628515.329101562,6175614.958984375,8692332.998046875,6203870.732421875,12967582.282226562,13046195.2890625,8118503.6162109375,21034353.555664062,7917124.6513671875,6669513.852539063,2522248.9741210938
PC(40:10)|PC(39:3)|PC(O-40:3)|PC(P-40:2),0.2238390757433389,12.552019781415646,0.6214684750160302,0.4305021144307716,0.9993440778918922,PC,31939817.127929688,11170318.625,14904479.24194336,18287525.106933597,22203703.174316406,51988586.05371094,40456507.06054688,16767166.92236328,63228501.76855469,40536948.69421387,5672491.004638672,5057781.9697265625,32555131.32373047,11373752.423339844,18791908.90063477,10539186.919921877,29297173.161621097,30965598.32653809,19116907.657958984,55696528.36035156,15467059.28515625,11314170.53125,177901.65368652344
PC(40:2),0.03533528707854699,11.44145961724792,0.015502053838467589,0.9009136650335053,0.9993440778918922,PC,13414521.221679688,6261866.252441406,7743561.24609375,7754933.783203125,11470860.489746094,18745059.924804688,14492472.057128906,8386525.765625,21886799.072265625,15172393.681152344,5591073.876953125,3724619.8974609375,14807936.518554688,6748324.7880859375,9953185.629394531,6728186.71875,13307941.166992188,13456081.18383789,9155165.8955078125,21414742.778320312,7929822.09765625,6773440.279296875,2267926.0346679688
PC(40:3),0.029722426396145005,11.45263225072236,0.01096841302888052,0.9165899042775045,0.9993440778918922,PC,13645845.169921877,6137556.313964844,7711327.061035156,7876935.193847656,11461047.288085938,19457055.416992188,14726303.663085938,8405229.670410156,22688473.64013672,15215506.60546875,5093202.4541015625,3606166.1630859375,15128506.970703123,6650306.646484375,10120609.923828123,6672413.709472656,13595416.376953123,13614838.643798828,9307996.9912109375,22364021.30859375,7803308.548828125,6810881.7265625,1954027.7021484373
PC(40:4),0.03286427392329318,11.453962521080129,0.013409777618139884,0.9078105795775969,0.9993440778918922,PC,14085409.115722656,5857240.8017578125,7615630.853027344,7877757.1171875,11176932.934082031,20037373.15625,14977813.251953123,8430031.6015625,24568727.818847656,15102818.97607422,4394243.925292969,3413882.334960937,15518492.544433594,6371224.7001953125,10097166.446044922,6377618.8193359375,13690725.247070312,13700067.333251951,9504259.1552734375,23644208.62402344,7678353.382324219,6681258.71484375,1344782.2175292969
