lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M1_Male_5xFAD_cortex,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M1_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_hippocampus,DOD93_F4_Female_5xFAD_cerebellum,DOD93_F4_Female_5xFAD_cortex,DOD93_F4_Female_5xFAD_diencephalon,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cortex,DOD94_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_hippocampus,Blank_Blank_Blank_Blank_Blank
[TG(48:5)]_FA20:4,0.40888749898227567,5.508987679620989,3.029776763011938,0.08174926338167345,0.15730761653706632,TAG,168650.19311523438,216479.2744140625,201368.15673828125,165264.13244628906,291715.0017089844,313463.12341308594,225229.2353515625,167623.53173828125,415090.6057128906,454127.5557861328,210146.5743408203,163057.3716430664,238121.79736328125,204750.7957763672,210975.4539794922,181912.35302734372,118450.46893310548,120676.80810546876,90426.06610107422,118543.60845947266,168528.13146972656,122902.52862548828,125247.08862304688,99149.3876953125,72705.88537597656
[TG(49:5)]_FA18:3,0.40803434896727026,5.281628281456625,3.017353010645593,0.08237782205261081,0.15842266493669552,TAG,159165.67071533203,176944.3140258789,190258.79400634769,143020.08953857422,320791.1016845703,213683.03619384769,220044.8756103516,161553.47192382812,237702.79614257807,370969.7282714844,148168.17022705078,142205.86975097656,194162.2529296875,188973.81201171875,225871.6740722656,175316.17279052734,116513.86840820312,99051.74700927734,74916.30560302734,105785.86785888672,134880.2899169922,109510.08752441406,100533.7476196289,83902.88641357422,58352.803955078125
FA(17:6),-0.3954755030359777,3.774253445629592,3.014871003816097,0.08250401903201986,0.15857085730573442,FA,21653.101593017574,23926.061767578125,160005.1513671875,29560.402374267574,142705.03063964844,21300.521423339844,61184.88357543945,23857.721755981445,64168.383728027344,173236.35314941406,24068.62188720703,23018.88146972656,24480.861755371097,24168.241729736328,26268.36199951172,33825.32238769531,24078.20178222656,27873.941772460938,16950.581100463867,68457.54455566406,22887.12173461914,48700.10321044922,21211.00146484375,142421.23107910156,77384.78515625
[TG(51:6)]_FA22:6,0.40594262621340027,6.301235403095502,2.987136347116121,0.08392846797280738,0.1612125988977675,TAG,424669.99072265625,533449.4761962891,328029.20416259766,283193.4210205078,297519.8991088867,443111.95275878906,324730.62438964844,329817.6433105469,291972.0607910156,489629.45153808594,566544.5212402344,459629.8930053711,546690.342956543,513420.4604492188,498238.9958496094,356685.6629638672,249757.37799072263,201881.21563720703,205249.51470947263,208633.8125610352,226150.69512939453,170654.95239257812,219950.17608642575,195219.75537109372,68924.44467163086
PS(24:0),-0.3935724857797641,6.45965761164128,2.9859591891336095,0.08398951148172111,0.16123388075640335,PS,384731.4645996094,433322.7470703125,412366.4123535156,469600.6159667969,468334.0703125,386938.8662109375,158050.75063705444,401189.5654296875,336916.2238769531,371804.5625,362710.4262695313,363362.6027832031,352029.5847167969,448893.9128417969,312172.2841796875,361363.92822265625,329523.1240234375,334216.22314453125,293120.3605957031,358766.6845703125,338033.2863769531,345497.78369140625,329738.3232421875,321576.2624511719,172318.69189453125
[TG(46:1)]_FA14:0,0.40574163757352966,5.804162258920557,2.98420197793871,0.08408072390894401,0.16131301786811078,TAG,256778.49487304688,246697.84008789065,352856.16369628906,219398.7177734375,527253.5184326172,284632.8819580078,356549.78381347656,194452.83520507807,336201.2998046875,575956.1201171875,205946.07299804688,172704.07189941406,261445.9783935547,236330.61645507807,255993.6004638672,266551.1145019531,143562.3302001953,130290.84838867188,115636.22790527344,132746.5701904297,297379.40075683594,178652.45251464844,114607.98767089844,101707.1473388672,55370.08392333984
PC(42:7)|PC(41:0)|PC(O-42:0),0.40552478181885054,11.132417059744055,2.981177395997408,0.08423797317651747,0.16151868059454658,PC,12504591.399414062,14867583.652832031,11064684.086914062,6538249.768554688,12352978.821289062,11642943.287597656,11009671.847167969,10230397.73828125,18704966.457763672,16714806.208984377,17046068.778320312,10795328.986328123,10586010.963378906,12569293.151367188,7022050.2939453125,6187969.7158203125,6089295.837890625,9129015.17138672,3388005.701171875,7230781.827148437,6449182.6259765625,5639192.7001953125,5331666.924804688,5123905.4921875,2904499.6997070312
DG(44:9)|DG(43:2)_C16:0,-0.39213185351967217,5.15562442839335,2.9637765593097356,0.08514884764496952,0.16316824902037808,DAG,164857.09284210205,167394.39169311523,183151.53230285645,165121.69241714478,202897.37463378903,150089.6103668213,48825.34325790405,205265.13485717773,172544.77227401733,64256.80456542969,162496.1905899048,159912.2513885498,140224.6304206848,165456.09104919434,149053.03079223633,158566.41177368164,105754.70712280272,154508.1696624756,109829.14861297607,144979.62982177734,181358.8932952881,149498.5310974121,117038.2084350586,134313.60954284668,51129.26344299317
[TG(46:5)]_FA18:3,0.4032494509854319,4.996662604185543,2.94822533427714,0.08597191835547353,0.16464770358048253,TAG,142783.23080444336,122986.06854248048,113313.62768554688,93254.6665649414,199509.21270751956,223205.6753540039,186896.73406982425,141498.03045654297,298271.53924560547,381841.34912109375,138309.0302734375,105425.22735595705,151329.7300415039,126121.14874267578,146978.42944335938,101996.1067199707,97843.62744140624,103938.96694946288,56806.4838256836,91496.74670410156,128363.26858520508,65709.16452026367,76373.28546142578,60328.84448242188,58477.58435058594
DG(41:5)_C18:1,-0.3909782400195274,4.854086126321656,2.9458450254099944,0.0860986573372733,0.16479262587626392,DAG,59991.46438217163,54168.423152923584,48528.90358352661,63336.98476409912,58122.60419464111,60992.8443107605,45352.96323013306,46163.12289810181,69466.18525695801,47428.763259887695,60601.6848564148,54041.683574676514,42707.30327606201,42067.30247116089,53872.88357162476,40794.182582855225,51012.48344039917,54211.34372329712,49887.60318374634,41707.70300292969,40669.34300613403,42948.223331451416,48127.48346328735,42577.82325363159,761493.0296936035
PC(48:2),-0.39065612669562466,4.147330220381622,2.941085351470634,0.08635269182441394,0.16518087523259264,PC,69376.50506591797,101663.68728637695,78251.7253112793,58690.68431854248,76521.08567047119,76097.46664047241,69957.60530090332,83884.02535247803,96676.34549331664,103056.70634460448,92489.92603683472,72963.02513504028,63330.98474121094,101986.00657653809,52017.18356704712,59291.86452102661,55583.82448577881,113915.40924835204,40909.56255340576,84799.14574050903,63541.8445892334,77827.18459320068,57951.424087524414,62368.16443634033,14951.161041259766
DG(42:7)|DG(41:0)_C18:0,-0.39014338746719013,5.076204733696671,2.9334053062953,0.08676430526895247,0.16586991297565734,DAG,132574.66870498657,153302.8709564209,124951.9689064026,121605.78813552856,125335.90892410278,119279.2082824707,127196.84881973268,123676.30894470216,119616.24775314333,119262.44804763794,115666.5675201416,121353.46858978271,126830.80937957764,304256.8013153076,177107.4925994873,115868.8282737732,108740.00714492798,116986.12836074828,118821.6086807251,119054.4878730774,149637.22915649414,119815.72812652588,114742.04821777344,121752.28874588013,129978.70959472656
[TG(66:2)]_FA16:1,-0.3888172273412452,3.189456043929946,2.912747474005954,0.08788204499495621,0.16790725825856936,TAG,30946.20207595825,36751.20265960693,31611.582263946533,29282.52178955078,34916.88252258301,32824.48226928711,33013.52236175537,34332.68194580078,30069.60217666626,42495.6429977417,40832.46308898926,32092.922538757324,30765.94228363037,39334.28259277344,53599.4640045166,31156.902145385742,41481.962890625,37830.68264770508,26130.22166442871,28045.38214111328,40006.103397369385,28370.061683654785,24057.14169311523,23468.60166168213,56921.943256378174
FA(18:4),-0.38866430781791184,4.200901010023009,2.9107531686340735,0.08799077418352559,0.16801551969836515,FA,32450.96240234375,33051.882247924805,210982.17443847656,41482.32308959961,182677.6710205078,31362.022033691406,68717.505126953125,37817.602600097656,87535.346435546875,181015.67236328125,33708.16250610352,26262.961975097656,30779.88220214844,31230.362182617188,31865.922393798828,47406.94348144531,32546.16217041016,38740.30294799805,25089.02165222168,94323.54779052734,30915.002075195312,70627.80499267578,33519.482330322266,146761.98974609375,145822.72924804688
PE(38:9)|PE(dO-40:9)|PE(37:2)|PE(O-38:2)|PE(P-38:1),0.400528975140256,5.852491258895381,2.909370181613668,0.0880662599774679,0.16806021345197453,PE,304251.8572998047,281475.5817871094,317727.0018310547,198989.1954345703,306790.84216308594,216759.47631835935,262584.95935058594,410733.2307128906,430968.8065185547,362285.18359375,375188.8270263672,216488.05493164065,271198.2380371094,459072.1516113281,208022.6553955078,194504.03479003903,183691.87353515625,186967.93225097656,113808.74700927734,152960.82983398438,186773.83276367188,129715.16943359376,142051.15002441406,128026.3096923828,103192.34692382812
[TG(55:8)|TG(54:1)]_FA14:0,0.40035473111841113,4.414834198972516,2.9067015696309113,0.08821211578176175,0.16823906479181155,TAG,83799.305908203125,96458.3466796875,88997.00604248047,74626.96594238281,133585.49041748047,190273.0137939453,100079.36755371094,83627.46575927734,156081.33251953125,174208.71166992188,96910.9868774414,76316.84600830078,111633.18713378906,163366.67236328125,90578.88671875,84383.50622558594,50588.88409423828,47661.343353271484,67119.34503173828,56136.36407470703,65326.104553222656,65249.724609375,47849.68316650391,48641.12316894531,29402.38217163086
DG(40:3)_C16:0,-0.3881420590174532,5.567220279796807,2.9030731341563296,0.08841085183936778,0.16851849904644997,DAG,221671.6962890625,223913.45599365237,219583.3358154297,252040.49975585935,260878.43823242188,185685.11346435547,61095.363708496094,261131.2795410156,172360.49255371094,84914.18611907959,227773.1167602539,214398.1762084961,184430.0555419922,220564.93572998047,188874.15502929688,227097.3553466797,126765.6676712036,190129.27319335935,170053.25256347656,215133.03497314453,244877.2578735352,183588.2739868164,142302.74961853027,156104.5916748047,105302.16809082033
CE(16:2),-0.38770435065273706,7.778198937299927,2.8965364855866937,0.08877010169416895,0.16910337554137142,CE,841694.1199073792,694869.3934402466,734255.2510871887,899797.3626403809,1146491.5101242063,1053186.82081604,683207.9703483582,673587.5869255066,1061489.5715904236,752524.9367256165,831504.0757217407,1031285.3499832152,548549.1203155518,600210.2227897644,648583.9471626282,561310.1207733154,668726.165676117,741258.9711418152,743838.8156776428,636780.2257385254,624392.3219451904,533894.0385169983,744455.1927719116,854214.9823379517,1834903.0895996091
[TG(46:3)]_FA18:2,0.39902446803990993,5.741678936897054,2.8879332171711667,0.08924534567974524,0.16990839558025833,TAG,237862.9560546875,234386.03759765625,246070.7774658203,210973.45581054688,319513.6623535156,338447.4020996094,269061.7995605469,189572.23413085935,403457.2456054688,503868.4182128906,250953.1975097656,231009.1962890625,307942.9006347656,248207.93725585935,258129.49963378903,226674.07470703125,142237.28967285156,145253.9903564453,118096.1083984375,150015.33142089844,186785.033203125,141881.5899658203,134704.3096923828,117916.1083984375,83974.86608886719
[TG(58:10)|TG(57:3)]_FA16:1,0.39822826353064333,4.344389744692956,2.876440189374989,0.0898845295473213,0.17102439672712608,TAG,97738.58645629884,111185.9682006836,124481.6683959961,82545.40618896484,111218.64685058594,138842.59033203125,106027.28750610352,83791.66534423828,126881.69024658205,135397.19061279297,93702.00689697266,81012.98596191406,107171.58715820312,115706.7265625,106788.2879638672,83694.6858215332,54979.04406738281,59311.86422729492,41389.28274536133,57060.58419799805,66454.60479736328,54704.82421875,53420.00381469727,46891.64324951172,27350.00225830078
[TG(53:8)|TG(52:1)]_FA14:0,0.39790532427775405,6.242436225556312,2.872071272841822,0.09012880767721936,0.17138813339681017,TAG,155124.37109375,165611.2495727539,179640.8345336914,166077.91149902344,276814.32110595703,488359.8153076172,345073.3073120117,161733.56994628906,1686725.9577026367,266528.89782714844,217184.036315918,150146.490234375,231105.29656982425,182767.31146240237,1042748.692993164,670489.1092529297,74653.72540283203,96878.66595458984,717515.9384765625,94863.92584228516,188621.4323120117,112893.3882446289,91244.906005859375,132674.42950439453,53764.78381347656
[TG(62:16)|TG(61:9)|TG(60:2)]_FA18:2,0.3974945355578251,4.756600041628284,2.8661101838447394,0.09046327117423758,0.17192283632465527,TAG,127509.9701538086,127160.34881591795,169170.2919921875,115754.90881347656,179114.93035888672,108426.24737548828,177130.9126586914,118806.22839355467,120065.08709716795,166267.41217041016,89977.30731201172,109916.22802734376,142061.80987548828,203013.3537597656,148808.4302368164,157146.0733642578,80998.0262298584,69697.084716796875,58380.404541015625,74771.62591552734,86770.086669921875,69823.76477050781,75721.16589355469,59539.60437011719,36578.30242919922
DG(29:1)_C18:0,-0.3855099791680682,3.875883539810405,2.8630719705574847,0.09063425658044397,0.17214640728963668,DAG,47902.183307647705,72799.16576385498,51018.6639213562,51691.363735198975,50678.20348739624,54316.20389556885,52620.52370834351,46312.86322784424,46884.76343154907,49732.18357849121,49702.16362762451,50135.22362136841,51163.76354980469,134944.0295715332,93349.86688232422,49921.0234375,48814.42346954346,50146.06369400024,48298.64352416992,50277.18355178833,70043.28481292725,48374.483295440674,49463.58330154419,48875.84339904785,68378.70526123047
PS(44:1),-0.3852739374858858,4.545302422901379,2.8596858548421555,0.09082523475857543,0.17240766621524878,PS,93865.246337890625,96747.56692504884,109286.48828125,81094.26564025879,116278.96899414062,138225.28875732422,54672.08357620239,92368.54592895508,134982.32913208008,119019.74899291992,92939.62655639648,84600.76600646973,96152.0663909912,119909.66912460329,86165.76634216309,88180.3468170166,89823.40623474121,95521.546585083,76907.40510559082,79173.68597793579,93513.80643463136,86239.84672546387,88971.88618469238,86500.28673553467,51708.36390686035
FA(26:6),-0.38410939122759863,4.936664676537665,2.8422709988076313,0.09181436556998568,0.17418280875622796,FA,65377.36448287964,84808.96599197388,249134.6563720703,88648.38766479492,197546.2119140625,89412.96533203125,119842.0473022461,90266.3875732422,173954.67517089844,251593.87866210935,90138.66680908205,76751.76550292969,93156.10675048828,95311.80603027344,256760.9574584961,110070.9878540039,88051.60662841797,101594.66583251952,69877.204345703125,124874.5297241211,84096.90618896484,144726.2706298828,86751.00695800781,217220.7349853516,55383.86395263672
DG(39:4)_C18:1,-0.383540303619993,2.841877869247074,2.8331417611384495,0.09233755808633363,0.175072444150763,DAG,28358.10189819336,30691.52214050293,28707.50194168091,29391.221920013428,31107.682445526123,31888.04225921631,31733.60217285156,30337.92191696167,28370.40207290649,29096.62199783325,30614.721996307373,30796.74216079712,28155.22194671631,29332.58212280273,28227.36192703247,28805.402145385742,25415.32180404663,25837.681941986084,23847.60161590576,23621.70171356201,28960.361961364742,24445.421703338623,30129.202167510983,25581.282012939453,23448.26173400879
PS(31:4),-0.3834121707848371,4.740110892710405,2.8318098175822612,0.0924141615660101,0.17511479704845248,PS,96235.44708251952,98662.4073486328,98730.127685546875,110811.8872680664,99806.10705566406,91075.16650390624,46624.50321960449,99987.5668334961,88347.22644042969,86372.74645996094,96676.86688232422,99591.4267578125,101907.48748779295,458468.92736816406,96492.14697265624,103504.9267578125,102677.60729980467,102713.46655273438,101178.88739013672,96326.46643066406,101279.10729980467,100607.20770263672,94043.42669677734,99239.02770996094,52697.1637878418
[TG(41:1)]_FA14:0,-0.38285828188892934,4.536709124992845,2.8235041282141538,0.09289340384914005,0.17591960928472708,TAG,87812.06610107422,101468.24688720705,108921.0870361328,125926.0892944336,111815.56832885742,89632.36721801758,98445.98663330078,111794.00646972656,94123.88653564452,101275.58825683594,115429.56707763672,97103.0672607422,76100.36535644531,110527.10833740234,79668.88613891602,95730.46661376952,71682.98495483398,89207.6460571289,104338.94674682616,91850.82510375977,93852.207275390625,94314.84796142578,76384.38555908203,78584.48574829102,34149.50248718262
PI(28:0)|PI(O-29:0),0.3943829821756072,6.332424974042088,2.8223419431937486,0.09296067763748984,0.1759437576165277,PI,382650.70275878906,474404.5725097656,564772.2386474609,378903.767578125,632826.1575927734,349482.4450683594,396259.5725097656,336744.9270019531,341669.1845703125,623392.9075927734,268122.2580566406,311628.03771972656,354631.9647216797,414838.267578125,465992.1115722656,446985.2882080078,228989.25634765625,188893.2130126953,177704.87255859375,241578.73779296875,270786.2996826172,221900.615234375,218838.05615234372,170574.79260253906,110848.18774414062
