lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD73m2_500x_N1__liverLD__8_8_23,FAD131m1_500x_N1__liverLD__8_8_23,FAD131m2_500x_N1__liverLD__8_8_23,FAD131m4_500x_N1__liverLD__8_8_23,FAD173m1_500x_N1__liverLD__8_8_23,DOD73-5xFAD-M2liver_033123,FAD131-5xFAD-M1liver_033123,FAD131-5xFAD-M2liver_033123,FAD131-5xFAD-M4liver_033123,FAD173-5xFAD-M1liver_033123,Blank_500x_N1__liverLD__8_8_23
PEo (36:1),-0.4883112047937169,8.089594623101654,5.545814797706143,0.018524930437967792,0.029951068634614594,5,5,Time Period_ New Data,Time Period_ Older Data,PE,2100.220142364502,2189.9401626586914,1937.5601387023928,2237.6201515197754,2203.280158996582,48772.94348144531,45410.04315185547,45314.56329345703,44469.00323486328,47019.50344848633,1939.960147857666
SM (d18:2/14:0),-0.4869395469970808,7.960455853953498,5.511343028579347,0.01889353361361264,0.03046705943975232,5,5,Time Period_ New Data,Time Period_ Older Data,SM,1781.8201293945312,1796.6001319885254,1948.6001319885256,1902.3001289367676,1965.620128631592,39674.48278808594,42687.92321777344,38016.522705078125,41509.98309326172,41369.46270751953,2522.5601959228516
Lyso_PI(14:1),-0.48609377340479015,8.39316995489577,5.499940569869067,0.01901711997089092,0.030506629953304183,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1971.0401458740232,2723.180187225342,2696.820198059082,3413.70023727417,1908.3801383972168,53903.56335449219,53789.68359375,53123.04406738281,56951.36437988281,57616.04333496094,3303.060245513916
"PIo (32:1), PIp (32:0)",0.48651300517553764,7.54054607329792,5.501686089631111,0.018998147016408395,0.030506629953304183,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1926.4401321411133,1919.9401245117188,1927.0401344299316,2061.1401557922363,1944.5001335144043,21139.62173461914,21003.621459960938,22201.661560058594,22443.34161376953,20969.301696777344,2002.4601440429688
PE (34:6),-0.48568580086229085,7.9946908836108745,5.484776333260214,0.01918277408255195,0.030692438532083123,5,5,Time Period_ New Data,Time Period_ Older Data,PE,1935.0001411437988,2061.860149383545,2073.7401542663574,1986.7801399230957,1900.380146026611,41485.36267089844,43168.50308227539,41967.28286743164,44233.50289916992,44198.143127441406,1913.280158996582
PS (36:1),-0.4853329771809272,7.978111189347039,5.476435076822213,0.019274528992457105,0.030759351967237242,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1961.3801307678225,1962.2401275634768,1968.2801246643064,1958.7001457214355,1960.040138244629,41243.28317260742,43434.30294799805,42360.24298095703,42690.74334716797,42203.20315551758,1958.8401412963867
PE (52:4),0.4820774152381529,7.513138507940904,5.401632129289094,0.020117929685902994,0.032022337691256446,5,5,Time Period_ New Data,Time Period_ Older Data,PE,1911.800136566162,1914.3601303100584,1912.740135192871,1907.760139465332,1916.2401275634768,21078.361434936523,22572.12142944336,21144.52147293091,21208.30145263672,19646.9013671875,2003.5201606750488
PE (26:1),-0.47674797115984036,8.013350544237472,5.28606321452067,0.021496762687103103,0.03412888096715338,5,5,Time Period_ New Data,Time Period_ Older Data,PE,1956.3401489257812,2174.8801612854004,1953.0801467895508,2022.3601379394531,2009.7201347351072,43933.343322753906,41529.66259765625,44856.043212890625,43038.663330078125,43801.12316894531,1959.6401443481443
PE (36:6),-0.4721771938331079,8.017266906837833,5.185826058936556,0.02277184474445675,0.03606029913261018,5,5,Time Period_ New Data,Time Period_ Older Data,PE,2109.0801429748535,2057.6401443481445,1949.5601501464844,1901.1601486206057,2178.3801612854004,43247.10302734375,45834.52325439453,42059.10290527344,42189.04330444336,44798.68325805664,1899.4601402282717
PI (28:1),-0.46794882010934424,8.041868193596553,5.093957010288392,0.024009348186208194,0.03792245764795961,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1926.2201309204104,2298.980152130127,1945.0601348876953,2134.3201599121094,1974.460132598877,44133.283203125,42212.7431640625,43901.802978515625,42181.102783203125,46890.44323730469,2156.0601387023926
PE (14:0),0.46455209460179475,7.621012089239734,5.019605181892883,0.02506188286211,0.03948368246306844,5,5,Time Period_ New Data,Time Period_ Older Data,PE,2004.6201515197752,2220.320156097412,2120.6201553344727,1967.0001411437988,1973.1401405334473,22934.501556396484,23140.441696166992,23685.861541748047,22375.101623535156,22818.58142089844,2122.760154724121
PI (28:0),-0.4607064150475051,8.008139732612374,4.937486990868194,0.026280218872048226,0.04129748679893293,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1926.240135192871,2005.9601440429688,2161.920135498047,1994.7801475524905,1916.760139465332,41452.44299316406,44295.22326660156,42615.502685546875,41899.78308105469,42285.703125,2227.780170440674
PEo (38:5),-0.4583817190506788,8.2197951501454245,4.891892840189058,0.026983087532161054,0.04229410157712776,5,5,Time Period_ New Data,Time Period_ Older Data,PE,2541.2001876831055,2233.280158996582,2530.4201736450195,2032.880153656006,2564.6001892089844,49498.16357421875,50226.78359985352,50643.00402832031,51145.84338378906,50644.08319091797,1975.540138244629
PS (26:1),-0.4544760265651524,7.9702165792165545,4.8050629285142294,0.028376230379279818,0.04436486780110754,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1960.6801300048828,2038.1401290893557,1959.480136871338,1959.240135192871,1959.8001403808591,43265.70294189453,43852.80310058594,44009.8430480957,38642.202880859375,39178.382720947266,1958.4601287841797
PS (44:0),0.4512040905652696,7.583882325109387,4.7357763634880605,0.029541512346132913,0.046069801532197155,5,5,Time Period_ New Data,Time Period_ Older Data,PS,2002.660140991211,2004.540138244629,2000.860149383545,2000.1601371765137,2000.2401390075684,22558.20150756836,22225.001525878903,22519.181518554688,22855.80160522461,22786.081573486328,2020.480136871338
PEo (36:5),-0.4497430932689516,8.029578147948126,4.707086854639726,0.03003851222435349,0.04672657457121654,5,5,Time Period_ New Data,Time Period_ Older Data,PE,2099.360153198242,2187.6001510620117,1870.200134277344,2140.1601486206055,2099.460132598877,42777.36297607422,42532.18295288086,43539.02310180664,44392.8232421875,45785.36334228515,1866.880146026611
PC (40:3),-0.4470309500078551,10.244899477669032,4.668763966863022,0.03071602620816168,0.047660131345661445,5,5,Time Period_ New Data,Time Period_ Older Data,PC,9938.540843963625,15127.740852355955,12505.800968170166,3041.9202308654785,11587.760955810549,255848.66040039065,255188.1973876953,268122.5830078125,110868.08825683594,203418.5711669922,1729.0401306152344
PE (40:4),-0.44596244538022756,8.39467665477354,4.633960398721278,0.031345129400854176,0.04851406962544264,5,5,Time Period_ New Data,Time Period_ Older Data,PE,2331.460189819336,3117.8402137756348,2824.900215148926,2194.3601722717285,3214.5202407836914,58470.02392578125,58793.74420166016,58856.26428222656,55456.88446044922,55681.10418701172,1889.680145263672
PEo (42:6),-0.444495096710524,8.033082187229624,4.598374056562257,0.03200229328784293,0.049407049286494344,5,5,Time Period_ New Data,Time Period_ Older Data,PE,2063.1401596069336,2312.2801513671875,2088.7401428222656,1865.6401405334473,2105.320152282715,44416.862854003906,45344.002990722656,41712.763122558594,44168.28308105469,43052.32287597656,1918.260139465332
PE (28:0),-0.44176300198464163,8.00016422202507,4.541613405999868,0.033080398499051984,0.050943813688540056,5,5,Time Period_ New Data,Time Period_ Older Data,PE,2045.7201461791992,1996.7201461791992,1922.3601455688477,2081.4201622009277,2100.2201499938965,45005.04327392578,42017.082946777344,42363.802978515625,40506.002868652344,42866.163024902344,1965.4601593017576
PC (42:4),-0.4403693479542938,9.08205780439867,4.525532503250062,0.03339268210453361,0.05129648921793692,5,5,Time Period_ New Data,Time Period_ Older Data,PC,5266.720306396484,5538.340385437012,4934.860366821289,3404.6003189086914,3633.76021194458,84639.98596191406,117187.86779785156,87073.66662597656,86818.566650390625,99251.44714355467,1791.5001335144043
PIp (36:5),0.4361646407928033,7.569483814321775,4.426300286268699,0.03538913930119341,0.05422813385456502,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1926.700134277344,2022.9601440429688,1913.3201484680176,2139.6401557922363,1916.120132446289,21914.64169311523,22479.681427001953,23804.44158935547,21799.661529541016,23246.56170654297,1912.14013671875
Lyso_PC(17:1),0.434180016095211,7.715505194925361,4.388693881036346,0.03617801817976847,0.05529940247825652,5,5,Time Period_ New Data,Time Period_ Older Data,PC,1943.2601356506348,2233.2001609802246,2285.460163116455,2601.600185394287,2021.220157623291,25272.70178222656,26484.041702270508,29423.222259521484,21023.201370239258,24875.4619140625,1919.3001518249512
PEp (36:5),-0.4286495104215676,7.981480580054162,4.276822230509133,0.03863551652529669,0.05890959945441278,5,5,Time Period_ New Data,Time Period_ Older Data,PE,1932.760139465332,1930.5401420593264,1979.1801376342771,2218.800163269043,2033.1801414489744,42566.242919921875,43191.76290893555,42250.06253051758,41671.48306274414,40269.98272705078,1866.760139465332
Lyso_PI(18:3) | PI (18:3),0.428378684277018,7.622236338034036,4.27047581964452,0.03878006983076847,0.05898400744630464,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1883.5601272583008,2040.1001472473145,1993.3401222229004,2227.0001678466797,1874.1001205444336,22796.88165283203,20905.38134765625,22073.90151977539,24121.16149902344,24997.96182250977,2349.72017288208
20:5 Cholesteryl ester,-0.4263105926576947,10.694638278037399,4.2483784541148,0.03928782660880959,0.05960911623405593,5,5,Time Period_ New Data,Time Period_ Older Data,CE,12772.160919189451,13479.46099472046,12605.320850372314,15143.181037902832,12206.300792694092,265705.45834350586,281842.11810302734,304873.80361938477,251556.2190246582,271957.861907959,12476.880939483644
PS (44:5),0.4266785428365903,7.598943399259345,4.236871172504577,0.039554999384307496,0.059867026095168106,5,5,Time Period_ New Data,Time Period_ Older Data,PS,2003.9801483154297,2005.7001419067385,2001.52014541626,2051.800148010254,2001.8401527404783,21531.421600341797,21658.96154785156,24012.101837158203,24699.06185913086,23645.481658935547,2001.3801498413088
PIo (40:7),-0.4222608407650978,7.963162425158238,4.1503250766023,0.041626531667419385,0.06284790075277044,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1926.3001327514648,1994.0401306152344,2080.400146484375,1983.7001457214355,1916.0401420593264,34305.641845703125,50350.28369140625,54344.76318359375,15447.321060180664,51680.62333679199,2055.540142059326
Lyso_PC(20:1),0.42160275118642104,7.762896057925009,4.139534991951926,0.04189267590501352,0.06309508155865118,5,5,Time Period_ New Data,Time Period_ Older Data,PC,1845.6601295471191,2472.2801780700684,2663.5201873779297,1940.8801383972168,2477.040180206299,25040.941680908203,26646.941986083984,28952.682037353516,23307.141830444336,27486.36199951172,2043.140151977539
1-O-behenoyl-Cer(d18:1/16:0),-0.42148898291612374,7.88527139599635,4.134267028408939,0.04202326256975077,0.0631373896169914,5,5,Time Period_ New Data,Time Period_ Older Data,Cer,1922.5001220703125,2084.200149536133,1822.2201309204104,1763.600128173828,1878.4401321411133,34993.262214660645,49269.7829246521,65962.30405426025,11506.880954742432,35531.70199584961,1797.5801315307615
PI (36:6),0.4172966000677575,7.580562945351149,4.052857829635408,0.04409663370348589,0.06609130501544357,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1926.1601333618164,1964.3001403808591,1987.260150909424,2088.5001525878906,1916.9401359558103,14439.90103149414,28020.542221069336,30091.26187133789,16273.360931396484,26006.381546020508,2010.9601364135744
"(5Z,8Z)-tetradecadienoylcarnitine",0.415123801484361,11.307568339351153,4.030558839042328,0.044683137391539805,0.0668077976533702,5,5,Time Period_ New Data,Time Period_ Older Data,CAR,26443.741821289062,24920.64178466797,25642.281768798828,27426.221954345703,26536.481994628903,339255.2021484375,266274.33740234375,310373.0419921875,272216.9201660156,329208.5830078125,26167.74192047119
PEo (38:3),-0.4130249035000118,7.96396131672622,3.9715103889439907,0.04627624606169606,0.06902219751575005,5,5,Time Period_ New Data,Time Period_ Older Data,PE,1967.240135192871,2065.080150604248,1957.3801307678225,1893.7201461791992,2101.140148162842,42055.502838134766,39845.1628112793,41787.28286743164,41450.743103027344,39878.86282348633,1983.0001411437988
PC (32:5),-0.40954769836308047,8.1086323102132,3.906999898054508,0.048085364484122005,0.07154730560922501,5,5,Time Period_ New Data,Time Period_ Older Data,PC,2190.4801712036133,2295.060173034668,2461.860179901123,2083.4601402282715,1994.7001457214355,52130.92266845703,51419.66384887695,56007.36268615723,27974.522186279297,39102.04248046875,2256.1401710510254
Lyso_PI(20:1),0.406290570713258,7.831410577365478,3.845552945925263,0.049878072731089004,0.07403588627072488,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1957.780143737793,2471.900177001953,2496.5401649475098,2737.960205078125,1916.7401390075684,27118.94158935547,27002.342041015625,28105.261962890625,27457.202026367188,25342.50177001953,2591.460178375244
Lyso_PC(21:0),-0.4054270609534001,8.285184680034236,3.831296631908615,0.05030400351946955,0.0744886205961376,5,5,Time Period_ New Data,Time Period_ Older Data,PC,2362.8001594543457,3102.72021484375,2467.080165863037,2485.7201766967773,2254.700149536133,57649.34307861328,49732.12268066406,51226.964263916016,48626.80416870117,51277.444244384766,2193.320140838623
PEo (34:2),-0.40400058169843456,7.984656217636668,3.800817444703334,0.051227567596653846,0.07567429649769489,5,5,Time Period_ New Data,Time Period_ Older Data,PE,2059.3001556396484,2228.380157470703,1874.1801300048828,2115.9601516723633,1929.8601379394531,42742.602966308594,43032.12301635742,40039.7229309082,41251.48303222656,41169.60299682617,1929.5401344299316
Cer(d18:0/18:0),0.39103016518518946,7.716280746249241,3.561046105272583,0.05915045073788598,0.08716908529793724,5,5,Time Period_ New Data,Time Period_ Older Data,Cer,2094.4801445007324,1899.7801361083984,2304.9401512145996,2145.1601638793945,1901.6401290893557,24366.841735839844,22575.58154296875,25362.461791992188,24789.76187133789,24749.58187866211,2856.440200805664
Lyso_PC(22:6),0.38740874704694794,9.267651709275494,3.5079468515333474,0.06107509994097171,0.08979060039054552,5,5,Time Period_ New Data,Time Period_ Older Data,PC,7355.36043548584,7549.820568084717,8609.820583343506,4289.020286560059,6573.180572509766,86873.925537109375,79389.1644897461,77078.36590576172,79669.165283203125,80763.60583496094,2362.4001655578613
PS (38:4),-0.3871465417731746,7.930048885360745,3.4905610350286134,0.061719664721906604,0.09052217492546301,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1961.1201362609863,1962.7601356506348,1959.5801239013672,1957.9801445007324,1994.8601455688477,42106.3427734375,41798.54293823242,39969.34259033203,37856.9826965332,36824.782653808594,1959.3201446533203
Lyso_PS(22:0 | PS (22:0),-0.3830745781046853,7.929945774026664,3.417756151401953,0.0644986249129419,0.0941496515316877,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1961.7401313781736,1968.2801246643064,2003.040138244629,1959.200138092041,1959.800136566162,39124.18280029297,41415.722747802734,40468.043060302734,38984.822814941406,38324.38247680664,1958.5601425170896
PI (32:2),-0.3832081102451404,7.936146023583335,3.4201509040887714,0.06440512572080075,0.0941496515316877,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1977.4001426696775,1926.0601234436035,2004.260154724121,2036.0601654052737,1916.7001266479492,37645.86315917969,40567.763244628906,55546.2431640625,29268.901977539062,36328.10266113281,2026.1201400756836
14:0 Cholesteryl ester,0.3761907858829534,10.069501545815072,3.3101793708034393,0.0688519764577222,0.10026670803299499,5,5,Time Period_ New Data,Time Period_ Older Data,CE,10052.84069442749,11945.800876617432,11640.64081954956,10284.060752868652,10945.100769042969,138263.32962036133,131750.8491821289,125663.4089050293,129830.9893798828,126091.4090270996,11244.780765533447
PEo (42:4),-0.37618741835570285,7.893693527311714,3.295962423777979,0.06945039694120363,0.10089963329193734,5,5,Time Period_ New Data,Time Period_ Older Data,PE,1983.080139160156,1928.2801551818848,1902.3801383972168,1866.420146942139,1978.1801300048828,38505.00280761719,38841.582458496094,39385.80258178711,39045.22262573242,37601.20245361328,1866.540126800537
PEo (40:2),-0.3745322649294705,8.355160539081972,3.2721793982956697,0.07046395538393381,0.10213128592118406,5,5,Time Period_ New Data,Time Period_ Older Data,PE,3184.5201988220215,3599.140281677246,2621.700206756592,1913.0601272583008,2422.0001792907715,55978.50396728515,54818.703857421875,56013.02374267578,52888.023681640625,53629.323638916016,1867.440143585205
PS (44:6),0.3726796347710563,7.6127414291869275,3.235020345543685,0.07207940809881536,0.10422750091284098,5,5,Time Period_ New Data,Time Period_ Older Data,PS,2003.8201332092283,2004.680145263672,2001.2001495361328,2001.3001403808591,2002.060161590576,23706.501724243164,27353.681869506836,23861.861602783203,21104.821365356445,23422.58169555664,2000.4001350402832
