lipid,logFC,logCPM,LR,PValue,FDR,type,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,10xBlank_01202023
Lyso_PS(18:1) | PS (18:1),-0.31473475724339706,6.392107512924922,0.34128302039243863,0.5590895728397475,0.9994622267857053,PS,31371.542274475098,19576.62127304077,58371.484466552734,46029.16339111328,33915.62237548828,20667.581172943115,34147.36234664917,50692.083808898926,51108.54357910156,64813.48416137695
Lyso_PS(18:1) | PS (18:1)_2,-0.393968494761485,6.318105962109635,0.5330843723336329,0.4653130040965826,0.9994622267857053,PS,30154.882194519043,10031.400760650637,53223.34387588501,47070.60305786133,36546.26265335083,17113.901069641113,33297.50206375122,45030.462982177734,49712.24398803711,64689.94519042969
Lyso_PS(18:2) | PS (18:2),-0.2703287258906286,6.073336104566744,0.2521804695643368,0.6155439094382592,0.9994622267857053,PS,20752.38147354126,15020.741409301758,43043.58302307129,41076.002868652344,27120.841625213623,14270.941040039062,21472.76160430908,40825.102600097656,43300.54243469238,64214.78381347656
Lyso_PS(18:2) | PS (18:2)_2,-0.4115112547287875,6.0659403129691105,0.5811872398003288,0.44584733676412996,0.9994622267857053,PS,22810.42158126831,9706.16067123413,41809.24337768555,38161.6628112793,26699.641998291016,15284.121231079102,21314.101680755615,42389.96292114258,47425.20275878906,63530.50405883789
Lyso_PS(18:3) | PS (18:3),-0.3201784398333497,7.324190153470966,0.35312943718236056,0.5523469551031309,0.9994622267857053,PS,28044.04195022583,18427.06148147583,103780.26858520508,92691.225341796875,41336.10278701782,54438.30467224121,23415.301876068115,103918.3674621582,106759.9487915039,226295.8097229004
Lyso_PS(18:3) | PS (18:3)_2,-0.062111876505799336,7.302831991821679,0.013403067570834537,0.9078335446612111,0.9994622267857053,PS,24963.621936798096,48645.52332687378,100572.3074645996,92746.68734741212,41557.16283416748,20646.781478881836,23455.161598205566,108486.90628051758,105879.5675354004,221567.43829345703
Lyso_PS(18:4),0.007874325952864069,6.162129578957942,2.158117074486654e-4,0.9882790735387058,0.9994622267857053,PS,20641.26153945923,17068.201263427734,57889.10363769531,52804.8837890625,29927.142017364506,12580.90098953247,19015.921226501465,44232.583236694336,46222.143310546875,58961.74395751953
Lyso_PS(18:4)_2,-0.22728602715122823,6.185769073832162,0.17854055394582247,0.6726304769176912,0.9994622267857053,PS,19101.38132095337,9277.200714111328,54973.72351074219,52969.06381225586,27701.00207901001,18544.420864105225,21927.861667633057,46774.90368652344,49230.543853759766,61272.443908691406
Lyso_PS(19:0),-0.3994854267516405,6.631187251830166,0.5479980799984787,0.45913683318254184,0.9994622267857053,PS,32889.46223449707,19128.801414489742,52864.1237449646,43118.84292984009,48286.724182128906,28664.9222946167,34711.10255432129,40980.28325653076,38574.70235824585,133982.76724243164
Lyso_PS(19:1),-0.4523713261537113,5.7600301308737025,0.7010984488042591,0.4024148455260898,0.9994622267857053,PS,26409.661903381348,18211.82118606567,22353.461757659912,16191.92098236084,31016.442176818848,17689.881072998047,22483.78160095215,27094.722049713135,11270.240825653076,64479.6432800293
Lyso_PS(20:0) | PS (20:0),-0.4160915768065384,6.734603424370485,0.5941091606605369,0.44083451640861215,0.9994622267857053,PS,39243.92268371582,21530.861171722412,66530.96484375,62854.98486328125,54240.803466796875,24875.501754760742,40564.44317626953,67574.8052368164,67541.48483276367,76737.625244140625
Lyso_PS(20:0) | PS (20:0)_2,-0.5162136781818385,6.698919073791286,0.9104637947821175,0.3399913902657681,0.9994622267857053,PS,36076.08280181885,13989.620933532717,67135.76397705078,61273.123779296875,50557.723876953125,24212.84152984619,44737.82275390625,70283.70373535156,63158.564453125,73232.0855102539
Lyso_PS(20:1) | PS (20:1),-0.4220537695785185,7.92442855411749,0.6111267496567052,0.4343638841511551,0.9994622267857053,PS,104617.2681274414,35128.26257324219,138532.6297607422,161057.83251953125,128430.44848632812,53397.26322555542,116460.24816894533,138565.61071777344,138353.67016601562,153981.72924804688
Lyso_PS(20:1) | PS (20:1)_2,-0.335082110473233,7.85636186332975,0.3865566224167196,0.5341149633112895,0.9994622267857053,PS,104730.72741317748,46251.62301635742,133789.8682861328,151243.49084472656,120975.52856445312,37453.34279632568,112162.64819335938,131464.59045410156,130991.24951171876,146052.58984375
Lyso_PS(20:2) | PS (20:2),0.58911572672636,7.840438830141702,1.2177657192551141,0.2697995765728406,0.9994622267857053,PS,35755.76300048828,50276.98205566406,222367.57165527344,341049.82904052734,71110.86404418945,53112.50434112549,31440.92218017578,137524.0294342041,184743.6107788086,78611.82608032227
Lyso_PS(20:2) | PS (20:2)_2,0.5956860143644633,7.840477983592921,1.24509717609544,0.26449096022893026,0.9994622267857053,PS,33538.96241760254,50328.404483795166,221433.0333251953,343622.186126709,72959.36642456055,59690.78469467163,26182.561798095703,136363.07112121582,185034.85359191897,80939.62471008301
Lyso_PS(20:3) | PS (20:3),-0.32391938744845755,6.266000547412943,0.3613626721057699,0.5477504146146306,0.9994622267857053,PS,22307.701667785645,22304.54093170166,46543.82398986816,43513.183166503906,30542.102310180664,22239.741722106937,26219.26190185547,46683.86346435547,44625.02328491211,72401.92562866211
Lyso_PS(20:3) | PS (20:3)_2,-0.20186715404671896,6.226274179685271,0.14096052826789673,0.7073279783774087,0.9994622267857053,PS,22191.761489868164,18255.94122314453,49311.224029541016,46476.843185424805,28191.62210083008,20871.161136627197,20367.80139160156,48881.663024902344,43998.64279174805,73284.9259185791
Lyso_PS(20:4) | PS (20:4),-0.34459417486228705,6.032943546184119,0.4086329739752159,0.5226641704621484,0.9994622267857053,PS,23299.421905517574,16099.041164398192,40279.94253540039,36422.5422668457,30689.321990966797,15909.421020507812,24971.241653442383,38615.502670288086,36383.322265625,56449.204010009766
Lyso_PS(20:4) | PS (20:4)_2,-0.3676781751518906,5.972153348761736,0.4647897160323273,0.4953939592487472,0.9994622267857053,PS,22559.901473999023,9024.160606384276,39108.68250274658,37333.86274719238,30036.362243652344,10216.36066055298,23003.30158996582,37890.86274719238,38156.18225097656,57925.26445007324
Lyso_PS(20:5) | PS (20:5),-0.4281098649518022,7.0503007556521204,0.628615845740228,0.4278634857227882,0.9994622267857053,PS,59290.44467163086,26863.941886901855,73986.92468261719,67697.34533691406,73361.48553466797,31502.30210876465,56554.48406982422,73900.40475463867,65048.54461669922,110512.24768066406
Lyso_PS(20:5) | PS (20:5)_2,-0.48162058741035874,7.094679281243451,0.79375816452648,0.3729661528166882,0.9994622267857053,PS,61786.80438232422,31295.58213043213,75139.9652709961,61447.444580078125,72018.68505859375,42639.30289840698,59156.32434082031,76606.40478515625,63597.664794921875,115041.00830078124
Lyso_PS(21:0),-0.306877456242775,6.6246066051057575,0.3245569412763416,0.5688818739920017,0.9994622267857053,PS,22683.28150177002,17912.50141143799,77235.64570617676,72234.92599487305,35980.66264343262,25480.081714630127,27642.241729736328,74622.74548339844,82450.44532775879,61911.623962402344
Lyso_PS(22:0 | PS (22:0),-0.27943465144063373,7.201192841497988,0.2693831305373351,0.6037458739425099,0.9994622267857053,PS,47714.5632019043,42469.943031311035,107932.46807861328,90322.40637207033,64278.404296875,59114.12419128418,55625.283447265625,90421.82568359376,82004.52606201172,90245.726318359375
Lyso_PS(22:0 | PS (22:0)_2,-0.3567713385977038,7.177225582278491,0.4378421047667871,0.508165822524564,0.9994622267857053,PS,47877.70329284668,43225.842834472656,103659.58673095705,82815.08575439453,61787.863830566406,64074.88482666016,55667.10418701172,91692.10675048828,84399.2060546875,83450.10632324219
Lyso_PS(22:1) | PS (22:1),-0.2944187462000273,5.9497960308541025,0.29886415942360145,0.5845953684695852,0.9994622267857053,PS,15132.981048583984,14471.14087677002,41395.40264892578,41688.38258361816,25680.28192138672,15046.100765228271,18056.001403808594,42519.00328063965,41692.863189697266,51666.10353851318
Lyso_PS(22:1) | PS (22:1)_2,-0.3372779736501134,6.022760877812803,0.39157752190249084,0.5314713527759943,0.9994622267857053,PS,15877.061122894287,16157.100929260254,43814.4627532959,41421.062927246094,28686.20189666748,20363.801383972168,20400.361541748047,41728.662857055664,40676.46272277832,53168.72396850586
Lyso_PS(22:2) | PS (22:2),-0.2741036789519273,6.278287080674107,0.2592425900802482,0.6106409835946435,0.9994622267857053,PS,22050.521800994873,24956.401767730713,52078.363830566406,48897.86357116699,29130.5224609375,21467.721221923828,24793.961540222168,54672.26371765137,53836.78309631348,55387.34255981445
Lyso_PS(22:2) | PS (22:2)_2,-0.24265613771272243,6.2764621315997315,0.20339762750032264,0.6519922437410534,0.9994622267857053,PS,21836.541564941406,19746.26153182983,52852.50367736816,53005.14367675781,32323.662155151367,22356.621253967285,19557.28126525879,55789.104248046875,53722.12368774414,58952.36463928223
Lyso_PS(22:4) | PS (22:4),-0.057283608986413936,6.549916902339794,0.011401604182992742,0.9149648674664758,0.9994622267857053,PS,33751.30236816406,34120.54249572754,66779.46481323242,64020.20391845703,41204.423095703125,24391.781826019287,28885.722137451172,57637.383697509766,59425.204528808594,59931.30465698242
Lyso_PS(22:4) | PS (22:4)_2,-0.14061410059381652,6.524518399221363,0.06853196808020812,0.7934863473209256,0.9994622267857053,PS,32469.6821975708,26913.48194885254,63101.56451416016,61880.30419921875,40597.042236328125,26837.021812438965,27774.26202392578,58089.004638671875,55730.90380859375,66614.364013671875
Lyso_PS(22:6) | PS (22:6),-0.32227157909629545,6.789098051893608,0.3577302698945459,0.5497694955808832,0.9994622267857053,PS,37838.8429107666,22939.901706695557,82535.50540161133,71675.64501953125,50422.783935546875,28665.26245880127,34887.622497558594,77331.68566894531,85777.22644042969,62927.42401123047
Lyso_PS(22:6) | PS (22:6)_2,-0.3204125213752812,6.804858598598502,0.3536400844814125,0.5520597641819174,0.9994622267857053,PS,37993.6028137207,26037.902084350582,83750.86569213867,71117.80517578125,49256.083251953125,31387.20221710205,39984.523010253906,76736.14617919922,80225.50509643555,61331.38409423828
Lyso_Sphinganine-1-phosphocholine,0.0027854537653161297,8.45310352600718,2.700319555515307e-5,0.9958538435300548,0.9994622267857053,SM,189485.9306640625,178589.7117919922,186740.51306152344,172950.71350097656,151694.17260742188,181463.50799560547,52212.203968048096,223580.6982421875,185214.31298828125,277995.00061035156
Lyso_Sphingosine-1-phosphocholine,-0.12406657008926583,7.610722457791504,0.05338056220841736,0.8172819102893135,0.9994622267857053,SM,94429.22619628906,100628.38635253906,110373.4071044922,96445.08605957033,82935.06634521484,98304.3677368164,52652.50328063965,124501.0693359375,99880.6865234375,128523.28833007812
O-(11-carboxyundecanoyl)carnitine,-0.4443844254006738,11.714312809185616,0.6768864377409045,0.41066093427419387,0.9994622267857053,CAR,1557884.4775390625,1581315.2109375,1745685.2873535156,1531372.3439941406,1548128.7014160156,1759246.659423828,1817530.3332519531,1818691.209472656,1472280.3151855469,1432417.7971191406
O-(13-carboxytridecanoyl)carnitine,-0.4546668134929968,12.36009608281075,0.7082623169117139,0.4000212848046608,0.9994622267857053,CAR,2405194.0537109375,2310353.83984375,2437745.028076172,2255850.57421875,2230760.438720703,2560222.873046875,2573945.6643066406,2645433.884033203,2549217.2326660156,3416885.3427734375
O-(17-carboxyheptadecanoyl)carnitine,-0.4289367019743919,11.890486326228261,0.6310563638107851,0.42696809732807905,0.9994622267857053,CAR,1834931.7705078125,1755247.0849609375,1839317.6376953125,1711503.1088867188,1722163.9125976562,1877667.6440429688,1855567.626953125,1958748.5366210935,2000980.7578125,1911734.6020507812
O-arachidonoylcarnitine,-0.4399842734025248,11.948714166753017,0.6636722941329938,0.4152664712139256,0.9994622267857053,CAR,1829980.9995117188,1706509.4047851562,1883849.1052246096,1763317.923828125,1653651.3374023438,1859686.2846679688,1922244.0390625,2052466.7138671875,2030648.822265625,2433795.915527344
O-behenoylcarnitine,-0.43121955114920163,11.228410820691662,0.637729501555441,0.4245341753604658,0.9994622267857053,CAR,1116577.554206848,1044821.2492179872,1171594.4060668943,1056279.627861023,1016328.2003860474,1170790.031513214,1169881.9305725098,1214997.707458496,1199428.261802673,1460080.6394119265
"O-oleoylcarnitine, Elaidic carnitine",-0.2872739524026396,12.5183391232095,0.28464014224001977,0.5936759065311873,0.9994622267857053,CAR,2773002.7099609375,2983881.759765625,3085034.6826171875,3306372.66015625,3047597.2622070312,2503960.041015625,2960651.0043945312,2859035.7294921875,3032366.4145507812,2078276.6245117188
"O-palmitoleoylcarnitine, trans-Hexadec-2-enoyl carnitine",-0.4447403336617011,11.73281850523948,0.677960794288083,0.4102898028571454,0.9994622267857053,CAR,1536914.521484375,1488814.3935546875,1608873.7958984375,1493512.0478515625,1419099.778076172,1616132.1928710938,1669081.0307617188,1825302.4543457031,1595283.7138671875,2192422.580078125
"Palmitoylcarnitine, (5Z)-13-carboxytridec-5-enoylcarnitine",-0.4549775029124896,12.144256855896598,0.7092210031232753,0.3997025413239184,0.9994622267857053,CAR,2011644.4086914065,1979413.4584960935,2093058.2553710935,1984666.0859375,1832881.2912597656,2175415.870361328,2206925.8798828125,2324185.5061035156,2247760.7885742188,3003056.5654296875
PC (30:0),0.2949212353771083,7.636769680612677,0.3044684959340884,0.5810945417926644,0.9994622267857053,PC,129933.3910522461,116630.44833374023,152744.52752685547,125665.26805114746,122156.1474609375,106600.94610595705,17507.461261749268,111930.44827270508,115846.28811645508,60246.08421325683
PC (30:1),0.33400750910554394,7.577710340764481,0.3907202461369934,0.5319210526328831,0.9994622267857053,PC,129784.9296722412,120120.7906036377,140426.02969360352,117434.88774108888,118499.30799865724,104044.4260559082,16657.30113220215,104888.18682098389,102112.76795959473,61894.845123291016
PC (30:2),0.3462361006221141,7.546693369874742,0.4199161110041416,0.5169789062064628,0.9994622267857053,PC,126637.08709716795,112903.4891052246,138724.5475769043,122758.89114379884,110530.94802856444,102225.46545410156,14522.701068878174,99768.40505981444,112151.60835266112,56625.44430541992
PC (32:0),0.7330368652233287,11.28431963882881,1.885304688148608,0.1697324581901477,0.9994622267857053,PC,2357660.9301757812,1826688.9967956543,2127019.393737793,1778752.6961975098,1342194.294631958,1271427.7728424072,58652.083251953125,1263623.2343444824,1604503.2309112549,47592.60353088379
PC (32:1),0.6332482770579712,11.297060842481772,1.4071668679134746,0.23552727919401853,0.9994622267857053,PC,2369130.5982055664,1634195.82131958,2098794.509277344,1805993.871673584,1367319.778503418,1289537.480621338,45717.764099121094,1314897.7739868164,1808885.2483520508,49777.303451538086
PC (32:2),0.7111938880845493,11.246475298797632,1.7747426981459284,0.18279622024149222,0.9994622267857053,PC,2247709.628479004,1673276.2655944824,2173880.5497436523,1738790.2268066406,1351196.6850585938,1183275.7173461914,43436.36325073242,1236786.778274536,1631968.0472106934,53116.663650512695
PC (32:3),0.7009409761060391,11.20666568726262,1.723984045573843,0.18918101755509525,0.9994622267857053,PC,2136391.2243652344,1661801.962524414,2049472.7799682615,1741005.318145752,1201247.7471618652,1223784.7496948242,60236.284786224365,1225433.2733764648,1608706.7545166016,51552.863693237305
PC (32:4),0.5745028513551327,10.529957737892714,1.1580856406726525,0.2818629157752033,0.9994622267857053,PC,1055484.4328308103,886550.6607055664,1430855.727874756,1192960.0970153809,710603.7426147461,658993.5891113281,31673.301933288574,915391.12890625,1181219.6395874023,49518.30349731445
PC (32:5),0.44541909062642665,9.547537981442295,0.6956529592998777,0.4042482294387373,0.9994622267857053,PC,522274.98651123047,459197.47970581055,638474.694152832,572200.7554931641,386171.5890197754,379000.37130737305,29585.7017288208,453531.3371582031,579343.8569946289,53489.323822021484
PC (34:0),0.8381936741709994,11.393034300741478,2.4635560701644863,0.11651473113414525,0.9994622267857053,PC,2737615.950592041,1885339.1196289065,2348091.656524658,2019261.8479003904,1433346.9426574707,1278487.8649902344,46909.842960357666,1281487.8049316406,1696748.203277588,41339.46290588379
PC (34:1),0.848569647147408,11.402096809028736,2.5247197297160255,0.11207469207270711,0.9994622267857053,PC,2770319.4630737305,1961131.831298828,2287324.1769104004,2050798.997528076,1485534.6594543457,1216729.564163208,41541.74333190918,1298016.4420471191,1707484.1157989502,36019.26232910156
PC (34:2),0.8582924334684472,11.479905665396066,2.5826994231174467,0.10803727743280253,0.9994622267857053,PC,2994239.275909424,2154005.573913574,2465066.464263916,2000678.8881225584,1524304.7133789062,1359254.6876831057,42987.78302001953,1342187.9460754397,1779779.2218017578,42255.16339111328
