lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M3_Male_WT_diencephalon,Blank_Blank_Blank_Blank_Blank
[TG(57:9)|TG(56:2)]_FA16:0,1.1261063014027801,5.296541491186154,5.87386206748306,0.015367302497041298,0.11284449220075124,TAG,284038.66033935547,225817.27615356445,163339.43096923828,227586.89752197263,59342.24450683594,98592.58728027344,24062.341674804688
[TG(59:10)|TG(58:3)]_FA18:0,1.1254782715345657,5.303328683808158,5.867691149639427,0.015421264660840192,0.11284449220075124,TAG,172257.15435791016,286649.8797607422,256752.75811767575,164073.17352294922,69944.56481933594,83519.86639404297,32205.882263183597
DG(34:3)_C16:1,-1.036577889659007,4.881269188312593,5.8696054408110285,0.015404504111113538,0.11284449220075124,DAG,91837.08576965332,34674.42261505127,127974.72759628296,127484.529006958,119814.6681060791,176641.03338623047,41195.38296508789
DG(42:1)_C16:1,-1.0327830943054146,5.478529991315039,5.825981541383953,0.015791154652011138,0.11509445311943407,DAG,175114.97201538086,78354.3256187439,124655.2689743042,176535.171875,178199.65234375,250212.0181274414,80552.10568237305
PE(O-38:8)|PE(36:1)|PE(O-37:1)|PE(P-37:0),1.121082053010793,8.841586000370283,5.8249881134106545,0.01580007521906083,0.11509445311943407,PE,2527450.412109375,2239519.761352539,4574921.850830078,1569103.4221191406,821094.5397949219,1080031.8200683594,91276.406005859375
[TG(56:12)|TG(55:5)]_FA22:5,1.1166718649958063,7.4322544197735265,5.781888329778553,0.016192136471728805,0.11768473962673165,TAG,1007490.1428222656,748243.9285888672,1074419.8532104492,1143695.1724853516,314611.88104248047,375845.86517333984,98510.48638916016
PE(39:5)|PE(O-40:5)|PE(P-40:4),1.1151293530273936,7.229131535681881,5.766848274024596,0.016331298450844377,0.11842943842893214,PE,783365.3527832031,782649.9405517578,1259673.4837646484,490903.6567382813,273781.4772949219,302981.40075683594,143147.20971679688
[TG(53:8)|TG(52:1)]_FA22:6,-1.025322741566005,5.77473918478256,5.740523090121769,0.016577854663859873,0.11967950111918525,TAG,140529.509765625,161102.19090270996,253243.57679748532,184533.43328857425,352847.8449707031,198297.89422607425,50821.16337585449
[TG(56:13)|TG(55:6)]_FA22:6,1.1125299875041585,7.582636626494797,5.741592764905363,0.016567761879888208,0.11967950111918525,TAG,1071072.1531982422,819773.8789672852,1247575.5092163086,1259200.5988769531,362096.3865966797,401895.2092895508,113602.96875
PG(38:4),1.1077148682704836,8.883209289032957,5.694933667400618,0.017013955591787283,0.12255364887209277,PG,2212451.392578125,1846095.998046875,5068305.787109375,1632929.8193359375,951666.1494140624,912374.00146484375,308585.84228515625
FA(19:6),1.1064681520058954,4.961183473787616,5.682278034088085,0.017137103491152536,0.1231657749798424,FA,261371.6566162109,171637.7537841797,41078.122619628906,48577.08322143555,48225.523864746094,41757.98291015625,108003.88793945312
[TG(58:13)|TG(57:6)]_FA20:4,1.1050120242294514,6.665868618023843,5.668680207403668,0.017270444850767227,0.12384827896316854,TAG,305558.962097168,809634.876953125,650760.5394287109,494797.6138916016,193554.01403808597,206137.575378418,76066.68469238281
[TG(52:5)]_FA18:1,1.103174791717457,6.452092341653509,5.650919134015567,0.017446225444480937,0.12470426101806266,TAG,178299.83319091797,726461.9274291992,823938.3405151367,291416.96087646484,226526.45635986328,121339.02905273438,30298.922149658203
[TG(54:9)|TG(53:2)]_FA18:2,1.102943964886685,8.847415881907517,5.6488223998603635,0.017467098227506764,0.12470426101806266,TAG,2015373.8696289065,1269699.7006835938,3104280.58984375,4488001.040527344,809892.29052734375,1107157.4375,130258.88916015624
[TG(63:13)|TG(62:6)]_FA22:6,1.101859373923318,12.061014962400176,5.638388304956034,0.017571352512043826,0.12493031449777332,TAG,20532846.544433597,24389634.03955078,30342692.70751953,24027503.06689453,8624770.42578125,8769281.330566406,1656073.8100585938
PI(36:7)|PI(35:0)|PI(O-36:0),1.101812977631482,8.484745873210452,5.637905778894492,0.017576189272385835,0.12493031449777332,PI,1837155.9033203125,824262.3388671875,2292405.4127197266,3376226.671875,631661.1468505859,831546.21142578125,170410.3330078125
DG(41:5)_C16:1,1.1004893449776012,12.366541614705769,5.625172205036506,0.01770432632752315,0.12556452979981803,DAG,2046326.2472381592,450678.07357406616,1465175.0392417908,13958065.272277832,1191006.4064941406,1994760.5235595703,51109379.771606445
[TG(54:12)|TG(53:5)]_FA20:4,1.0983742904127813,7.384354017823668,5.604754854351995,0.01791180090206158,0.12675741559419457,TAG,771863.6785888672,1281888.1473388672,957728.667236328,793539.90478515625,245243.85620117188,443733.9300537109,90479.10626220705
[TG(62:13)|TG(61:6)]_FA18:1,1.0977026350675216,5.0352176940292495,5.597953011967093,0.01798147508332978,0.12697203521642275,TAG,264815.86068725586,196635.2564086914,145584.79177856445,131842.45071411133,60399.76416015625,69486.88488769531,25006.72177124023
[TG(59:12)|TG(58:5)]_FA18:2,1.0969780914402125,5.5141337061747215,5.59111254893196,0.018051827108671085,0.12719049362375892,TAG,199660.3733520508,336081.8223876953,291814.2619628906,193465.93292236328,81648.8056640625,100282.28717041016,34046.92236328125
[TG(61:14)|TG(60:7)|TG(59:0)]_FA20:4,1.0950237009658792,5.500686004102153,5.572345298186519,0.018246305625618176,0.1280194383735049,TAG,202124.47589111328,311724.6619873047,302320.1233520508,184293.91473388672,85062.70516967773,92229.28643798828,39428.54293823242
[TG(63:12)|TG(62:5)]_FA22:5,1.094966458550922,11.903286430390562,5.572104029329509,0.018248819848717773,0.1280194383735049,TAG,18835187.34423828,22214023.177246097,25667999.60839844,21933419.72998047,7596951.549316406,8035926.5361328125,1611737.7868652344
PG(42:8)|PG(41:1)|PG(O-42:1)|PG(P-42:0),1.0915673954757175,6.696176905835891,5.539411426267179,0.01859283494545233,0.1301498446181663,PG,537722.41064453125,511701.5955810547,604427.28564453125,669881.7415771484,199782.5941162109,209823.21362304688,81420.12548828125
[TG(59:12)|TG(58:5)]_FA18:3,1.0911018811831517,6.164964871179796,5.534907951596324,0.01864074596918887,0.13020278623933437,TAG,423622.9752807617,485120.6881713867,358879.3840332031,374958.4680175781,102078.12774658205,196244.19464111328,37640.34274291992
[TG(50:3)]_FA18:2,1.0889266086419525,9.781158711886452,5.514289231039584,0.01886173610125428,0.1309304742740798,TAG,4609726.454589844,7217731.708984375,5017680.9287109375,3548928.413085937,1521060.5688476562,2157300.609375,297301.36279296875
[TG(52:4)]_FA18:0,1.089460526377037,6.176872733882561,5.519215861277191,0.018808687877367385,0.1309304742740798,TAG,152253.79360961914,629298.1664428711,621887.9865722656,256511.9203491211,177347.69256591797,113622.58935546876,27233.32211303711
PI(38:2)|PI(P-39:1),1.0888952730160997,6.289474503553472,5.513833856981364,0.018866647207141964,0.1309304742740798,PI,489347.6319885254,478908.7459716797,480440.69354248047,358019.0656738281,157083.03182983398,162004.46994018555,35227.02261352539
PI(40:2),1.0884664647813607,5.2480726693178585,5.50955164230254,0.01891289459942021,0.13096976582044856,PI,292583.14138793945,192091.41009521484,142920.0307006836,224582.91772460935,62966.684631347656,88927.76593017578,31088.42218017578
[TG(54:10)|TG(53:3)]_FA18:3,1.0846099199534553,8.88974584684336,5.473124414274935,0.01931107234702607,0.1334407504579296,TAG,2109411.4897460938,1185509.477294922,3023144.2221679688,4839129.854492188,826832.2951660156,1165961.86328125,145847.0704345703
[TG(56:8)|TG(55:1)]_FA18:1,1.0837306393300918,7.094694517542569,5.464690914275707,0.019404485897900368,0.13379973502676173,TAG,716387.72705078125,636449.4803466797,858067.0794677734,968971.801513672,218109.27490234372,356010.9240722656,52553.44378662109
FA(15:2),-0.9994031005474783,8.20567777774355,5.448555621536798,0.019584512203926152,0.1347531362091038,FA,587836.8856201172,592226.7893066406,2119848.898620605,1013213.6042785645,2520282.204772949,530613.9152832031,63076.88415527344
[TG(55:9)|TG(54:2)]_FA18:3,1.0814322492189283,6.603505858768842,5.442798771535308,0.01964916026058293,0.13491029821468323,TAG,579891.9401855469,860505.2232666016,287971.28076171875,340068.6026611328,153390.7911376953,222541.8154296875,117802.1083984375
FA(17:0) | FA(18:7),1.0796543860422956,4.867270473209866,5.42533951628684,0.019846576150044284,0.13597643574563248,FA,285692.2038574219,65905.44494628906,26941.541748046875,45479.50378417969,39147.78259277344,33961.22265625,134354.74926757812
[TG(51:9)|TG(50:2)]_FA18:1,1.077833216489888,9.344731805073275,5.408795930372435,0.02003553102287366,0.13669061017085263,TAG,2754569.048339844,5410509.56640625,4416982.1328125,2520159.072265625,1285402.1474609375,1435911.1159667969,180382.3720703125
[TG(54:9)|TG(53:2)]_FA16:0,1.0778930116953105,5.938687584850994,5.4091664259794925,0.020031279054208116,0.13669061017085263,TAG,226576.5548095703,488379.6713867188,409498.8513183594,252485.31579589844,107856.2681274414,142215.7706298828,39232.782470703125
DG(36:5)_C18:0,-0.9948733089709504,3.98655994417933,5.397516622488183,0.020165425032417097,0.1372865539654219,DAG,38530.54296875,39210.52281188965,36762.02254867554,62855.56407165527,64417.46405029297,68530.78498840332,44310.54315185547
PC(24:0),-0.9930794976958421,5.970680832604283,5.378322039284285,0.020388478433737114,0.13851288401193615,PC,232409.47454833984,200572.5753173828,224534.11560058597,172889.9521484375,313790.0998535156,304394.7598876953,79364.28533935547
[TG(54:7)|TG(53:0)]_FA16:0,1.069187097863665,6.749684199784691,5.327092523350075,0.020996383139616315,0.14234312687298709,TAG,576206.32080078125,481608.8892211914,684071.6109619141,740652.2287597656,170013.7724609375,282821.94189453125,49678.98333740234
FA(8:5),1.0675396819583605,5.552744254613296,5.3114065203444625,0.021186245322681072,0.14332916909075855,FA,524537.1568603516,194986.57470703125,156190.49169921875,79472.88586425781,89888.24658203125,77456.045166015625,86826.406494140625
[TG(57:10)|TG(56:3)]_FA16:1,1.0670869550720221,5.461710203564024,5.307179810924936,0.021237708413005523,0.1433767469639515,TAG,319911.0006713867,253775.35955810547,185996.2322998047,246561.7778930664,71430.54455566406,111892.44689941406,25124.441772460938
[TG(57:9)|TG(56:2)]_FA18:1,1.0665471202857393,6.6487673785669275,5.302275108602771,0.021297588774225534,0.1434808329319954,TAG,474852.393371582,802153.4725341797,619618.87939453125,401609.3470458984,150806.14965820312,274966.01953125,43103.04278564453
[TG(43:0)]_FA18:0 | DG(44:0)_C18:0,-0.9831554662539229,4.620574026373238,5.268926825909148,0.02170939239584817,0.14564700470145955,DAG,59802.883823394775,61350.00452423096,56705.2643699646,105930.7075805664,98896.146484375,112766.78756713869,63167.164642333984
[TG(43:0)]_FA18:0 | DG(44:0)_C18:0,-0.9831554662539229,4.620574026373238,5.268926825909148,0.02170939239584817,0.14564700470145955,TAG,136184.26776123047,103187.64727783205,108505.72827148438,109703.40869140624,94784.34649658205,141403.60870361328,37488.22271728516
DG(30:1)_C16:1,-0.9832134758600595,5.544183134351462,5.269810567951936,0.021698373770417088,0.14564700470145955,DAG,171548.6514892578,49105.34351730347,121953.30781173706,230576.3555908203,212393.193359375,207493.4150085449,98332.88702392578
[TG(54:7)|TG(53:0)]_FA18:1,1.062270923066541,6.035956190267955,5.2621214395903735,0.021794437304674553,0.1459142099215452,TAG,349138.24310302734,363957.7286376953,413280.4067382813,340712.2664794922,119418.12902832033,146676.54907226562,49530.023529052734
FA(15:0) | FA(16:7),1.061381414592875,4.357485279537349,5.253026223832251,0.02190863656401096,0.1463750935653486,FA,190976.3537597656,59023.70477294922,27799.401977539062,29741.141876220703,29816.40219116211,23932.88182067871,88953.10632324219
[TG(56:8)|TG(55:1)]_FA18:0,1.0593295828858555,6.2286151444735145,5.2346560680725815,0.02214118572644758,0.14762315359348416,TAG,283886.9584960937,561517.74658203125,428789.7465820313,398176.4677734375,130425.81024169922,177278.1904296875,52178.403747558594
[TG(54:8)|TG(53:1)]_FA18:1,1.057160124608971,8.697226464403249,5.214559394546086,0.02239852197898257,0.1490309905694366,TAG,1781480.8474121094,1078414.632080078,2842012.241210937,4057900.198242188,781038.818359375,987983.54248046875,110488.22705078124
[TG(56:10)|TG(55:3)]_FA20:4,1.0559703144548744,5.726535041042956,5.203254250086047,0.022544643440344247,0.1496945769176767,TAG,263507.55853271484,310704.98126220703,335074.50231933594,240790.3967285156,101191.48797607422,107279.80767822266,54523.18399047852
PE(37:7)|PE(P-38:6)|PE(36:0)|PE(O-37:0),1.0542170655115963,7.644119343873946,5.187124634815973,0.02275483442623797,0.150779980890082,PE,1088298.2504882812,1023334.724243164,1532545.5633544922,797007.5213623047,369204.4246826172,438478.29064941406,166460.51171875
DG(39:5)_C18:0,1.0522020081335577,1.6298966852071914,5.162065622290584,0.02308542543159392,0.15265710628638027,DAG,20261.52138900757,16764.62119293213,3815.520256042481,2605.18017578125,2595.200180053711,5517.360408782959,14428.081039428713
PI(39:6)|PI(O-40:6)|PI(P-40:5),1.0490500467842556,5.644294496768429,5.138968158352327,0.023394548949436704,0.15438488642092485,PI,371856.1244506836,202032.5133056641,212650.47634887692,271643.2367553711,83444.9058227539,109294.02734375,68958.7048034668
PE(37:5)|PE(O-38:5)|PE(P-38:4),1.047960416359336,7.11753144880353,5.129057907543938,0.02352849506728478,0.15495194608597546,PE,738755.7666015625,746997.9910888672,1205592.994506836,448348.0941162109,273510.1396484375,298211.4796142578,86608.38684082031
DG(29:1)_C18:0,-0.9669227729106172,4.491154755500718,5.092919946254369,0.02402370916368809,0.15757014120166965,DAG,51018.6639213562,52620.52370834351,49702.16362762451,93349.86688232422,79245.20614624023,103816.06785583496,68378.70526123047
PI(37:7)|PI(P-38:6)|PI(36:0)|PI(O-37:0),1.0441079104853288,7.241672584023166,5.09346543472202,0.024016154278871566,0.15757014120166965,PI,821244.5017089844,1325826.5329589844,445345.0471191406,626969.8610839844,237821.97607421875,364552.72509765625,174424.33276367188
[TG(50:5)]_FA18:3,1.04220457602295,9.013491762587133,5.075980013760272,0.02425955457241847,0.15879428520323408,TAG,1562859.73046875,4097774.966796875,3778963.1396484375,2086125.1123046875,840013.6796875,1325100.3076171875,333991.703125
[TG(59:11)|TG(58:4)]_FA18:1,1.0415646548544903,5.398594026358405,5.069813292584513,0.024346005790941018,0.15903757224163292,TAG,170256.552734375,301015.2392578125,277721.1217651367,182572.0726928711,79355.746337890625,92785.686767578125,33218.442321777344
[TG(54:6)]_FA18:0,1.040766263829519,5.8051960107022165,5.062539393726183,0.024448389608575018,0.1591209212883631,TAG,262099.75909423828,319992.72052001953,330011.8436279297,337955.58544921875,106732.58795166016,123141.3080444336,39613.68280029297
LPE(O-20:4),-0.9640098668677396,5.053131667829725,5.061901921291792,0.02445738362535733,0.1591209212883631,PE,125939.48791503906,101648.44738769533,95352.20654296876,109812.2671508789,201561.474609375,105833.16705322266,50684.08380126953
PE(39:4)|PE(O-40:4)|PE(P-40:3),1.0397426612160467,6.876783604596407,5.053239576569467,0.02457994045689826,0.159596514797607,PE,619362.7891845703,633044.8366699219,1002742.4025878906,350481.84619140625,226626.45556640625,250975.1171875,95923.88708496094
PS(P-42:0),1.0387907546696078,6.42773451815154,5.0444510516636,0.02470493404065393,0.160085988251386,PS,509745.5764160156,94376.64695739746,495327.3762207031,810008.7076416016,160575.0916748047,186187.1136474609,80502.065673828125
PG(O-35:1)|PG(P-35:0),1.0355304745837923,7.901707094907192,5.01463006294216,0.025133999141722006,0.1625399102812363,PG,1288475.263671875,877581.42041015625,2153424.1357421875,949733.9865722656,492030.1567382813,465363.212890625,220780.83447265625
[TG(59:13)|TG(58:6)]_FA18:3,1.0340443419595626,5.632150699028967,5.000823850069082,0.025335256389046375,0.16306449236523107,TAG,222615.8346557617,350165.99798583984,308141.3628540039,213239.6533203125,93152.54638671876,109977.22723388672,39568.08279418945
DG(O-38:9)|DG(36:2)_C18:0,-0.9581042557887398,4.400783873945767,4.998676390217952,0.025366710618948247,0.16306449236523107,DAG,32744.18230819702,30899.442081451416,28589.342037200928,182628.55508041385,86894.58615493774,115580.38771057127,32929.36228942871
LPI(20:0),1.033914521909008,5.946270881129134,4.999664179558749,0.025352237257487427,0.16306449236523107,PI,580062.535949707,217857.0351867676,170291.0524673462,274818.6188964844,91128.74574279784,137832.2904663086,115784.28930664062
[TG(54:8)|TG(53:1)]_FA16:1,1.0320527677128652,6.800263540730111,4.98275318465312,0.025601209616420026,0.1638164863888777,TAG,607413.3731689453,522808.99072265625,695085.61279296875,734943.9914550781,190710.9937744141,286555.3615722656,50077.46374511719
[TG(56:10)|TG(55:3)]_FA18:2,1.032276324020098,6.465145273176806,4.984765432745917,0.025571451632499635,0.1638164863888777,TAG,345568.7020263672,659127.4387207031,493373.814819336,471953.4760742188,152557.13061523438,217439.31616210935,58466.9443359375
LPS(20:5),-0.9564393274410188,3.4320281001329804,4.980404691399684,0.02563598562949589,0.1638164863888777,PS,12678.620986938477,27445.961875915527,42413.123046875,44618.44308853149,42609.18312072754,51103.52363967896,26183.58193206787
[TG(50:4)]_FA18:3,1.0280018094407701,10.040491899706826,4.94588934793137,0.02615278054349482,0.1664596110726978,TAG,5776931.4140625,8089549.0673828125,5730245.328125,4511057.130859375,1713858.1689453125,2845799.58984375,423067.46875
