Parent_Ion,Product_Ion,OzESI_Intensity,Lipid,Class,Sample,Sample_Name,Sup_Pel,Intensity_Subtracted
409.3,183.0,4354.0,FA(15:0),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,-104.0
421.4,183.0,4410.0,FA(16:1),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,174.0
423.3,183.0,4630.0,FA(16:0),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,467.0
435.4,183.0,4376.0,FA(17:1),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,-330.0
437.4,183.0,4223.0,FA(17:0),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,-225.0
443.4,183.0,4221.0,FA(18:4),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,-249.0
445.4,183.0,4315.0,FA(18:3),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,-477.0
447.4,183.0,4255.0,FA(18:2),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,-59.0
449.4,183.0,8856.0,FA(18:1),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,-3372.0
451.4,183.0,4562.0,FA(18:0),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,-95.0
469.4,183.0,4140.0,FA(20:5),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,-115.0
471.4,183.0,4299.0,FA(20:4),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,-95.0
473.4,183.0,4235.0,FA(20:3),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,-178.0
475.4,183.0,4467.0,FA(20:2),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,33.0
477.4,183.0,4444.0,FA(20:1),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,-983.0
479.4,183.0,4456.0,FA(20:0),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,32.0
493.4,183.0,26496.0,FA(21:0),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,-16219.0
495.4,183.0,4848.0,FA(22:6),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,-446.0
497.4,183.0,4032.0,FA(22:5),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,-593.0
499.4,183.0,4150.0,FA(22:4),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,-322.0
501.4,183.0,5015.0,FA(22:3),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,174.0
503.4,183.0,4859.0,FA(22:2),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,96.0
505.4,183.0,4897.0,FA(22:1),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,-243.0
507.4,183.0,4744.0,FA(22:0),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,-775.0
521.4,183.0,5182.0,FA(23:0),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,-1585.0
533.4,183.0,4166.0,FA(24:1),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,-366.0
535.4,183.0,4363.0,FA(24:0),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,-128.0
561.4,183.0,4272.0,FA(26:1),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,-280.0
563.4,183.0,4268.0,FA(26:0),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,-102.0
589.4,183.0,4127.0,FA(28:1),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,-299.0
591.4,183.0,5340.0,FA(28:0),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,506.0
617.4,183.0,4216.0,FA(30:1),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,-225.0
619.4,183.0,4587.0,FA(30:0),FA,FA_AMP_SV14_p3_N1_9_6_24,SV14,p3,307.0
