lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_cortex,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_hippocampus,FAD185_M4_Male_WT_cortex,FAD185_M4_Male_WT_hippocampus,FAD189_M3_Male_WT_cortex,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank
[TG(54:11)|TG(53:4)]_FA14:0,-0.07057995156461298,4.058617734841047,0.03216085533222213,0.8576750754027831,0.9964688719442724,TAG,71733.16516113281,64741.364654541016,93148.7271118164,64417.30453491211,104075.42736816406,67257.60418701172,92883.32629394533,66780.84521484375,82441.72619628906,38530.902587890625,64102.22393798828,47511.44342041016,28061.941955566406
[TG(54:11)|TG(53:4)]_FA16:0,0.15454057544548735,5.526884237556976,0.15149987547101773,0.6971061245850636,0.9964688719442724,TAG,215531.23541259769,134603.64892578125,483235.86904907227,162119.83038330078,522448.5739746094,170891.53057861328,202350.79266357425,104287.88635253906,320874.9425048828,109191.34704589844,108439.947265625,88898.54724121094,24806.401763916016
[TG(54:11)|TG(53:4)]_FA16:1,-0.14224316783448757,6.0989717389941305,0.13132340410083998,0.7170638153023634,0.9964688719442724,TAG,181628.81225585935,123183.20849609376,927001.5830078124,151625.41229248047,963599.5771484376,127459.8892211914,245808.63720703125,126055.4891357422,842737.0633544922,75196.98583984375,188999.41381835935,74993.30584716797,35937.862548828125
[TG(54:11)|TG(53:4)]_FA18:0,-0.2014336216844845,5.1484991396934845,0.2644645073451102,0.6070694354570011,0.9964688719442724,TAG,111294.60717773438,71029.74523925781,386773.60513305664,88039.20672607422,434197.4094848633,93658.7471923828,150345.49060058594,80371.74526977539,365681.9676818848,67349.60430908203,91221.72637939452,64647.24380493164,28071.402130126953
[TG(54:11)|TG(53:4)]_FA20:4,0.10046649986006968,7.294732480107149,0.06431055263055896,0.7998082638982807,0.9964688719442724,TAG,1001981.8040771484,492245.8624267578,1009148.1105957032,464994.2917480469,1190462.6627197266,760789.0378417969,772681.3759765625,848414.2365722656,845475.54931640625,270294.9006347656,640775.6827392578,444028.1110839844,78275.02532958984
[TG(54:12)|TG(53:5)]_FA14:0,-0.12941667036739088,4.2713202695042005,0.10860058134187511,0.7417430133618543,0.9964688719442724,TAG,82510.86575317383,83932.70574951172,76257.564697265625,81727.08654785156,85775.86712646484,77496.86627197266,101694.36730957033,103394.36798095705,75819.90576171875,58514.744384765625,74901.72564697266,56103.403564453125,36280.062591552734
[TG(54:12)|TG(53:5)]_FA16:1,0.12838934193947557,5.4529517626814235,0.10478768508983194,0.7461581594814496,0.9964688719442724,TAG,229547.9548339844,124486.48999023438,409149.2684326172,169795.2313232422,455441.1883544922,157050.7901611328,205934.31384277344,117051.4287109375,275839.0595703125,102349.5073852539,121338.50830078124,96957.6475830078,27240.442108154297
[TG(54:12)|TG(53:5)]_FA22:5,-0.12580159811281544,7.620145883241435,0.1025977226527175,0.7487342584363108,0.9964688719442724,TAG,1322483.6848144531,551978.1145629883,932619.0319213868,411420.9862060547,1032588.2120361328,1244124.4033203125,1162534.5270385742,1140440.1481628418,367325.24255371094,407504.28997802734,924943.751373291,1130513.6505737305,46360.543212890625
[TG(54:5)]_FA18:0,0.23329452478997525,9.650285991599961,0.3430119445677633,0.5580958085291052,0.9964688719442724,TAG,1492318.643798828,198989.31134033203,15085160.431762695,905537.53564453125,18684640.31890869,633252.1180419922,1312877.5151367188,406648.6701660156,11357279.245239258,130602.22912597656,1047550.8904418944,103340.40740966795,45290.223083496094
[TG(54:5)]_FA18:1,-0.19871126075284584,13.14009568442457,0.2573230313637396,0.6119652617359997,0.9964688719442724,TAG,22469760.424560547,2156090.4692382812,169298048.9790039,13578867.603515623,148964901.45141602,7951458.077148437,19485955.134033203,4968334.395263672,153986293.27246094,1667308.9670410156,17519111.33227539,939436.794921875,124003.70825195312
[TG(54:6)]_FA18:0,0.060173066568914954,6.12914197459174,0.023143704260291997,0.8790839691769572,0.9964688719442724,TAG,267227.76025390625,134565.5302734375,755664.1809082031,150976.85131835938,958906.639038086,225217.21740722656,275507.8603515625,233876.65563964844,527080.8912353516,115109.3876953125,218527.2733154297,161300.71215820312,39613.68280029297
[TG(54:6)]_FA18:1,0.17839734777703914,9.94773526696956,0.20149313931560187,0.6535183168262009,0.9964688719442724,TAG,1846305.706298828,243329.8748779297,18784181.244262695,1125836.612915039,22194126.955078125,783034.0325927734,1558195.5480957031,466373.7537841797,14208434.805847168,166679.6925048828,1463954.4326171875,121939.90753173828,43440.762939453125
[TG(54:6)]_FA18:2,-0.22330715869799025,13.31140606970002,0.32552600063979753,0.5683054933941878,0.9964688719442724,TAG,22957334.862060547,2840946.0229492188,183587641.1982422,13930617.974853516,177265778.33764648,8475582.861816406,21784481.135742188,5694756.622314453,175367567.3083496,1746406.0529785156,20166002.385253903,1009000.13671875,172625.4111328125
[TG(54:6)]_FA22:5,0.10756716471490979,7.309487024957527,0.07368034448336402,0.7860516905076911,0.9964688719442724,TAG,856762.2039794922,591650.20947265625,1729454.5690307615,392864.6280517578,1624986.373474121,568790.5349731445,479691.31799316406,529933.9959106445,1466327.9087524414,163286.2318725586,504031.537109375,260098.89794921875,64635.42422485352
[TG(54:7)|TG(53:0)]_FA14:0,0.09747391819591072,5.263965196658353,0.06054931829748966,0.805629817754442,0.9964688719442724,TAG,184246.9721069336,122368.18908691406,231762.8939819336,129794.60876464844,230040.0179443359,186952.5531005859,229930.05737304688,223899.5179443359,148119.9515991211,81332.36572265625,158378.6717529297,118577.74731445312,41643.663024902344
[TG(54:7)|TG(53:0)]_FA16:0,0.04855103446744809,6.903138193498528,0.015080859086083365,0.9022621884649893,0.9964688719442724,TAG,677721.2220458984,328902.6420288086,993798.6287841796,329338.0469970703,979484.7438964844,543811.2351074219,649860.4895629883,504850.0581054687,596628.12109375,259822.6007080078,474796.2924804687,358434.06494140625,49678.983337402344
[TG(54:7)|TG(53:0)]_FA18:1,0.08576027527433898,6.313063597380123,0.046915878177969716,0.8285195132932162,0.9964688719442724,TAG,332940.6494140625,164233.7915649414,878040.4044189453,196160.4345703125,1067356.0264892578,260534.45581054688,298274.5430908203,221339.87622070312,587962.2636108398,124676.70935058594,262996.4787597656,174026.7315673828,49530.023529052734
[TG(54:7)|TG(53:0)]_FA18:2,0.12505238387541082,10.022291098806324,0.09944026957970209,0.7525023690927294,0.9964688719442724,TAG,1838487.0573730469,339304.82403564453,18663446.154296875,1103201.6076660156,24075347.283569336,803915.0362548828,1697941.3365478516,516570.4508666992,15338294.781555176,164545.37139892578,1625489.6192626953,125383.72821044922,46564.96325683594
[TG(54:7)|TG(53:0)]_FA22:5,0.026813308298889244,6.866461383493828,0.004607537106494419,0.9458820820345901,0.9964688719442724,TAG,512147.4401245117,283364.51873779297,1144661.6457519531,434014.0935058594,1333706.729553223,264478.3568725586,710743.328918457,310985.7396850586,974253.2289428712,116274.88751220705,532221.5796508789,210763.93536376953,38978.962631225586
[TG(54:7)|TG(53:0)]_FA22:6,0.19740954267461092,7.410124528974228,0.24634003080427647,0.6196640468013033,0.9964688719442724,TAG,1004366.4422607422,684123.5038452148,1868831.281677246,420114.5697631836,1743561.2309570312,652199.8292236328,493621.9740600586,533317.44189453125,1471777.6796264648,172974.03213500977,564160.2587890625,253196.5174560547,68682.12454223633
[TG(54:8)|TG(53:1)]_FA14:0,-0.18373166112941533,4.831319883623491,0.21974822372430936,0.6392318262417263,0.9964688719442724,TAG,104759.34759521484,70158.12493896484,244269.177734375,84725.38623046875,235944.55920410156,85901.0263671875,186865.31494140625,85707.82604980469,223774.31719970703,46547.16375732422,138366.0499267578,53215.96398925781,33461.602294921875
[TG(54:8)|TG(53:1)]_FA16:0,-0.08052500448009135,6.2562905338733446,0.041896370152244344,0.8378174371535017,0.9964688719442724,TAG,239136.11401367188,130983.6889038086,1068236.3731079102,190534.8555908203,969502.9425048828,166956.072265625,257977.05865478516,165920.1109008789,887107.6506347656,87872.06579589844,208977.89471435547,87462.04541015625,43889.48303222656
[TG(54:8)|TG(53:1)]_FA16:1,-0.013362940028111413,6.884284299002026,0.0011479407294245902,0.9729718257792598,0.9964688719442724,TAG,684890.611328125,356927.2235107422,852381.2689208984,345030.8436279297,915527.8876953124,504697.72009277344,657202.5478515625,533840.4968261719,564836.3187255859,247338.7985839844,495656.1748046875,400344.30712890625,50077.46374511719
[TG(54:8)|TG(53:1)]_FA18:2,0.08833255179910054,6.4035758803783684,0.0497622854745714,0.8234774320442637,0.9964688719442724,TAG,337235.943359375,185440.03399658203,867753.8455810547,185712.95281982425,1213389.9034423828,279324.177734375,325859.2834472656,248246.97735595703,631873.1211547852,133992.0087890625,284795.4377441406,173659.53161621094,56419.303955078125
[TG(54:8)|TG(53:1)]_FA18:3,0.1357887330258166,10.120948384435826,0.1170642926498715,0.7322405731614052,0.9964688719442724,TAG,2071131.8801269531,288536.95935058594,20293383.642822266,1327383.1115722656,25407102.694213867,917316.3161621094,1693614.2082519531,555687.78515625,16362396.384399414,183244.67224121097,1687968.401977539,139078.56994628906,50717.52389526367
[TG(54:8)|TG(53:1)]_FA22:5,-0.23402403304195923,6.560140223137029,0.3577824801359384,0.5497403759230938,0.9964688719442724,TAG,353962.7664489746,234535.4366760254,1015592.0276489258,307725.0599975586,952680.5336303712,284179.2832336426,341580.4616088867,257063.77801513672,865093.7525634766,187769.7923278809,259197.33639526367,265176.2000427246,34933.28234863281
[TG(54:8)|TG(53:1)]_FA22:6,0.06652448429496828,6.943480536282334,0.02827332974629826,0.866467831213508,0.9964688719442724,TAG,572432.4652709961,340165.20669555664,1218977.3873291016,472661.5726928711,1369271.8435058594,319183.78045654297,681021.5061645508,309900.7825317383,982402.6061096193,124964.3090209961,574666.3033752441,212295.47381591797,45789.343322753906
[TG(54:9)|TG(53:2)]_FA14:0,-0.14611371227721115,4.709971975729856,0.13860212657164084,0.7096746611401461,0.9964688719442724,TAG,90523.34603881836,69513.78509521484,283976.9750366211,73286.80462646484,259260.4178466797,73493.42559814453,100148.80596923828,74739.50567626953,252919.11791992188,42286.523010253906,77072.58544921875,47507.66290283203,29249.522033691406
[TG(54:9)|TG(53:2)]_FA16:0,-0.17142277661578886,6.849685515860948,0.19112996041076258,0.6619778206514378,0.9964688719442724,TAG,257738.21600341797,148973.1495361328,1802957.4993286133,195714.53485107425,1648978.1533203125,166169.99267578125,452908.3508605957,168807.45251464844,1565585.1551513672,74348.525390625,385785.9077758789,71085.26483154297,39232.782470703125
[TG(54:9)|TG(53:2)]_FA16:1,-0.1685509062941421,6.1777486395632435,0.18474052008241415,0.6673305710546685,0.9964688719442724,TAG,249618.4580078125,158004.02978515625,854631.2779541016,203710.09301757812,821952.4383544922,158395.93255615234,273492.15869140625,195349.35217285156,807370.2791748047,89522.146484375,229174.09838867188,108084.52856445312,47339.363037109375
[TG(54:9)|TG(53:2)]_FA18:3,0.09832108902852192,6.537668566400133,0.06160352659935597,0.8039792196611147,0.9964688719442724,TAG,394301.4486083984,200412.0570068359,960378.1339111328,220862.99475097656,1269238.8599853516,315980.2607421875,347195.36486816406,287007.0596923828,690286.5938720703,152058.90954589844,307916.5194091797,186276.55377197263,60290.924560546875
[TG(55:10)|TG(54:3)]_FA14:0,-0.0917386862919147,4.844696012776995,0.054421387299953494,0.8155409442113376,0.9964688719442724,TAG,87766.04620361328,65075.14465332031,356265.4624633789,76983.28503417969,311450.94415283203,74595.985595703125,114661.86840820312,70685.86517333984,268596.15588378906,45622.46325683594,90541.64666748048,48807.42333984375,28592.242065429688
[TG(55:10)|TG(54:3)]_FA18:3,0.1626033390150942,8.731778496961311,0.1676136536989361,0.6822413959048333,0.9964688719442724,TAG,2078057.7783203125,1826785.0107421875,3460023.8740234375,1678880.841796875,2950541.8134765625,1748766.1826171875,1706935.4799804688,1923709.91796875,2725462.755859375,728023.0888671875,1501163.6845703125,823191.77587890625,428531.10791015625
[TG(55:10)|TG(54:3)]_FA20:4,-0.058899817874158544,6.652584489331673,0.022379066460416652,0.8810830919402034,0.9964688719442724,TAG,459599.7495117187,367056.36181640625,875846.64111328125,323041.3469238281,728320.6169433594,355173.7639160156,388954.2702636719,340367.4655761719,742944.0612792969,183041.55395507812,354642.2624511719,197268.81372070312,163568.251953125
[TG(55:10)|TG(54:3)]_FA22:5,0.08121755200635584,4.918618493785824,0.04209124941371556,0.8374459322817401,0.9964688719442724,TAG,142169.44946289062,110594.46728515624,186237.75186157227,130597.5280456543,217248.47631835935,146025.1512145996,161854.8916015625,122661.94903564452,122486.56826782228,68780.58506774902,83578.24508666992,115507.96807861328,30830.962188720703
[TG(55:10)|TG(54:3)]_FA22:6,-0.06087254280375283,5.0728132864316535,0.023906182585051283,0.8771238639690172,0.9964688719442724,TAG,130758.5895690918,108542.02749633788,279433.59561157227,131774.08923339844,272200.6820373535,131895.7693786621,168009.73184204102,104649.0869140625,196745.1143798828,72662.22506713867,105686.5270690918,108396.08712768556,35098.92231750488
[TG(55:11)|TG(54:4)]_FA14:0,0.14487311043513992,4.587660612505621,0.133239962042353,0.7150961071834299,0.9964688719442724,TAG,106609.50769042967,82905.84661865234,211304.43264770508,78753.1050415039,207182.53411865231,98279.04736328124,114730.8077392578,80758.06604003906,147189.39233398438,41341.46328735352,74125.12536621094,56158.54382324219,32437.08203125
[TG(55:11)|TG(54:4)]_FA18:0,-0.14099753766725043,12.892314981733056,0.12902342912045128,0.7194467374617339,0.9964688719442724,TAG,18868293.612304688,1804296.5463867188,141659586.3149414,11190681.73828125,131427532.48510742,6614976.351074219,16839148.314697266,4375815.155029297,128838246.98876952,1296145.529296875,12062244.289794922,775406.3122558594,142586.51037597656
[TG(55:11)|TG(54:4)]_FA22:6,0.10116773434333665,5.069923605363961,0.06520565590199112,0.7984497101915347,0.9964688719442724,TAG,156860.9317626953,130097.98962402344,208223.3733520508,145805.19009399414,242258.7576599121,167967.45065307617,171064.55322265625,134420.72985839844,119848.4891357422,78653.385498046875,104520.04638671876,125514.00805664062,33697.382232666016
[TG(55:7)|TG(54:0)]_FA16:0,0.1868014298000063,5.567079511968527,0.22076640088198474,0.6384565788435801,0.9964688719442724,TAG,241934.7579345703,173654.57427978516,226230.0352783203,185094.4123535156,299338.1593017578,186910.99169921875,427992.1696777344,230607.47583007812,134311.74975585938,92418.02618408205,297511.86083984375,100961.56701660156,43592.86309814453
[TG(55:7)|TG(54:0)]_FA18:0,0.1260091274831402,8.257249293342756,0.10096035594688146,0.7506801990075743,0.9964688719442724,TAG,1427045.8041992188,1250434.2934570312,2618958.9604492188,1144458.7065429688,2279190.9765625,1195486.306640625,1232336.7578125,1342446.1044921875,2126747.6943359375,507371.056640625,995137.91455078125,621604.54150390625,295591.6416015625
[TG(55:7)|TG(54:0)]_FA18:1,0.19404472838965356,5.808407411110173,0.23807639532901703,0.6255989084436598,0.9964688719442724,TAG,328474.0841064453,262624.4997558594,365695.3435058594,233839.75927734375,296570.26208496094,276089.72021484375,253933.25854492188,222244.85443115231,210075.39489746097,127566.32885742188,214837.4169921875,140846.51049804688,79912.52575683594
[TG(55:7)|TG(54:0)]_FA18:2,0.1055588152343167,5.145538202236646,0.07096411467136932,0.7899381684228861,0.9964688719442724,TAG,154940.05212402344,116888.92767333984,332893.3830566406,108441.98797607422,331708.5205078125,126406.60803222656,160310.31176757812,110210.90759277344,241669.4164428711,71422.464599609375,100599.5675048828,67268.885009765625,47253.463134765625
[TG(55:7)|TG(54:0)]_FA18:3,0.18663547441667386,6.698002051545007,0.22038084230734967,0.6387498887557171,0.9964688719442724,TAG,379502.41033935547,192278.5531005859,1635887.9783325195,260828.82067871097,1422585.926513672,252768.97729492188,299302.36224365234,184523.45239257812,1006809.8626098632,137374.66918945312,211729.2756347656,137266.40942382812,52098.62387084961
[TG(55:7)|TG(54:0)]_FA22:5,-0.01720892304546679,5.849847702474644,0.001904347343952395,0.965192300578481,0.9964688719442724,TAG,212151.3542175293,138654.8097229004,581201.803527832,173910.91116333008,601143.9451293945,192376.13214111328,309634.5425415039,168580.8908996582,468910.7106933594,78703.44537353516,205307.61404418945,128139.18981933594,43626.823150634766
[TG(55:7)|TG(54:0)]_FA22:6,0.22481238848440024,6.743661840692549,0.31874343621211665,0.5723637740542378,0.9964688719442724,TAG,607059.9483032227,442068.47131347656,869552.5195922852,274724.6594848633,718152.5083618164,479556.8505859375,399852.56951904297,383174.5476074219,568615.4622802734,144296.81188964844,397145.5478515625,211842.43334960935,250819.05709838867
