Lipid,Class,DOD73m2_500x_N1__liverLD__8_8_23_x,FAD131m1_500x_N1__liverLD__8_8_23_x,FAD131m2_500x_N1__liverLD__8_8_23_x,FAD131m4_500x_N1__liverLD__8_8_23_x,FAD173m1_500x_N1__liverLD__8_8_23_x,DOD73m2_500x_N1__liverLD__8_8_23_y,FAD131m1_500x_N1__liverLD__8_8_23_y,FAD131m2_500x_N1__liverLD__8_8_23_y,FAD131m4_500x_N1__liverLD__8_8_23_y,FAD173m1_500x_N1__liverLD__8_8_23_y,Blank_500x_N1__liverLD__8_8_23,Title1,Title2,Title,length1,length2,Blank_name
PC (32:5),PC,2190.4801712036133,2295.060173034668,2461.860179901123,2083.4601402282715,1994.7001457214355,2190.4801712036133,2295.060173034668,2461.860179901123,2083.4601402282715,1994.7001457214355,2256.1401710510254,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (34:0),PC,10671.120658874512,36586.24224472046,28833.202491760254,9961.16077041626,10174.020538330078,10671.120658874512,36586.24224472046,28833.202491760254,9961.16077041626,10174.020538330078,3462.000228881836,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (34:1),PC,103968.02865600586,439331.15197753906,330412.2041168213,85162.02494812012,82653.5664100647,103968.02865600586,439331.15197753906,330412.2041168213,85162.02494812012,82653.5664100647,7028.960487365723,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (34:2),PC,302527.4062728882,987141.1896209717,688741.2252655029,191823.49026489258,238129.79373550415,302527.4062728882,987141.1896209717,688741.2252655029,191823.49026489258,238129.79373550415,7078.560470581055,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (34:3),PC,18533.181747436523,66714.42390823364,44197.682750701904,12788.440883636475,16308.120929718018,18533.181747436523,66714.42390823364,44197.682750701904,12788.440883636475,16308.120929718018,2145.740161895752,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (34:5),PC,1848.3401336669922,2116.6601524353027,2703.8201942443848,1947.0601539611816,1939.6801490783691,1848.3401336669922,2116.6601524353027,2703.8201942443848,1947.0601539611816,1939.6801490783691,1845.4201316833496,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (34:6),PC,2283.660140991211,1731.9801330566406,1890.7601356506348,1931.7201385498047,1874.8001289367676,2283.660140991211,1731.9801330566406,1890.7601356506348,1931.7201385498047,1874.8001289367676,2155.2601585388184,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (36:2),PC,515803.4843673706,449463.8835449219,315851.0205345154,159263.05183410645,311282.93786239624,515803.4843673706,449463.8835449219,315851.0205345154,159263.05183410645,311282.93786239624,7865.340538024902,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (36:3),PC,216344.19340515137,405973.8032569885,231688.31662368774,93438.30642700195,203963.45601272583,216344.19340515137,405973.8032569885,231688.31662368774,93438.30642700195,203963.45601272583,3750.120258331299,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (36:4),PC,469848.0016479492,709817.2920417786,457933.04595184326,178988.45598602295,433232.81341934204,469848.0016479492,709817.2920417786,457933.04595184326,178988.45598602295,433232.81341934204,3069.2602157592773,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (36:5),PC,33784.082847595215,39953.7622756958,24688.321159362793,7029.300556182861,21294.520931243896,33784.082847595215,39953.7622756958,24688.321159362793,7029.300556182861,21294.520931243896,2055.0801429748535,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (36:6),PC,2233.1001472473145,3476.500286102295,3791.2602195739746,2445.9801902770996,3612.6002883911133,2233.1001472473145,3476.500286102295,3791.2602195739746,2445.9801902770996,3612.6002883911133,1940.720142364502,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (38:0),PC,9261.34070968628,11307.10078048706,7758.220554351807,3964.7203063964844,6880.1803855896,9261.34070968628,11307.10078048706,7758.220554351807,3964.7203063964844,6880.1803855896,2296.800163269043,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (38:3),PC,34156.50241851807,70980.22420120239,82008.58585739136,10580.960803985596,26796.681812286377,34156.50241851807,70980.22420120239,82008.58585739136,10580.960803985596,26796.681812286377,2371.9201622009277,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (38:4),PC,136736.2290534973,344872.6079826355,284697.8437652588,34010.583194732666,95121.68774032593,136736.2290534973,344872.6079826355,284697.8437652588,34010.583194732666,95121.68774032593,2426.520149230957,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (38:5),PC,57716.12557220459,242157.20038986206,166123.19081497192,21687.701538085938,50219.74454879761,57716.12557220459,242157.20038986206,166123.19081497192,21687.701538085938,50219.74454879761,1991.5801467895508,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (38:6),PC,144431.65016937256,487405.66873550415,332782.8275299072,41163.38258743286,116208.60820770264,144431.65016937256,487405.66873550415,332782.8275299072,41163.38258743286,116208.60820770264,1923.2801208496094,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (40:0),PC,33817.44223022461,25310.501953125,28582.501922607422,22133.78160095215,20470.121452331543,33817.44223022461,25310.501953125,28582.501922607422,22133.78160095215,20470.121452331543,18743.481147766113,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (40:1),PC,10939.60075378418,8806.68058013916,7507.3605880737305,2783.7001914978027,8021.320495605469,10939.60075378418,8806.68058013916,7507.3605880737305,2783.7001914978027,8021.320495605469,2197.920150756836,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (40:2),PC,6575.880584716797,8760.120616912842,6537.580421447754,2625.7602157592773,7453.260410308838,6575.880584716797,8760.120616912842,6537.580421447754,2625.7602157592773,7453.260410308838,2050.180145263672,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (40:3),PC,9938.540843963623,15127.740852355957,12505.800968170166,3041.9202308654785,11587.760955810547,9938.540843963623,15127.740852355957,12505.800968170166,3041.9202308654785,11587.760955810547,1729.0401306152344,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (40:4),PC,3638.620292663574,7464.920448303223,3135.120220184326,1840.4401397705078,3922.440227508545,3638.620292663574,7464.920448303223,3135.120220184326,1840.4401397705078,3922.440227508545,1654.0401153564453,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (40:5),PC,6147.160438537598,5553.1003494262695,4917.960430145264,1844.1001243591309,4978.0002517700195,6147.160438537598,5553.1003494262695,4917.960430145264,1844.1001243591309,4978.0002517700195,1763.9001274108887,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (40:6),PC,20435.78119277954,18945.701419830322,15856.64147567749,4709.720310211182,12504.400573730469,20435.78119277954,18945.701419830322,15856.64147567749,4709.720310211182,12504.400573730469,1883.2201309204102,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (42:0),PC,1847.3401222229004,1797.3601188659668,1805.300121307373,1582.460117340088,1877.0801391601562,1847.3401222229004,1797.3601188659668,1805.300121307373,1582.460117340088,1877.0801391601562,1789.9401168823242,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (42:1),PC,2839.3802185058594,1910.580150604248,2049.6801414489746,1704.8801307678223,2406.1201667785645,2839.3802185058594,1910.580150604248,2049.6801414489746,1704.8801307678223,2406.1201667785645,1695.320125579834,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (42:2),PC,4031.2002487182617,2931.860206604004,3180.8602333068848,1677.2201080322266,3556.7403106689453,4031.2002487182617,2931.860206604004,3180.8602333068848,1677.2201080322266,3556.7403106689453,1679.1401290893555,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (42:3),PC,7767.040550231934,5733.900428771973,6533.020431518555,4443.200359344482,6670.140563964844,7767.040550231934,5733.900428771973,6533.020431518555,4443.200359344482,6670.140563964844,1722.7201309204102,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (42:4),PC,5266.720306396484,5538.340385437012,4934.860366821289,3404.6003189086914,3633.76021194458,5266.720306396484,5538.340385437012,4934.860366821289,3404.6003189086914,3633.76021194458,1791.5001335144043,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (42:5),PC,9264.360725402832,9209.280612945557,6361.5005531311035,3059.540214538574,6558.860397338867,9264.360725402832,9209.280612945557,6361.5005531311035,3059.540214538574,6558.860397338867,1922.040126800537,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (42:6),PC,2915.500186920166,1998.0201377868652,2094.840156555176,1917.1401443481445,3299.960250854492,2915.500186920166,1998.0201377868652,2094.840156555176,1917.1401443481445,3299.960250854492,1927.040153503418,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (44:0),PC,1942.240135192871,1608.0201148986816,1727.6401290893555,1746.040138244629,1586.4201049804688,1942.240135192871,1608.0201148986816,1727.6401290893555,1746.040138244629,1586.4201049804688,1628.0001182556152,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (44:1),PC,1766.6001319885254,1762.240135192871,1885.660140991211,1585.2401161193848,1618.1801109313965,1766.6001319885254,1762.240135192871,1885.660140991211,1585.2401161193848,1618.1801109313965,1612.9001121520996,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (44:2),PC,1669.1801261901855,1628.0401229858398,1744.4401245117188,1591.4801216125488,1712.000129699707,1669.1801261901855,1628.0401229858398,1744.4401245117188,1591.4801216125488,1712.000129699707,1697.1201210021973,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (44:3),PC,1784.8801460266113,2173.3201751708984,1842.20015335083,1794.3401260375977,1560.8401184082031,1784.8801460266113,2173.3201751708984,1842.20015335083,1794.3401260375977,1560.8401184082031,1570.4001159667969,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
PC (44:4),PC,1914.7201309204102,2170.6001586914062,1882.68013381958,1955.8401489257812,1942.920150756836,1914.7201309204102,2170.6001586914062,1882.68013381958,1955.8401489257812,1942.920150756836,1570.6601219177246,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD | Sex: Male | Brain Region: Liver | Time Period: New Data,Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New Data vs Genotype: 5xFAD__Sex: Male__Brain Region: Liver__Time Period: New DataBlank1,5,5,Blank_500x_N1__liverLD__8_8_23
