IDs,Names,Lipid,Transition,Class
"LMGL03013459, LMGL03010117, LMGL03014757, LMGL03015814, LMGL03015724, LMGL03010146, LMGL03014352","TG(12:0/18:0/22:4(7Z,10Z,13Z,16Z))[iso6], TG(17:2(9Z,12Z)/17:2(9Z,12Z)/18:0)[iso3], TG(14:1(9Z)/18:0/20:3(8Z,11Z,14Z))[iso6], TG(16:1(9Z)/18:0/18:3(6Z,9Z,12Z))[iso6], TG(16:0/18:0/18:4(6Z,9Z,12Z,15Z))[iso6], TG(16:1(9Z)/18:0/18:3(9Z,12Z,15Z))[iso6], TG(14:0/18:0/20:4(5Z,8Z,11Z,14Z))[iso6]",[TG(52:4)]_FA18:0,872.8 -> 571.5,TG
"LMGL03013458, LMGL03010099, LMGL03014756, LMGL03010125, LMGL03015723, LMGL03014351, LMGL03010122","TG(12:0/18:0/22:3(10Z,13Z,16Z))[iso6], TG(17:1(9Z)/17:2(9Z,12Z)/18:0)[iso6], TG(14:1(9Z)/18:0/20:2(11Z,14Z))[iso6], TG(16:0/18:0/18:3(9Z,12Z,15Z))[iso6], TG(16:0/18:0/18:3(6Z,9Z,12Z))[iso6], TG(14:0/18:0/20:3(8Z,11Z,14Z))[iso6], TG(16:1(9Z)/18:0/18:2(9Z,12Z))[iso6]",[TG(53:10)|TG(52:3)]_FA18:0,874.8 -> 573.5,TG
"LMGL03010101, LMGL03010104, LMGL03010083, LMGL03014755, LMGL03015482, LMGL03014350, LMGL03010084, LMGL03013457","TG(16:1(9Z)/18:0/18:1(9Z))[iso6], TG(16:0/18:0/18:2(9Z,12Z))[iso6], TG(17:0/17:2(9Z,12Z)/18:0)[iso6], TG(14:1(9Z)/18:0/20:1(11Z))[iso6], TG(15:1(9Z)/18:0/19:1(9Z))[iso6], TG(14:0/18:0/20:2(11Z,14Z))[iso6], TG(17:1(9Z)/17:1(9Z)/18:0)[iso3], TG(12:0/18:0/22:2(13Z,16Z))[iso6]",[TG(53:9)|TG(52:2)]_FA18:0,876.8 -> 575.5,TG
"LMGL03010085, LMGL03014754, LMGL03015131, LMGL03015481, LMGL03010071, LMGL03010082, LMGL03013456, LMGL03014349","TG(16:0/18:0/18:1(9Z))[iso6], TG(14:1(9Z)/18:0/20:0)[iso6], TG(15:0/18:0/19:1(9Z))[iso6], TG(15:1(9Z)/18:0/19:0)[iso6], TG(17:0/17:1(9Z)/18:0)[iso6], TG(16:1(9Z)/18:0/18:0)[iso3], TG(12:0/18:0/22:1(11Z))[iso6], TG(14:0/18:0/20:1(11Z))[iso6]",[TG(53:8)|TG(52:1)]_FA18:0,878.8 -> 577.5,TG
"LMGL03010060, LMGL03013919, LMGL03015130, LMGL03010069, LMGL03013455, LMGL03014348","TG(17:0/17:0/18:0)[iso3], TG(13:0/18:0/21:0)[iso6], TG(15:0/18:0/19:0)[iso6], TG(16:0/18:0/18:0)[iso3], TG(12:0/18:0/22:0)[iso6], TG(14:0/18:0/20:0)[iso6]",[TG(53:7)|TG(52:0)]_FA18:0,880.8 -> 579.5,TG
"LMGL03013026, LMGL03010172, LMGL03014760, LMGL03015133, LMGL03015725, LMGL03010116, LMGL03015483, LMGL03013921, LMGL03010119","TG(18:0/18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))[iso3], TG(16:1(9Z)/18:0/19:0)[iso6], TG(14:1(9Z)/18:0/21:0)[iso6], TG(15:0/18:0/20:1(11Z))[iso6], TG(16:0/18:0/19:1(9Z))[iso6], TG(17:1(9Z)/18:0/18:0)[iso3], TG(15:1(9Z)/18:0/20:0)[iso6], TG(13:0/18:0/22:1(11Z))[iso6], TG(17:0/18:0/18:1(9Z))[iso6]",[TG(54:8)|TG(53:1)]_FA18:0,892.8 -> 591.5,TG
"LMGL03014767, LMGL03016151, LMGL03016168, LMGL03010098, LMGL03010149, LMGL03013920, LMGL03014354, LMGL03015132","TG(14:1(9Z)/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6], TG(18:0/18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))[iso6], TG(17:0/18:0/18:0)[iso3], TG(16:0/18:0/19:0)[iso6], TG(13:0/18:0/22:0)[iso6], TG(14:0/18:0/21:0)[iso6], TG(15:0/18:0/20:0)[iso6]",[TG(54:7)|TG(53:0)]_FA18:0,894.8 -> 593.5,TG
"LMGL03010372, LMGL03013025, LMGL03014361, LMGL03016147, LMGL03016150, LMGL03014766, LMGL03010404","TG(18:0/18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))[iso3], TG(18:0/18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))[iso3], TG(14:0/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))[iso6], TG(18:0/18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z))[iso6], TG(14:1(9Z)/18:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/18:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]",[TG(54:6)]_FA18:0,896.8 -> 595.5,TG
"LMGL03014360, LMGL03010329, LMGL03010356, LMGL03010359, LMGL03016143, LMGL03016146, LMGL03014765","TG(14:0/18:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso6], TG(16:1(9Z)/18:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(16:0/18:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:0/18:1(9Z)/18:4(6Z,9Z,12Z,15Z))[iso6], TG(18:0/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso6], TG(14:1(9Z)/18:0/22:4(7Z,10Z,13Z,16Z))[iso6]",[TG(54:5)]_FA18:0,898.8 -> 597.5,TG
"LMGL03013022, LMGL03010291, LMGL03010315, LMGL03014359, LMGL03014764, LMGL03016142, LMGL03010287, LMGL03010312","TG(18:0/18:0/18:4(6Z,9Z,12Z,15Z))[iso3], TG(18:0/18:1(9Z)/18:3(9Z,12Z,15Z))[iso6], TG(16:0/18:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(14:0/18:0/22:4(7Z,10Z,13Z,16Z))[iso6], TG(14:1(9Z)/18:0/22:3(10Z,13Z,16Z))[iso6], TG(18:0/18:1(9Z)/18:3(6Z,9Z,12Z))[iso6], TG(18:0/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3], TG(16:1(9Z)/18:0/20:3(8Z,11Z,14Z))[iso6]",[TG(55:11)|TG(54:4)]_FA18:0,900.8 -> 599.5,TG
"LMGL03010256, LMGL03010272, LMGL03014763, LMGL03016065, LMGL03014358, LMGL03013021, LMGL03010275, LMGL03010252","TG(18:0/18:0/18:3(9Z,12Z,15Z))[iso3], TG(16:1(9Z)/18:0/20:2(11Z,14Z))[iso6], TG(14:1(9Z)/18:0/22:2(13Z,16Z))[iso6], TG(17:2(9Z,12Z)/18:0/19:1(9Z))[iso6], TG(14:0/18:0/22:3(10Z,13Z,16Z))[iso6], TG(18:0/18:0/18:3(6Z,9Z,12Z))[iso3], TG(16:0/18:0/20:3(8Z,11Z,14Z))[iso6], TG(18:0/18:1(9Z)/18:2(9Z,12Z))[iso6]",[TG(55:10)|TG(54:3)]_FA18:0,902.8 -> 601.5,TG
"LMGL03010235, LMGL03014357, LMGL03010220, LMGL03015986, LMGL03014762, LMGL03010238, LMGL03010217, LMGL03010261","TG(16:1(9Z)/18:0/20:1(11Z))[iso6], TG(14:0/18:0/22:2(13Z,16Z))[iso6], TG(18:0/18:0/18:2(9Z,12Z))[iso3], TG(17:1(9Z)/18:0/19:1(9Z))[iso6], TG(14:1(9Z)/18:0/22:1(11Z))[iso6], TG(16:0/18:0/20:2(11Z,14Z))[iso6], TG(18:0/18:1(9Z)/18:1(9Z))[iso3], TG(17:2(9Z,12Z)/18:0/19:0)[iso6]",[TG(55:9)|TG(54:2)]_FA18:0,904.8 -> 603.5,TG
"LMGL03010188, LMGL03014761, LMGL03015489, LMGL03015903, LMGL03010202, LMGL03010205, LMGL03014356, LMGL03010228","TG(18:0/18:0/18:1(9Z))[iso3], TG(14:1(9Z)/18:0/22:0)[iso6], TG(15:1(9Z)/18:0/21:0)[iso6], TG(17:0/18:0/19:1(9Z))[iso6], TG(16:1(9Z)/18:0/20:0)[iso6], TG(16:0/18:0/20:1(11Z))[iso6], TG(14:0/18:0/22:1(11Z))[iso6], TG(17:1(9Z)/18:0/19:0)[iso6]",[TG(55:8)|TG(54:1)]_FA18:0,906.8 -> 605.5,TG
"LMGL03015496, LMGL03010562, LMGL03010199, LMGL03015138, LMGL03010175, LMGL03014355, LMGL03010002","TG(15:1(9Z)/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:2(9Z,12Z)/18:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(17:0/18:0/19:0)[iso6], TG(15:0/18:0/21:0)[iso6], TG(16:0/18:0/20:0)[iso6], TG(14:0/18:0/22:0)[iso6], TG(18:0/18:0/18:0)",[TG(55:7)|TG(54:0)]_FA18:0,908.9 -> 607.6,TG
"LMGL03016177, LMGL03016159, LMGL03010814, LMGL03010269, LMGL03010334, LMGL03015140, LMGL03015490, LMGL03010456, LMGL03010265, LMGL03013023","TG(18:0/18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:0/18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:0/18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(17:0/18:0/20:1(11Z))[iso6], TG(18:0/18:1(9Z)/19:0)[iso6], TG(15:0/18:0/22:1(11Z))[iso6], TG(15:1(9Z)/18:0/22:0)[iso6], TG(16:1(9Z)/18:0/21:0)[iso6], TG(17:1(9Z)/18:0/20:0)[iso6], TG(18:0/18:0/19:1(9Z))[iso3]",[TG(56:8)|TG(55:1)]_FA18:0,920.9 -> 619.6,TG
"LMGL03010747, LMGL03016158, LMGL03016176, LMGL03010926, LMGL03010740, LMGL03010296, LMGL03015139, LMGL03010232, LMGL03010407","TG(18:0/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:0/18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:0/18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6], TG(16:1(9Z)/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:0/18:0/19:0)[iso3], TG(15:0/18:0/22:0)[iso6], TG(17:0/18:0/20:0)[iso6], TG(16:0/18:0/21:0)[iso6]",[TG(56:7)|TG(55:0)]_FA18:0,922.9 -> 621.6,TG
"LMGL03010669, LMGL03016157, LMGL03010676, LMGL03016175, LMGL03010683, LMGL03010853, LMGL03010850","TG(18:0/18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:0/18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:0/18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z))[iso6], TG(18:0/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(16:0/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/18:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(56:6)]_FA18:0,924.8 -> 623.5,TG
"LMGL03010621, LMGL03010776, LMGL03010779, LMGL03016156, LMGL03016174, LMGL03010601, LMGL03010608, LMGL03010615","TG(18:0/18:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso3], TG(16:1(9Z)/18:0/22:4(7Z,10Z,13Z,16Z))[iso6], TG(16:0/18:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/18:3(6Z,9Z,12Z)/20:2(11Z,14Z))[iso6], TG(18:0/18:4(6Z,9Z,12Z,15Z)/20:1(11Z))[iso6], TG(18:0/18:3(9Z,12Z,15Z)/20:2(11Z,14Z))[iso6], TG(18:0/18:2(9Z,12Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6]",[TG(57:12)|TG(56:5)]_FA18:0,926.8 -> 625.5,TG
"LMGL03010537, LMGL03016155, LMGL03010544, LMGL03010551, LMGL03010557, LMGL03010637, LMGL03016173, LMGL03010708","TG(18:0/18:3(9Z,12Z,15Z)/20:1(11Z))[iso6], TG(18:0/18:3(6Z,9Z,12Z)/20:1(11Z))[iso6], TG(18:0/18:2(9Z,12Z)/20:2(11Z,14Z))[iso6], TG(18:0/18:1(9Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:0/18:0/20:4(5Z,8Z,11Z,14Z))[iso3], TG(16:1(9Z)/18:0/22:3(10Z,13Z,16Z))[iso6], TG(18:0/18:4(6Z,9Z,12Z,15Z)/20:0)[iso6], TG(16:0/18:0/22:4(7Z,10Z,13Z,16Z))[iso6]",[TG(57:11)|TG(56:4)]_FA18:0,928.8 -> 627.5,TG
"LMGL03010490, LMGL03016154, LMGL03010576, LMGL03010496, LMGL03010477, LMGL03010705, LMGL03010483","TG(18:0/18:1(9Z)/20:2(11Z,14Z))[iso6], TG(18:0/18:3(6Z,9Z,12Z)/20:0)[iso6], TG(16:0/18:0/22:3(10Z,13Z,16Z))[iso6], TG(18:0/18:0/20:3(8Z,11Z,14Z))[iso3], TG(18:0/18:3(9Z,12Z,15Z)/20:0)[iso6], TG(16:1(9Z)/18:0/22:2(13Z,16Z))[iso6], TG(18:0/18:2(9Z,12Z)/20:1(11Z))[iso6]",[TG(57:10)|TG(56:3)]_FA18:0,930.8 -> 629.5,TG
"LMGL03015817, LMGL03010573, LMGL03010626, LMGL03010640, LMGL03010440, LMGL03010427, LMGL03010434, LMGL03013027","TG(16:1(9Z)/18:0/22:1(11Z))[iso6], TG(16:1(9Z)/18:0/22:1(13Z))[iso6], TG(17:2(9Z,12Z)/18:0/21:0)[iso6], TG(16:0/18:0/22:2(13Z,16Z))[iso6], TG(18:0/18:0/20:2(11Z,14Z))[iso3], TG(18:0/18:2(9Z,12Z)/20:0)[iso6], TG(18:0/18:1(9Z)/20:1(11Z))[iso6], TG(18:0/19:1(9Z)/19:1(9Z))[iso3]",[TG(57:9)|TG(56:2)]_FA18:0,932.9 -> 631.6,TG
"LMGL03011155, LMGL03010566, LMGL03010382, LMGL03010388, LMGL03016187, LMGL03015726, LMGL03010515, LMGL03010512","TG(17:2(9Z,12Z)/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:1(9Z)/18:0/21:0)[iso6], TG(18:0/18:1(9Z)/20:0)[iso6], TG(18:0/18:0/20:1(11Z))[iso3], TG(18:0/19:0/19:1(9Z))[iso6], TG(16:0/18:0/22:1(11Z))[iso6], TG(16:0/18:0/22:1(13Z))[iso6], TG(16:1(9Z)/18:0/22:0)[iso6]",[TG(57:8)|TG(56:1)]_FA18:0,934.9 -> 633.6,TG
"LMGL03011073, LMGL03011077, LMGL03010340, LMGL03010509, LMGL03010459, LMGL03010472","TG(17:2(9Z,12Z)/18:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:1(9Z)/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/18:0/20:0)[iso3], TG(17:0/18:0/21:0)[iso6], TG(16:0/18:0/22:0)[iso6], TG(18:0/19:0/19:0)[iso3]",[TG(58:14)|TG(57:7)|TG(56:0)]_FA18:0,936.9 -> 635.6,TG
"LMGL03016186, LMGL03011320, LMGL03010702, LMGL03010732, LMGL03016066, LMGL03016160, LMGL03016191, LMGL03010890, LMGL03010843, LMGL03010765","TG(18:0/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso3], TG(17:0/18:0/22:3(10Z,13Z,16Z))[iso6], TG(18:0/19:0/20:3(8Z,11Z,14Z))[iso6], TG(17:2(9Z,12Z)/18:0/22:1(11Z))[iso6], TG(18:0/18:3(6Z,9Z,12Z)/21:0)[iso6], TG(18:0/19:1(9Z)/20:2(11Z,14Z))[iso6], TG(18:0/18:3(9Z,12Z,15Z)/21:0)[iso6], TG(17:1(9Z)/18:0/22:2(13Z,16Z))[iso6], TG(17:2(9Z,12Z)/18:0/22:1(13Z))[iso6]",[TG(58:10)|TG(57:3)]_FA18:0,944.9 -> 643.6,TG
"LMGL03011245, LMGL03011466, LMGL03016167, LMGL03016185, LMGL03010698, LMGL03010773, LMGL03010694, LMGL03010821, LMGL03016190, LMGL03010661, LMGL03015987","TG(18:0/20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:0/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/18:4(6Z,9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:1(9Z)/18:0/22:1(13Z))[iso6], TG(17:0/18:0/22:2(13Z,16Z))[iso6], TG(17:2(9Z,12Z)/18:0/22:0)[iso6], TG(18:0/18:2(9Z,12Z)/21:0)[iso6], TG(18:0/19:1(9Z)/20:1(11Z))[iso6], TG(18:0/19:0/20:2(11Z,14Z))[iso6], TG(17:1(9Z)/18:0/22:1(11Z))[iso6]",[TG(58:9)|TG(57:2)]_FA18:0,946.9 -> 645.6,TG
"LMGL03011388, LMGL03011163, LMGL03011170, LMGL03011381, LMGL03016184, LMGL03016166, LMGL03010634, LMGL03010754, LMGL03015904, LMGL03016189, LMGL03010594, LMGL03010630","TG(18:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3], TG(18:0/20:3(8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:0/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:0/18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:0/18:0/22:1(13Z))[iso6], TG(18:0/18:1(9Z)/21:0)[iso6], TG(17:0/18:0/22:1(11Z))[iso6], TG(18:0/19:1(9Z)/20:0)[iso6], TG(18:0/19:0/20:1(11Z))[iso6], TG(17:1(9Z)/18:0/22:0)[iso6]",[TG(58:8)|TG(57:1)]_FA18:0,948.9 -> 647.6,TG
"LMGL03011096, LMGL03011304, LMGL03011297, LMGL03011311, LMGL03011088, LMGL03016165, LMGL03016183, LMGL03010689, LMGL03010531, LMGL03010570","TG(18:0/20:2(11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:0/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:0/18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:0/18:4(6Z,9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:0/18:0/21:0)[iso3], TG(18:0/19:0/20:0)[iso6], TG(17:0/18:0/22:0)[iso6]",[TG(58:7)|TG(57:0)]_FA18:0,950.9 -> 649.6,TG
"LMGL03011015, LMGL03011220, LMGL03011227, LMGL03011008, LMGL03011130, LMGL03011023, LMGL03016164, LMGL03016182, LMGL03011233","TG(18:0/20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:0/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:0/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z))[iso3], TG(18:0/18:3(9Z,12Z,15Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:0/20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:0/18:3(6Z,9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:0/18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z))[iso6], TG(18:0/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]",[TG(59:13)|TG(58:6)]_FA18:0,952.8 -> 651.5,TG
"LMGL03010943, LMGL03011144, LMGL03011213, LMGL03011150, LMGL03010936, LMGL03010952, LMGL03016181, LMGL03011055, LMGL03016163","TG(18:0/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:0/18:1(9Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:0/18:3(9Z,12Z,15Z)/22:2(13Z,16Z))[iso6], TG(18:0/18:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso3], TG(18:0/20:2(11Z,14Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:0/20:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6], TG(18:0/18:4(6Z,9Z,12Z,15Z)/22:1(11Z))[iso6], TG(18:0/18:2(9Z,12Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:0/18:3(6Z,9Z,12Z)/22:2(13Z,16Z))[iso6]",[TG(59:12)|TG(58:5)]_FA18:0,954.8 -> 653.5,TG
"LMGL03010982, LMGL03011048, LMGL03010874, LMGL03010866, LMGL03011068, LMGL03010860, LMGL03011137, LMGL03016162, LMGL03016170, LMGL03016180","TG(18:0/18:1(9Z)/22:3(10Z,13Z,16Z))[iso6], TG(18:0/18:3(9Z,12Z,15Z)/22:1(13Z))[iso6], TG(18:0/20:0/20:4(5Z,8Z,11Z,14Z))[iso6], TG(18:0/20:1(11Z)/20:3(8Z,11Z,14Z))[iso6], TG(18:0/18:0/22:4(7Z,10Z,13Z,16Z))[iso3], TG(18:0/20:2(11Z,14Z)/20:2(11Z,14Z))[iso3], TG(18:0/18:2(9Z,12Z)/22:2(13Z,16Z))[iso6], TG(18:0/18:3(6Z,9Z,12Z)/22:1(11Z))[iso6], TG(18:0/18:3(9Z,12Z,15Z)/22:1(11Z))[iso6], TG(18:0/18:4(6Z,9Z,12Z,15Z)/22:0)[iso6]",[TG(59:11)|TG(58:4)]_FA18:0,956.9 -> 655.6,TG
"LMGL03010798, LMGL03010975, LMGL03011062, LMGL03010968, LMGL03010791, LMGL03010910, LMGL03016149, LMGL03016161","TG(18:0/20:0/20:3(8Z,11Z,14Z))[iso6], TG(18:0/18:2(9Z,12Z)/22:1(13Z))[iso6], TG(18:0/18:1(9Z)/22:2(13Z,16Z))[iso6], TG(18:0/18:3(9Z,12Z,15Z)/22:0)[iso6], TG(18:0/20:1(11Z)/20:2(11Z,14Z))[iso6], TG(18:0/18:0/22:3(10Z,13Z,16Z))[iso3], TG(18:0/18:2(9Z,12Z)/22:1(11Z))[iso6], TG(18:0/18:3(6Z,9Z,12Z)/22:0)[iso6]",[TG(59:10)|TG(58:3)]_FA18:0,958.9 -> 657.6,TG
"LMGL03010725, LMGL03010904, LMGL03010719, LMGL03010897, LMGL03010988, LMGL03016145","TG(18:0/20:0/20:2(11Z,14Z))[iso6], TG(18:0/18:1(9Z)/22:1(13Z))[iso6], TG(18:0/20:1(11Z)/20:1(11Z))[iso3], TG(18:0/18:2(9Z,12Z)/22:0)[iso6], TG(18:0/18:0/22:2(13Z,16Z))[iso3], TG(18:0/18:1(9Z)/22:1(11Z))[iso6]",[TG(59:9)|TG(58:2)]_FA18:0,960.9 -> 659.6,TG
"LMGL03010834, LMGL03013024, LMGL03010828, LMGL03016195, LMGL03010655","TG(18:0/18:0/22:1(13Z))[iso3], TG(18:0/18:0/22:1(11Z))[iso3], TG(18:0/18:1(9Z)/22:0)[iso6], TG(18:0/19:1(9Z)/21:0)[iso6], TG(18:0/20:0/20:1(11Z))[iso6]",[TG(60:15)|TG(59:8)|TG(58:1)]_FA18:0,962.9 -> 661.6,TG
"LMGL03016202, LMGL03010760, LMGL03010960, LMGL03010589","TG(18:0/19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/18:0/22:0)[iso3], TG(18:0/19:0/21:0)[iso6], TG(18:0/20:0/20:0)[iso3]",[TG(60:14)|TG(59:7)|TG(58:0)]_FA18:0,964.9 -> 663.6,TG
"LMGL03011969, LMGL03011373, LMGL03011328, LMGL03016199","TG(18:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/19:0/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:0/20:4(5Z,8Z,11Z,14Z)/21:0)[iso6], TG(18:0/19:1(9Z)/22:3(10Z,13Z,16Z))[iso6]",[TG(60:11)|TG(59:4)]_FA18:0,970.9 -> 669.6,TG
"LMGL03011893, LMGL03011904, LMGL03011205, LMGL03011253, LMGL03016198","TG(18:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/19:0/22:3(10Z,13Z,16Z))[iso6], TG(18:0/20:3(8Z,11Z,14Z)/21:0)[iso6], TG(18:0/19:1(9Z)/22:2(13Z,16Z))[iso6]",[TG(60:10)|TG(59:3)]_FA18:0,972.9 -> 671.6,TG
"LMGL03011825, LMGL03011835, LMGL03011814, LMGL03011289, LMGL03011179, LMGL03016197","TG(18:0/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z))[iso6], TG(18:0/19:0/22:2(13Z,16Z))[iso6], TG(18:0/20:2(11Z,14Z)/21:0)[iso6], TG(18:0/19:1(9Z)/22:1(11Z))[iso6]",[TG(60:9)|TG(59:2)]_FA18:0,974.9 -> 673.6,TG
