IDs,Names,Lipid,Transition,Class
"LMGL03015586, LMGL03014108","TG(15:1(9Z)/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(13:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(55:11)|TG(54:4)]_FA22:6,900.8 -> 555.5,TG
"LMGL03015235, LMGL03015570, LMGL03015553, LMGL03014100","TG(15:0/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:1(9Z)/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:1(9Z)/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(13:0/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(55:10)|TG(54:3)]_FA22:6,902.8 -> 557.5,TG
"LMGL03015202, LMGL03015219, LMGL03015535, LMGL03010854, LMGL03014091","TG(15:0/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:0/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:1(9Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/17:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(13:0/20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(55:9)|TG(54:2)]_FA22:6,904.8 -> 559.5,TG
"LMGL03015184, LMGL03015516, LMGL03010782, LMGL03014886, LMGL03010783, LMGL03014081","TG(15:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:1(9Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/17:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:1(9Z)/19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/17:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(13:0/20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(55:8)|TG(54:1)]_FA22:6,906.8 -> 561.5,TG
"LMGL03014070, LMGL03014872, LMGL03015165, LMGL03015496, LMGL03010714, LMGL03010715, LMGL03014480","TG(13:0/20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:1(9Z)/19:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:1(9Z)/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/17:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/17:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(55:7)|TG(54:0)]_FA22:6,908.9 -> 563.6,TG
"LMGL03013650, LMGL03014058, LMGL03015145, LMGL03010648, LMGL03014466","TG(12:0/21:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(13:0/20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:0/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/17:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/19:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(56:13)|TG(55:6)]_FA22:6,910.8 -> 565.5,TG
"LMGL03012690, LMGL03014949","TG(12:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3], TG(14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(56:12)|TG(55:5)]_FA22:6,912.8 -> 567.5,TG
"LMGL03013671, LMGL03015862, LMGL03014543, LMGL03014941","TG(12:0/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(56:11)|TG(55:4)]_FA22:6,914.8 -> 569.5,TG
"LMGL03014535, LMGL03011152, LMGL03013670, LMGL03015771, LMGL03015843, LMGL03014932, LMGL03011078","TG(14:0/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(12:0/22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:1(9Z)/20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:2(9Z,12Z)/17:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]",[TG(56:10)|TG(55:3)]_FA22:6,916.8 -> 571.5,TG
"LMGL03011002, LMGL03014526, LMGL03011074, LMGL03015752, LMGL03014922, LMGL03011075, LMGL03013668","TG(17:1(9Z)/17:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:1(9Z)/20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(12:0/22:3(10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(56:9)|TG(55:2)]_FA22:6,918.8 -> 573.5,TG
"LMGL03013661, LMGL03014505, LMGL03015264, LMGL03015601, LMGL03014899, LMGL03010925, LMGL03010926, LMGL03010855","TG(12:0/22:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:0/19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:1(9Z)/19:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:1(9Z)/20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:0/17:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(56:7)|TG(55:0)]_FA22:6,922.9 -> 577.6,TG
"LMGL03010784, LMGL03013656, LMGL03015250, LMGL03014115, LMGL03010853, LMGL03014493","TG(17:0/17:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3], TG(12:0/22:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:0/19:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(13:0/21:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(56:6)]_FA22:6,924.8 -> 579.5,TG
"LMGL03015678, LMGL03016111, LMGL03012752","TG(15:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(13:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]",[TG(57:12)|TG(56:5)]_FA22:6,926.8 -> 581.5,TG
"LMGL03011387, LMGL03015327, LMGL03015670, LMGL03016032, LMGL03016092, LMGL03014136","TG(17:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:1(9Z)/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:2(9Z,12Z)/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(13:0/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(57:11)|TG(56:4)]_FA22:6,928.8 -> 583.5,TG
"LMGL03014135, LMGL03011310, LMGL03015319, LMGL03015949, LMGL03016013, LMGL03015661, LMGL03011309","TG(13:0/22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:2(9Z,12Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:0/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:0/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:1(9Z)/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:1(9Z)/20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:1(9Z)/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(57:10)|TG(56:3)]_FA22:6,930.8 -> 585.5,TG
"LMGL03015310, LMGL03015930, LMGL03011230, LMGL03015651, LMGL03011231, LMGL03014133, LMGL03011232","TG(15:0/20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:0/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:0/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:1(9Z)/20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:1(9Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(13:0/22:3(10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:2(9Z,12Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(57:9)|TG(56:2)]_FA22:6,932.9 -> 587.6,TG
"LMGL03011155, LMGL03015300, LMGL03015878, LMGL03015640, LMGL03011154, LMGL03014130, LMGL03011153","TG(17:2(9Z,12Z)/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:0/20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:1(9Z)/20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:1(9Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(13:0/22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(57:8)|TG(56:1)]_FA22:6,934.9 -> 589.6,TG
"LMGL03013102, LMGL03014126, LMGL03011076, LMGL03011229, LMGL03015289, LMGL03015628, LMGL03015787, LMGL03014956, LMGL03011077","TG(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3], TG(13:0/22:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:0/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/19:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:0/20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:1(9Z)/20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:1(9Z)/21:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:1(9Z)/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(58:14)|TG(57:7)|TG(56:0)]_FA22:6,936.9 -> 591.6,TG
"LMGL03016523, LMGL03012870, LMGL03016387, LMGL03014550, LMGL03015277, LMGL03011001, LMGL03014121, LMGL03011151","TG(18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3], TG(18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/21:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:0/20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:0/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(13:0/22:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/19:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(58:13)|TG(57:6)]_FA22:6,938.8 -> 593.5,TG
"LMGL03011688, LMGL03011695, LMGL03012812, LMGL03016324, LMGL03014977, LMGL03016371, LMGL03013062","TG(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3], TG(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3], TG(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]",[TG(58:12)|TG(57:5)]_FA22:6,940.8 -> 595.5,TG
"LMGL03011614, LMGL03011620, LMGL03014571, LMGL03016305, LMGL03014976, LMGL03016257, LMGL03011613","TG(16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:1(9Z)/22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(58:11)|TG(57:4)]_FA22:6,942.8 -> 597.5,TG
"LMGL03011383, LMGL03014565, LMGL03014967, LMGL03016048, LMGL03011388, LMGL03011384, LMGL03011389, LMGL03011465","TG(16:0/20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:1(9Z)/22:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:1(9Z)/19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3], TG(17:2(9Z,12Z)/19:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(58:8)|TG(57:1)]_FA22:6,948.9 -> 603.6,TG
"LMGL03012980, LMGL03011903, LMGL03011308, LMGL03011228, LMGL03014556, LMGL03015334, LMGL03011233","TG(15:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3], TG(17:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:0/19:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(14:0/22:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:0/21:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3]",[TG(59:13)|TG(58:6)]_FA22:6,952.8 -> 607.5,TG
"LMGL03011834, LMGL03012926, LMGL03015706, LMGL03011833","TG(17:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3], TG(15:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(59:12)|TG(58:5)]_FA22:6,954.8 -> 609.5,TG
"LMGL03011763, LMGL03015355, LMGL03015705, LMGL03016582, LMGL03011764, LMGL03011762","TG(17:1(9Z)/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:0/22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:1(9Z)/22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:4(6Z,9Z,12Z,15Z)/19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:2(9Z,12Z)/20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:0/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(59:11)|TG(58:4)]_FA22:6,956.9 -> 611.6,TG
"LMGL03011690, LMGL03015354, LMGL03016416, LMGL03016539, LMGL03011689, LMGL03015703, LMGL03016568, LMGL03011691","TG(17:1(9Z)/20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:0/22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(9Z,12Z,15Z)/19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:0/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:1(9Z)/22:3(10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:4(6Z,9Z,12Z,15Z)/19:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:2(9Z,12Z)/20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(59:10)|TG(58:3)]_FA22:6,958.9 -> 613.6,TG
"LMGL03011615, LMGL03011768, LMGL03011616, LMGL03015700, LMGL03016402, LMGL03015352, LMGL03016340, LMGL03011617","TG(17:0/20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(9Z,12Z,15Z)/19:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:1(9Z)/20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:1(9Z)/22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/19:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:0/22:3(10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:2(9Z,12Z)/20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(59:9)|TG(58:2)]_FA22:6,960.9 -> 615.6,TG
"LMGL03016645, LMGL03011539, LMGL03011541, LMGL03015349, LMGL03015696, LMGL03016273, LMGL03011540, LMGL03011694","TG(18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:0/20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:2(9Z,12Z)/20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:0/22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:1(9Z)/22:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:1(9Z)/20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/19:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(60:15)|TG(59:8)|TG(58:1)]_FA22:6,962.9 -> 617.6,TG
"LMGL03012150, LMGL03016479, LMGL03016637, LMGL03011761, LMGL03011464, LMGL03011463, LMGL03011619, LMGL03015691, LMGL03016202, LMGL03015345","TG(18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:1(9Z)/21:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:1(9Z)/20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:0/20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:1(9Z)/19:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:1(9Z)/22:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:0/22:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(60:14)|TG(59:7)|TG(58:0)]_FA22:6,964.9 -> 619.6,TG
"LMGL03012194, LMGL03012094, LMGL03016471, LMGL03016628, LMGL03012093, LMGL03011542, LMGL03011687, LMGL03015340, LMGL03011385","TG(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso3], TG(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(18:0/19:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(16:0/21:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(15:0/22:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6], TG(17:0/20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",[TG(60:13)|TG(59:6)]_FA22:6,966.8 -> 621.5,TG
