Lipid,Group_B,Group_B,Group_B,Group_B,Group__C,Group__C,Group__C,Group__C
[TG(47:5)]_FA18:1,1072.220069885254,1055.6600875854492,1052.9000701904297,1054.1000747680664,1070.080078125,1062.2600708007812,1049.5800704956057,1049.8000793457031
[TG(47:5)]_FA18:2,1157.440086364746,1131.300075531006,1169.9800834655762,1104.2200889587402,1098.3000602722168,1205.4000854492188,1148.6200790405271,1150.0200729370115
[TG(47:5)]_FA18:3,1199.5800895690918,1180.12007522583,1193.4200897216797,1195.6200942993164,1217.8000793457031,1168.9600830078125,1173.640079498291,1191.1000747680664
[TG(47:5)]_FA20:4,1249.480079650879,1253.2600746154783,1251.14009475708,1344.3200988769531,1260.2600860595703,1258.5000801086426,1248.240077972412,1249.360088348389
[TG(47:5)]_FA22:5,1403.8000984191897,1425.3000984191897,1442.380100250244,1423.120101928711,1390.1800956726074,1375.14009475708,1376.0801010131836,1451.3800888061523
[TG(47:6)]_FA14:0,1301.6800956726074,1234.8000831604004,1137.6400833129885,1247.4200820922852,1256.700080871582,1040.800075531006,1061.6400833129885,999.7600708007812
[TG(47:6)]_FA16:0,1150.1200828552246,1133.700080871582,1585.840103149414,1033.6400718688965,2003.160140991211,1045.340072631836,1159.0000839233398,1114.7600784301758
[TG(47:6)]_FA16:1,1054.9000663757324,1071.2000770568848,1078.940071105957,1050.4200706481934,1050.7000732421875,1052.320068359375,1053.5400772094729,1050.0800704956057
[TG(47:6)]_FA18:0,969.8600692749023,1036.440071105957,1025.7400741577148,1144.4000816345217,1001.7600708007812,1124.180088043213,1054.2400741577148,1067.4400787353516
[TG(47:6)]_FA18:1,1141.1200790405271,1054.9400749206543,1142.4400787353516,1095.2200775146484,1070.520076751709,1054.1200714111328,1069.220069885254,1119.2400817871094
[TG(47:6)]_FA18:2,1086.7800750732422,1086.900074005127,1125.6000862121582,1119.1000709533691,1148.6000862121582,1129.2400703430176,1102.960075378418,1141.9600830078125
[TG(47:6)]_FA18:3,1167.8200798034668,1237.6800918579102,1215.8400840759275,1169.4400825500488,1211.8200912475586,1170.260082244873,1231.6000862121582,1172.7000770568848
[TG(47:6)]_FA20:4,1296.7200889587402,1252.7600936889648,1251.2600936889648,1248.1000938415527,1258.080093383789,1289.0000839233398,1249.1600952148438,1249.2000923156738
[TG(47:6)]_FA22:5,1399.2400970458984,1378.0200996398926,1378.080108642578,1378.0000953674316,1389.1800956726074,1401.2000923156738,1377.4200859069824,1466.8600959777832
[TG(47:6)]_FA22:6,1614.7801132202148,1632.260124206543,1597.5801162719729,1499.6001014709473,1508.960105895996,1494.2801055908203,1501.060115814209,1498.6601066589355
[TG(48:2)]_FA14:0,5626.760440826416,8526.600814819336,1960.9801483154297,2453.900188446045,16564.30103302002,4542.800231933594,28946.702110290527,2634.2401428222656
[TG(48:2)]_FA16:0,2149.340133666992,2881.1201972961426,2925.100238800049,1673.4401168823242,21971.90185546875,5554.080337524414,8998.440696716309,3754.080333709717
[TG(48:2)]_FA16:1,9571.940757751465,5847.6804275512695,4266.720317840576,3364.9002113342285,6745.700630187988,8165.56067276001,20720.92176437378,10075.080837249756
[TG(48:2)]_FA18:0,969.2600708007812,988.960075378418,1045.3800811767578,1002.1400680541992,968.3400688171388,992.2400703430176,988.9800643920898,979.9400825500488
[TG(48:2)]_FA18:1,2170.440143585205,1226.8000869750977,1987.1001472473145,1434.3200912475586,2597.2202072143555,2194.820156097412,2089.460147857666,1893.6001319885252
[TG(48:2)]_FA18:2,1524.6001052856443,2097.980110168457,1998.460147857666,1699.7801208496094,10216.900550842283,6851.480487823486,4568.780372619629,1936.460163116455
[TG(48:3)]_FA14:0,2150.1601219177246,2687.000095367432,1386.3600959777832,1249.480079650879,1969.160140991211,1720.6401329040527,8602.480575561523,1515.980110168457
[TG(48:3)]_FA16:0,1113.6800842285156,1221.9600868225098,1103.3800773620603,964.580078125,2156.3601417541504,1169.5600776672363,1585.520107269287,1168.700080871582
[TG(48:3)]_FA16:1,3489.320297241211,1965.220142364502,1486.9201049804688,2107.720169067383,3367.600204467773,2591.9801864624023,7695.520732879639,4443.040218353272
[TG(48:3)]_FA18:0,968.7800712585448,969.7200736999512,970.1800689697266,967.6200675964355,1026.360065460205,994.8200645446776,969.1800765991212,1006.0600700378418
[TG(48:3)]_FA18:1,1279.8600959777832,1094.2800750732422,1109.140079498291,1195.380084991455,1382.3000831604004,1067.180061340332,1426.160099029541,1300.4800910949707
[TG(48:3)]_FA18:2,1196.5800704956057,1341.460090637207,1448.820087432861,1202.9800910949707,4081.200244903565,3974.4602279663086,3583.5202445983887,1914.700107574463
[TG(48:3)]_FA18:3,1269.1400871276855,1209.9600830078125,1288.0200881958008,1581.060115814209,1794.560115814209,1340.2600898742676,1434.8600997924805,1211.1200714111328
[TG(48:4)]_FA14:0,1059.1800842285156,1036.6600646972656,1143.0200881958008,1185.820087432861,1355.8000946044922,1061.780086517334,1341.0401077270508,1040.8200798034668
[TG(48:4)]_FA16:0,1013.8600654602052,992.4200553894044,1036.1800689697266,964.2400741577148,1102.0400848388672,994.7600708007812,960.7400665283204,1041.9600715637207
[TG(48:4)]_FA16:1,1174.520076751709,1171.5200881958008,1154.0400848388672,1052.3000717163086,1370.660099029541,1321.2400970458984,1645.260097503662,1354.940086364746
[TG(48:4)]_FA18:0,995.940071105957,994.9200820922852,969.3600654602052,967.2400588989258,968.1000633239746,968.4600715637208,993.7200813293456,989.400074005127
[TG(48:4)]_FA18:1,1072.2000770568848,1055.840072631836,1109.3800811767578,1096.6400718688965,1120.940071105957,1115.0000648498535,1204.100082397461,1097.8000869750977
[TG(48:4)]_FA18:2,1156.3600730895996,1100.4800758361816,1332.3000869750977,1366.1400985717771,1580.5401077270508,1676.200107574463,1345.5800819396973,1241.6600761413574
[TG(48:4)]_FA18:3,1480.7401123046875,1237.0800971984863,1197.2600746154783,1228.100082397461,1393.7401084899902,1210.0400924682615,1264.6200904846191,1236.2000885009766
[TG(48:4)]_FA20:4,1290.0200805664062,1284.700096130371,1251.6200981140137,1282.8400993347168,1281.7600898742676,1252.7000732421875,1264.9201011657717,1268.8600959777832
[TG(48:5)]_FA14:0,1024.6000709533691,1076.0400733947754,1052.7200813293457,1028.5000686645508,979.820068359375,999.0800628662108,1028.920066833496,973.3400650024414
[TG(48:5)]_FA16:0,1001.9800643920898,1016.5000648498536,1070.5800666809082,964.7400588989258,1004.2800674438477,960.180061340332,961.800064086914,988.8400688171388
[TG(48:5)]_FA16:1,1050.9000701904297,1063.1000747680664,1052.6400871276855,1049.8200721740725,1051.080078125,1210.7600860595703,1060.2400741577148,1048.9000816345217
[TG(48:5)]_FA18:0,969.9600677490234,1016.1400756835938,1033.2400703430176,1006.240062713623,968.4200744628906,969.5800666809082,1090.0800857543943,972.9600677490234
[TG(48:5)]_FA18:1,1073.820087432861,1056.2600860595703,1087.54008102417,1054.2600708007812,1100.3600730895996,1052.3400764465332,1103.9800758361816,1114.2200775146484
[TG(48:5)]_FA18:2,1086.400074005127,1114.62007522583,1145.2200736999512,1194.7400817871094,1312.9200897216797,1143.1600799560547,1234.440086364746,1138.100082397461
[TG(48:5)]_FA18:3,1267.440086364746,1202.8200912475586,1225.560073852539,1213.680088043213,1457.6001052856443,1295.9000968933103,1173.3800659179688,1223.380084991455
[TG(48:5)]_FA20:4,1388.9800834655762,1290.260097503662,1256.2400932312012,1262.2800903320312,1313.8600959777832,1253.4600791931152,1286.8200988769531,1309.5200996398926
[TG(48:5)]_FA22:5,1503.8601036071775,1537.2601013183594,1423.2800903320312,1466.5601119995115,1374.4400901794434,1387.8601036071775,1396.740104675293,1559.360107421875
[TG(48:6)]_FA14:0,1209.2400817871094,1114.1600723266602,1059.9800758361816,1167.680088043213,1024.080078125,1171.720085144043,1040.440071105957,994.800064086914
[TG(48:6)]_FA16:0,1100.320087432861,965.1200675964355,1519.4401092529297,1158.7600860595703,1260.6000862121582,1112.8600730895996,1074.4200706481934,981.0800743103028
[TG(48:6)]_FA16:1,1106.6600723266602,1056.080078125,1067.2000732421875,1050.1800727844238,1051.0600700378418,1062.0400733947754,1053.360065460205,1049.8600730895996
[TG(48:6)]_FA18:0,1009.5600776672364,1150.3800735473633,1173.5000801086426,1195.6200790405271,1104.900089263916,1184.5400886535645,1181.800090789795,1088.920078277588
[TG(48:6)]_FA18:1,1156.580078125,1055.5600700378418,1155.5200729370115,1054.780071258545,1108.680088043213,1062.0200691223145,1147.920078277588,1060.0600700378418
[TG(48:6)]_FA18:2,1087.5600776672363,1221.0800857543943,1103.300075531006,1118.660083770752,1129.240077972412,1087.2200736999512,1104.2600784301758,1085.680076599121
[TG(48:6)]_FA18:3,1249.180076599121,1252.200080871582,1167.5400886535645,1170.5000762939453,1169.840072631836,1204.4800872802734,1206.0400848388672,1237.1200942993164
[TG(48:6)]_FA20:4,1249.9800834655762,1276.120086669922,1250.7200927734375,1355.3200988769531,1273.6000747680664,1300.1000900268557,1248.7000923156738,1249.1600761413574
[TG(48:6)]_FA22:5,1375.8200988769531,1393.3801040649414,1377.2401084899902,1384.7400932312012,1374.6000900268557,1375.6600914001465,1376.4601097106934,1386.5400924682615
[TG(48:6)]_FA22:6,1792.5001258850098,1604.1401176452637,1733.1401252746582,1604.7001113891602,1621.2601203918457,1493.5200996398926,1500.1800994873047,1543.3601036071775
"[TG(48:7),TG(47:0)]_FA14:0",2219.7801361083984,1872.6401405334475,1752.3201484680176,2211.4401779174805,1924.5601425170896,1394.960090637207,1890.520122528076,1695.140121459961
"[TG(48:7),TG(47:0)]_FA16:0",2557.4001960754395,1997.460147857666,4954.240364074707,2024.3001403808596,6626.760482788086,1899.940116882324,2205.020126342773,1897.720123291016
"[TG(48:7),TG(47:0)]_FA16:1",1154.200080871582,1074.4400634765625,1051.6600723266602,1141.1600799560547,1050.62007522583,1065.0000762939453,1122.8200798034668,1150.7200813293457
"[TG(48:7),TG(47:0)]_FA18:0",1022.0400733947754,1020.320068359375,1092.5200729370115,1057.3200759887695,1058.5800819396973,1091.9800643920898,1095.9200706481934,1125.4200859069824
"[TG(48:7),TG(47:0)]_FA18:1",1477.220100402832,1073.3800773620603,1162.5800819396973,1096.780071258545,1174.1600723266602,1201.9600791931152,1104.2600708007812,1161.2200889587402
"[TG(48:7),TG(47:0)]_FA18:2",1086.2200660705566,1170.7400741577148,1200.360080718994,1122.8800811767578,1217.7000923156738,1115.340072631836,1085.8200721740725,1085.780071258545
"[TG(48:7),TG(47:0)]_FA18:3",1194.0800857543943,1241.5200843811035,1341.4600868225098,1250.64009475708,1170.0400733947754,1171.3400764465332,1199.1400871276855,1172.160083770752
"[TG(48:7),TG(47:0)]_FA20:4",1248.4000930786133,1253.4800910949707,1251.5400848388672,1280.840103149414,1253.1200790405271,1254.0200805664062,1312.1600914001465,1280.3600997924805
"[TG(48:7),TG(47:0)]_FA22:5",1408.6000862121582,1427.0200996398926,1377.1800842285156,1380.7601051330566,1378.4200973510742,1374.8001098632812,1377.580093383789,1458.4601020812988
"[TG(48:7),TG(47:0)]_FA22:6",1678.8201141357422,1538.8400955200195,1558.4401016235352,1519.1201133728027,1500.3201026916504,1583.1801147460938,1546.0201034545898,1509.8001136779783
"[TG(48:8),TG(47:1)]_FA14:0",1979.640151977539,1477.400104522705,1310.7200927734375,1588.4201164245603,1451.9401054382324,1261.6600914001465,1498.6001052856443,1044.920078277588
"[TG(48:8),TG(47:1)]_FA16:0",1166.2000770568848,1228.9000816345217,1891.0001335144043,1170.980079650879,2034.940113067627,1255.1200790405271,1536.600112915039,1170.740089416504
"[TG(48:8),TG(47:1)]_FA16:1",2132.4601707458496,1814.9201354980469,1430.9200973510742,1786.5001335144043,1431.8801040649414,1997.0201377868648,1303.5200881958008,1926.6401481628416
"[TG(48:8),TG(47:1)]_FA18:0",969.8000679016112,1033.3600730895996,991.9600715637208,1046.6600761413574,967.4400672912598,1070.4800758361816,999.5600738525392,1012.1600608825684
"[TG(48:8),TG(47:1)]_FA18:1",1718.700122833252,1202.54008102417,1455.860092163086,1123.9400749206543,1561.3801040649414,1188.6200904846191,1333.1400909423828,1127.280071258545
"[TG(48:8),TG(47:1)]_FA18:2",1086.8800659179688,1137.880084991455,1198.640079498291,1083.100067138672,1104.160083770752,1114.5400772094729,1130.3800659179688,1089.4600868225098
"[TG(48:8),TG(47:1)]_FA18:3",1195.260082244873,1167.620086669922,1168.1000862121582,1181.2000885009766,1169.2400817871094,1217.0200958251953,1173.2200736999512,1232.640079498291
"[TG(48:8),TG(47:1)]_FA20:4",1284.3200988769531,1356.6400833129885,1251.3600845336914,1280.2600860595703,1252.840087890625,1270.960090637207,1279.2400970458984,1249.060089111328
"[TG(48:8),TG(47:1)]_FA22:5",1450.4801025390625,1377.8000984191897,1376.540096282959,1471.780101776123,1374.720100402832,1408.8800888061523,1410.2600898742676,1432.640106201172
"[TG(48:8),TG(47:1)]_FA22:6",1528.3401107788086,1550.8401222229004,1750.880111694336,1606.1601104736328,1517.2801094055176,1493.5401039123535,1500.4801025390625,1522.8001098632812
[TG(49:3)]_FA14:0,1180.4200859069824,1012.260082244873,1010.0800666809082,1034.2000694274902,1111.7000770568848,1031.04008102417,1238.6200942993164,1049.3400802612305
[TG(49:3)]_FA16:0,1001.440071105957,970.7000732421876,1040.1400680541992,963.840061187744,1244.5000915527344,982.4200630187988,977.6600761413574,1067.5400772094729
[TG(49:3)]_FA16:1,1496.0801048278809,1367.4601097106934,1376.6001052856443,1470.2800979614258,1385.880084991455,2220.5801696777344,1880.760124206543,1849.2801208496091
[TG(49:3)]_FA18:0,969.540069580078,968.960075378418,970.3400688171388,974.3000602722168,1028.4400787353516,969.3800621032716,969.3400802612304,973.1600646972656
[TG(49:3)]_FA18:1,1196.6400833129885,1080.1000747680664,1207.1200904846191,1153.0600814819336,1134.0800819396973,1098.5400772094729,1161.980079650879,1101.1800842285156
[TG(49:3)]_FA18:2,1259.4800872802734,1507.200122833252,1720.2601051330566,1279.0800895690918,1716.5201148986816,1745.7401275634766,1999.680149078369,1237.0000801086426
[TG(49:3)]_FA18:3,1259.6600952148438,1317.280086517334,1381.5800971984863,1301.2200927734375,1370.7600936889648,1231.220085144043,1306.1600914001465,1230.2000923156738
[TG(49:4)]_FA14:0,971.3000717163086,1026.080078125,1043.2400665283203,986.0400657653807,1012.2000694274902,999.0600662231444,986.8000679016112,1002.6400718688964
[TG(49:4)]_FA16:0,966.7800674438477,1005.5400733947754,977.5200653076172,1013.12007522583,1018.9000663757324,960.900058746338,961.3000602722168,961.4400634765624
[TG(49:4)]_FA16:1,1205.740089416504,1136.6200714111328,1072.1800727844238,1095.5600700378418,1082.1200675964355,1108.7800827026367,1144.8200759887695,1096.4600677490234
[TG(49:4)]_FA18:0,969.7400665283204,1009.9000625610352,1039.9400596618652,990.800075531006,969.320068359375,1019.1200675964355,969.1600685119628,972.62007522583
[TG(49:4)]_FA18:1,1080.680076599121,1074.1000900268557,1092.9800758361816,1054.6400756835938,1083.4800758361816,1046.860065460205,1096.5600814819336,1058.2200775146484
[TG(49:4)]_FA18:2,1160.6200714111328,1192.860088348389,1194.2000770568848,1128.680076599121,1142.280086517334,1366.1000785827637,1226.12007522583,1167.1800918579102
[TG(49:4)]_FA18:3,1390.900089263916,1301.8000869750977,1200.080078125,1185.1800842285156,1169.960075378418,1292.9800910949707,1213.3200912475586,1199.4200859069824
[TG(49:4)]_FA20:4,1248.7800827026367,1345.740089416504,1251.2800788879397,1249.3400802612305,1300.5600929260254,1253.0200805664062,1249.820083618164,1294.60009765625
[TG(49:5)]_FA14:0,982.3200645446776,975.940071105957,993.500072479248,1019.5600624084472,970.8400650024414,969.9600677490234,990.3800659179688,1026.500072479248
[TG(49:5)]_FA16:0,965.720069885254,964.1000633239746,1002.280055999756,1008.7000732421876,1017.2800712585448,1036.220069885254,961.0400657653807,1016.9400634765624
[TG(49:5)]_FA16:1,1057.5600700378418,1071.5400733947754,1052.1000633239746,1049.6400680541992,1049.8000717163086,1052.300075531006,1139.3200759887695,1050.4000701904297
[TG(49:5)]_FA18:0,986.0800628662108,997.300075531006,970.0800743103028,972.3800659179688,1040.1000747680664,1005.0400733947754,988.5600700378418,972.7200775146484
[TG(49:5)]_FA18:1,1065.280071258545,1079.3800773620603,1085.720069885254,1090.4000854492188,1065.7400741577148,1047.1400680541992,1049.000072479248,1049.4000854492188
[TG(49:5)]_FA18:2,1086.1200790405271,1114.5800743103027,1147.4400749206543,1083.7200660705566,1119.4200744628906,1087.820068359375,1101.140079498291,1122.500072479248
[TG(49:5)]_FA18:3,1168.2200736999512,1173.080078125,1284.740089416504,1167.120086669922,1169.3000831604004,1200.580078125,1171.8400840759275,1172.3800888061523
[TG(49:5)]_FA20:4,1253.6000862121582,1281.7000885009766,1342.8400955200195,1285.2000885009766,1253.000087738037,1301.9600830078125,1306.8600959777832,1318.1800994873047
[TG(49:5)]_FA22:5,1417.8201026916504,1406.7200927734375,1386.2200965881348,1415.3400993347168,1374.6400985717771,1373.840106964111,1447.5401000976562,1401.0200881958008
[TG(49:6)]_FA14:0,1032.5200729370115,1019.800075531006,1075.7000846862793,1081.6800727844238,1076.3000793457031,1025.420066833496,1170.6600761413574,1044.800067901611
[TG(49:6)]_FA16:0,1320.340106964111,1091.7400741577148,1632.820110321045,1107.3800773620603,3995.520267486572,1264.400089263916,1391.040096282959,1196.7400817871094
[TG(49:6)]_FA16:1,1051.0000762939453,1104.6600761413574,1052.9200706481934,1050.4600715637207,1049.7800674438477,1054.4800758361816,1075.720085144043,1085.220085144043
[TG(49:6)]_FA18:0,990.2600631713868,972.3000679016112,1062.3800811767578,1056.160083770752,1048.0200653076172,1044.6200675964355,1031.9800643920898,1019.1600799560548
[TG(49:6)]_FA18:1,1088.160068511963,1074.600067138672,1052.6000747680664,1054.5200691223145,1047.7200660705566,1047.1800689697266,1049.0200729370115,1103.7800788879397
[TG(49:6)]_FA18:2,1200.0000839233398,1086.180076599121,1159.7200813293457,1083.1400833129885,1120.020076751709,1108.100082397461,1085.4000778198242,1084.7800788879397
