Lipid,Group_B,Group_B,Group_B,Group_B,Group__A,Group__A,Group__A,Group__A
[TG(43:0)]_FA18:0 | DG(44:0)_C18:0,1988.6001319885252,1813.70011138916,1786.020118713379,1740.9401245117188,2108.9801483154297,1955.8001403808596,1773.400119781494,1813.9201316833496
[TG(43:0)]_FA18:0 | DG(44:0)_C18:0,970.6600685119628,1190.5000801086426,987.460075378418,1065.420066833496,1040.5600700378418,969.8800773620604,1025.860080718994,970.2000694274902
[TG(43:1)]_FA14:0,1132.4800758361816,1304.2800903320312,1090.8200759887695,1072.5800743103027,1150.0000953674316,1110.0200729370115,1089.3600769042969,1183.580078125
[TG(43:1)]_FA16:0 | DG(44:1)_C16:0,2061.860137939453,1811.900119781494,1829.6801414489744,1829.4201278686523,1760.4401245117188,1961.100128173828,1918.4201431274412,1868.940128326416
[TG(43:1)]_FA16:0 | DG(44:1)_C16:0,1075.420078277588,990.6600646972656,1087.5600662231443,965.0800666809082,1141.840087890625,1098.260082244873,1159.4800834655762,1126.9800720214844
[TG(43:1)]_FA16:1 | DG(44:1)_C16:1,2061.0401306152344,1998.420150756836,2019.5001602172847,2048.240131378174,1952.2001304626465,1936.580150604248,2398.64017868042,1958.2801322937007
[TG(43:1)]_FA16:1 | DG(44:1)_C16:1,1118.460075378418,1172.720085144043,1117.3800735473633,1229.740089416504,1048.500072479248,1172.8400764465332,1109.580078125,1124.6000785827637
[TG(43:1)]_FA18:0 | DG(44:1)_C18:0,1905.0001335144043,1799.6201171875,1756.9401092529297,1724.4401092529297,1911.0001335144043,1780.9601211547852,1763.58012008667,1808.0001258850095
[TG(43:1)]_FA18:0 | DG(44:1)_C18:0,1017.8800659179688,1031.04008102417,970.1400718688964,1037.500072479248,970.8000679016112,969.2000770568848,1002.2000770568848,968.940071105957
[TG(43:1)]_FA18:1 | DG(44:1)_C18:1,2353.760166168213,2316.5601539611816,2533.480182647705,2416.2601890563965,3083.5802268981934,2784.060188293457,2604.220199584961,2434.2001762390137
[TG(43:1)]_FA18:1 | DG(44:1)_C18:1,1576.880107879639,1147.860080718994,1348.0801010131836,1254.420093536377,1113.820068359375,1314.1200942993164,1146.7400741577148,1509.500099182129
[TG(43:2)]_FA14:0,1123.900074005127,1002.1800689697266,989.62007522583,1035.160068511963,1005.960075378418,975.2200546264648,1011.4600715637208,1029.8800811767578
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,1795.4201316833496,1752.140121459961,1778.6801300048828,1793.840114593506,1809.6601333618164,1750.180118560791,1794.420139312744,1756.260124206543
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,965.8800621032716,1012.1000785827636,1033.1200675964355,983.5800704956056,964.9800567626952,972.5600624084472,1009.420066833496,1033.8800735473633
[TG(43:2)]_FA16:1 | DG(44:2)_C16:1,2020.4601402282717,1971.9401321411133,1980.9601402282717,1952.9601364135744,1962.3201370239256,2012.280143737793,2102.340148925781,2025.680156707764
[TG(43:2)]_FA16:1 | DG(44:2)_C16:1,1050.3400573730469,1132.9400672912598,1094.7800788879397,1100.0000762939453,1047.9200744628906,1134.9200820922852,1059.2800788879397,1097.9000701904297
[TG(43:2)]_FA18:0 | DG(44:2)_C18:0,1787.9001235961914,1720.0001220703125,1770.760124206543,1837.100128173828,1783.7801361083984,1924.640151977539,1730.0801315307615,1721.3801231384275
[TG(43:2)]_FA18:0 | DG(44:2)_C18:0,1021.820068359375,974.700065612793,1030.0600700378418,1115.9800758361816,970.5200576782228,984.2800636291504,1031.8400764465332,968.54008102417
[TG(43:2)]_FA18:1 | DG(44:2)_C18:1,1988.0401458740237,1907.640151977539,1956.580139160156,1926.3201370239256,2258.120143890381,2062.860164642334,2045.1401443481443,1945.680149078369
[TG(43:2)]_FA18:1 | DG(44:2)_C18:1,1130.0400733947754,1075.3400650024414,1138.5000801086426,1202.3000793457031,1056.960075378418,1140.6400909423828,1056.9000816345217,1055.5400772094729
[TG(43:2)]_FA18:2 | DG(44:2)_C18:2,2273.860149383545,2264.3601684570312,2323.66015625,2365.960178375244,2115.8801612854004,2351.9601516723637,2208.340167999268,2175.9401321411133
[TG(43:2)]_FA18:2 | DG(44:2)_C18:2,1166.2200775146484,1172.12007522583,1162.7400817871094,1084.1600723266602,1125.0600700378418,1185.4200820922852,1157.5200729370115,1169.8800735473633
[TG(43:3)]_FA14:0,994.720069885254,1078.4000701904297,970.1600761413574,987.8400764465332,967.0200729370116,982.340072631836,998.340072631836,1094.760082244873
[TG(43:3)]_FA16:0,966.3800659179688,979.380069732666,1051.5600776672363,964.8800659179688,965.8200645446776,981.9800720214844,1037.5600776672363,981.9400634765624
[TG(43:3)]_FA16:1,1121.7000732421875,1072.5000801086426,1051.800064086914,1067.040069580078,1047.62007522583,1049.1200790405271,1048.1200828552246,1049.7600708007812
[TG(43:3)]_FA18:0,970.6400718688964,968.7000617980956,1001.6200675964355,1028.640064239502,970.7400588989258,968.7200736999512,968.4000701904296,1002.5600624084472
[TG(43:3)]_FA18:1,1088.5200843811035,1117.3400764465332,1118.5800743103027,1054.580062866211,1090.8200721740725,1082.6600723266602,1057.9400749206543,1114.2600708007812
[TG(43:3)]_FA18:2,1085.920066833496,1164.2600784301758,1240.6800918579102,1101.8200798034668,1087.5400733947754,1143.9200744628906,1106.6200714111328,1208.4000778198242
[TG(43:3)]_FA18:3,1225.9600868225098,1252.9000854492188,1241.0400848388672,1199.8800811767578,1171.4000816345217,1217.500087738037,1217.280101776123,1168.9400749206543
[TG(43:4)]_FA14:0,990.5800704956056,999.9400672912598,971.0000762939452,982.8000717163086,1010.1200637817384,967.4000701904296,970.4600715637208,975.8400688171388
[TG(43:4)]_FA16:0,966.2600708007812,965.1600685119628,1015.3600692749023,963.6000633239746,1046.2800750732422,969.9600791931152,1093.720069885254,992.7200622558594
[TG(43:4)]_FA16:1,1051.7200775146484,1060.940086364746,1057.2000617980957,1059.2200775146484,1074.1600761413574,1060.660068511963,1091.0200729370115,1050.1000709533691
[TG(43:4)]_FA18:0,970.9000625610352,969.1200637817384,979.7600746154784,991.2000694274902,971.1800727844238,969.420066833496,968.5200729370116,969.02006149292
[TG(43:4)]_FA18:1,1145.360088348389,1055.720069885254,1132.4800758361816,1053.800064086914,1056.6600723266602,1054.3800735473633,1080.12007522583,1055.6600761413574
[TG(43:4)]_FA18:2,1120.8000793457031,1124.680076599121,1130.6600799560547,1122.3000831604004,1242.9200820922852,1144.7400741577148,1091.340068817139,1119.3400764465332
[TG(43:4)]_FA18:3,1226.140079498291,1168.560073852539,1189.8800888061523,1167.520076751709,1185.1400871276855,1186.520076751709,1164.9600791931152,1215.1000862121582
[TG(43:4)]_FA20:4,1274.1600914001465,1251.8000793457031,1279.900089263916,1247.940097808838,1255.620086669922,1245.6400871276855,1247.920078277588,1283.9600830078125
"[TG(44:0),TG(O-45:0)]_FA14:0",3529.540256500244,2742.340171813965,2116.580139160156,3433.0002212524414,3287.660251617432,3533.3602256774902,3631.460266113281,3921.6603088378906
"[TG(44:0),TG(O-45:0)]_FA16:0",1688.8801231384275,1525.460117340088,2938.080207824707,1473.1400985717771,2267.560127258301,3352.240203857422,4191.680271148682,3372.400245666504
"[TG(44:0),TG(O-45:0)]_FA18:0",1049.720069885254,1138.820083618164,1136.2800827026367,1025.5200691223145,1031.9600715637207,1111.7200736999512,1008.600067138672,1114.12007522583
[TG(44:1)]_FA14:0,1583.000114440918,1561.06010055542,1404.9601020812988,1501.56010055542,1243.2400817871094,1440.600112915039,1778.920139312744,1564.8201141357422
[TG(44:1)]_FA16:0,1017.4200706481934,1008.4800758361816,1152.320083618164,1050.0600776672363,1212.7200889587402,1407.5401077270508,1372.3200988769531,1567.3800964355469
[TG(44:1)]_FA16:1,1207.380084991455,1229.680088043213,1203.6400871276855,1301.6000900268557,1104.2000694274902,1421.9200859069824,1349.480094909668,1144.7600860595703
[TG(44:1)]_FA18:0,969.8600730895996,1073.0200729370115,1008.3800659179688,1023.1800689697266,985.8600654602052,969.300064086914,1001.0600700378418,969.3000564575196
[TG(44:1)]_FA18:1,1391.120101928711,1111.400074005127,1445.420108795166,1079.5000762939453,1112.8000793457031,1302.3400840759275,1191.7400817871094,1248.9800872802734
[TG(44:2)]_FA14:0,1108.4200897216797,1140.3400802612305,1074.0400772094729,1044.500072479248,1057.4800720214844,1217.740089416504,1099.3000717163086,1041.62007522583
[TG(44:2)]_FA16:0,984.1600646972656,1046.6200790405271,1098.780071258545,1068.0000648498535,1065.940086364746,1009.5400657653807,1236.1200942993164,1394.520092010498
[TG(44:2)]_FA16:1,1099.3400764465332,1265.5000839233398,1226.3400802612305,1251.1200790405271,1054.740077972412,1404.0001106262207,1354.000087738037,1066.0400733947754
[TG(44:2)]_FA18:0,985.000072479248,969.0800666809082,1044.3600692749023,968.4000625610352,970.2200622558594,969.720069885254,968.4600715637208,968.9600715637208
[TG(44:2)]_FA18:1,1180.2600898742676,1112.0200729370115,1146.4200820922852,1130.400074005127,1083.0200805664062,1095.6000747680664,1100.1400604248047,1111.2400817871094
[TG(44:2)]_FA18:2,1114.680076599121,1141.960075378418,1282.1800918579102,1251.8200912475586,1229.060089111328,1241.7400932312012,1233.4400939941406,1440.2200927734375
[TG(44:3)]_FA14:0,1004.9600677490234,1025.5000648498535,971.1400718688964,969.1200714111328,1058.1600723266602,1106.2200736999512,1002.5800743103028,1004.1800727844238
[TG(44:3)]_FA16:0,983.540069580078,991.440071105957,1037.6000747680664,964.52006149292,1015.2000694274902,995.9200744628906,1051.8200759887695,1044.420078277588
[TG(44:3)]_FA16:1,1058.600082397461,1079.2600784301758,1060.7400856018066,1107.7200813293457,1047.700065612793,1100.9000778198242,1076.3800773620603,1107.0800743103027
[TG(44:3)]_FA18:0,969.8400688171388,968.9600677490234,1008.5000762939452,967.6600723266602,971.9800682067872,969.0600662231444,968.9000701904296,1002.0200805664062
[TG(44:3)]_FA18:1,1176.1800727844238,1126.2600746154783,1139.1400756835938,1123.1800727844238,1092.400089263916,1087.9000778198242,1057.2000732421875,1336.2200965881348
[TG(44:3)]_FA18:2,1086.4400596618652,1087.1600723266602,1231.5000839233398,1153.2600784301758,1127.1000862121582,1119.7600746154783,1105.600082397461,1431.500099182129
[TG(44:3)]_FA18:3,1224.5800819396973,1232.800090789795,1187.3600730895996,1262.9000930786133,1167.0200805664062,1219.260082244873,1180.120086669922,1226.6000785827637
[TG(44:4)]_FA14:0,1021.7200622558594,1020.2400741577148,970.62007522583,969.3800659179688,993.9000625610352,966.820068359375,1012.9600791931152,1024.6600761413574
[TG(44:4)]_FA16:0,966.4000625610352,1006.1800689697266,1001.440071105957,965.320068359375,990.7400741577148,969.840072631836,986.0600700378418,983.080078125
[TG(44:4)]_FA16:1,1061.980068206787,1159.740077972412,1119.6600799560547,1050.3400802612305,1065.7400741577148,1132.6200790405271,1147.7000770568848,1049.440071105957
[TG(44:4)]_FA18:0,989.800075531006,1094.280086517334,1065.280071258545,1001.800064086914,1040.8000717163086,969.5800666809082,968.9400634765624,1052.440071105957
[TG(44:4)]_FA18:1,1111.2200813293457,1056.1600799560547,1083.6800727844238,1053.9000778198242,1056.7200736999512,1103.9200859069824,1056.640079498291,1075.8200721740725
[TG(44:4)]_FA18:2,1105.8200798034668,1086.4400749206543,1323.440086364746,1239.820095062256,1163.7200813293457,1223.4800834655762,1235.920078277588,1369.1600914001465
[TG(44:4)]_FA18:3,1167.4000816345217,1206.4200859069824,1174.8000793457031,1250.6200790405271,1224.0200881958008,1198.8600769042969,1265.060089111328,1168.440086364746
[TG(44:4)]_FA20:4,1392.220115661621,1277.5800743103027,1348.0800857543943,1271.5201034545898,1247.1000900268557,1256.740089416504,1276.220085144043,1249.7000923156738
[TG(44:5)]_FA14:0,992.220069885254,986.5400619506836,969.6000633239746,1080.8200721740725,977.8200569152832,997.6800804138184,970.6000709533693,1027.180076599121
[TG(44:5)]_FA16:0,1031.12007522583,1017.6000709533693,1122.8200798034668,1045.4400634765625,1184.9600830078125,1180.320087432861,1104.6800727844238,1050.7800674438477
[TG(44:5)]_FA16:1,1062.3800773620603,1120.1000862121582,1111.6000709533691,1095.340068817139,1047.840072631836,1049.4000625610352,1048.5200653076172,1049.4000625610352
[TG(44:5)]_FA18:0,969.820068359375,968.620059967041,997.2400665283204,967.7800750732422,1045.3600769042969,994.6200714111328,968.020076751709,968.840072631836
[TG(44:5)]_FA18:1,1105.0200691223145,1150.2400856018066,1125.3800811767578,1097.4200859069824,1087.100067138672,1054.340072631836,1099.180076599121,1068.5200805664062
[TG(44:5)]_FA18:2,1133.6800727844238,1125.9800720214844,1277.1600875854492,1091.8000793457031,1205.720085144043,1204.3200798034668,1100.6000709533691,1332.8400993347168
[TG(44:5)]_FA18:3,1278.64009475708,1220.9200897216797,1239.9400901794434,1248.7000885009766,1166.2200965881348,1248.900089263916,1165.600082397461,1169.360080718994
[TG(44:5)]_FA20:4,1421.2000999450684,1308.9800987243652,1320.4600944519043,1247.3800888061523,1247.1400909423828,1328.160099029541,1258.3400993347168,1248.1000862121582
[TG(44:5)]_FA22:5,1378.5801010131836,1483.380100250244,1440.5000953674316,1372.9401054382324,1374.9800987243652,1424.9400901794434,1436.8200988769531,1563.9801025390625
[TG(45:0)]_FA14:0,3166.960220336914,2907.480197906494,2281.8601570129395,3082.040225982666,3094.3401832580566,3035.320240020752,3344.5202026367188,2844.380210876465
[TG(45:0)]_FA16:0,1531.18013381958,1174.980079650879,3245.980194091797,1282.10009765625,2559.7401695251465,2477.740203857422,3593.260227203369,3450.9601974487305
[TG(45:0)]_FA18:0,988.9200630187988,1034.580078125,1022.4200706481934,969.4200706481934,990.1800689697266,994.9200706481934,1018.3000679016112,1019.380069732666
[TG(45:1)]_FA14:0,1327.6200675964355,1314.9801063537598,1217.0400848388672,1512.9001159667969,1383.2200927734375,1247.5800819396973,1409.160083770752,1461.5201110839844
[TG(45:1)]_FA16:0,1041.2400703430176,1058.3400802612305,1532.5001068115234,1272.9200897216797,1342.2200965881348,1244.54008102417,1213.1200942993164,1382.4400939941406
[TG(45:1)]_FA16:1,1589.400104522705,1378.0801010131836,1179.1600761413574,1613.5401000976562,1214.4600830078125,1602.800121307373,1461.4001007080078,1134.2400817871094
[TG(45:1)]_FA18:0,970.0800666809082,1003.6200714111328,969.6200637817384,980.880069732666,1024.2400741577148,1014.7000732421876,1008.5600814819336,969.6600685119628
[TG(45:1)]_FA18:1,1203.3800811767578,1117.460090637207,1153.400089263916,1139.4400825500488,1095.860088348389,1193.9200859069824,1132.560073852539,1168.980079650879
[TG(45:2)]_FA14:0,1015.2000770568848,1045.4000778198242,1079.740077972412,1051.8200721740725,1167.500087738037,1086.0600776672363,1195.2000885009766,1037.440071105957
[TG(45:2)]_FA16:0,965.7400703430176,1019.9600639343262,1200.9000854492188,1035.4600715637207,1222.0800895690918,1043.9400749206543,966.0600662231444,973.5200691223145
[TG(45:2)]_FA16:1,1272.1400871276855,1257.2800827026367,1217.320087432861,1223.2600784301758,1076.8200607299805,1344.1601028442385,1411.4601020812988,1080.2000770568848
[TG(45:2)]_FA18:0,969.7200660705566,984.1400756835938,970.440071105957,1027.4400634765625,971.0800743103028,988.6400680541992,968.2000770568848,968.9200592041016
[TG(45:2)]_FA18:1,1121.2200813293457,1055.8800811767578,1169.3800888061523,1074.2000732421875,1136.1000747680664,1075.500072479248,1127.8600845336914,1054.6800842285156
[TG(45:2)]_FA18:2,1087.6600723266602,1118.6600723266602,1455.5600776672363,1083.340068817139,1219.4800910949707,1087.580078125,1088.3200721740725,1142.4000778198242
[TG(45:3)]_FA14:0,987.8000679016112,992.880069732666,1019.5600700378418,1000.3400688171388,966.9200744628906,1030.4800605773926,971.2800674438477,980.2200736999512
[TG(45:3)]_FA16:0,1052.0600776672363,1016.3800659179688,1096.600082397461,1064.800067901611,1062.9200592041016,996.5200691223145,1236.4800910949707,1093.4200744628906
[TG(45:3)]_FA16:1,1129.040069580078,1085.1800727844238,1207.4400825500488,1074.5000801086426,1097.1800804138184,1100.8800735473633,1123.3200798034668,1090.600082397461
[TG(45:3)]_FA18:0,970.0800666809082,985.5000648498536,995.9000663757324,992.0600700378418,971.8400688171388,969.0600738525392,968.1600761413574,973.0600738525392
[TG(45:3)]_FA18:1,1222.6600952148438,1146.2000885009766,1185.0000953674316,1075.6000747680664,1227.8000831604004,1139.4000854492188,1085.7000923156738,1181.8000831604004
[TG(45:3)]_FA18:2,1086.2400817871094,1086.9200744628906,1211.9600830078125,1203.860080718994,1328.520092010498,1196.8000793457031,1140.04008102417,1300.9000930786133
[TG(45:3)]_FA18:3,1167.660083770752,1194.1000747680664,1216.0200843811035,1279.400089263916,1167.9600791931152,1196.6200828552246,1175.54008102417,1178.5000839233398
[TG(45:4)]_FA14:0,999.6200790405272,970.6800651550292,970.0000610351562,1017.940071105957,1025.2800788879397,1030.7200736999512,1031.6800804138184,1039.0000801086426
[TG(45:4)]_FA16:0,966.0000648498536,964.3600730895996,990.3200759887696,963.5200653076172,965.140064239502,969.4000625610352,962.3000679016112,978.900074005127
[TG(45:4)]_FA16:1,1117.3800811767578,1128.0600776672363,1470.2201042175293,1096.3200798034668,1116.100067138672,1255.6400871276855,1354.5400924682615,1112.04008102417
[TG(45:4)]_FA18:0,1038.480068206787,968.6600608825684,969.9200630187988,967.300075531006,998.140064239502,968.8200721740724,968.7600631713868,969.3800659179688
[TG(45:4)]_FA18:1,1055.300075531006,1098.900074005127,1091.1400718688965,1123.6200828552246,1082.6200790405271,1058.560073852539,1110.2000770568848,1130.2600898742676
[TG(45:4)]_FA18:2,1129.0600700378418,1094.6200790405271,1165.3000717163086,1083.4400787353516,1176.5400848388672,1104.6400718688965,1088.3400840759275,1143.980068206787
[TG(45:4)]_FA18:3,1197.2000846862793,1203.7200813293457,1285.5600967407229,1167.5000839233398,1162.840087890625,1236.1800727844238,1198.860080718994,1267.0200958251953
[TG(45:4)]_FA20:4,1288.9401054382324,1253.2800788879397,1250.7000885009766,1322.8400993347168,1246.8000946044922,1364.9600982666016,1258.1400909423828,1272.2400856018066
