Lipid,Group_D,Group_D,Group_D,Group_D,Group__C,Group__C,Group__C,Group__C
"[TG(42:1)]_FA18:0 | DG(44:8),DG(43:1)_C18:0",1775.7801246643066,1762.2401237487793,1897.9401321411133,1827.1601333618164,1860.8201370239256,1798.900127410889,1792.4401206970217,1711.2801208496094
"[TG(42:1)]_FA18:0 | DG(44:8),DG(43:1)_C18:0",970.9600639343262,1061.6000633239746,1026.900074005127,974.5000762939452,991.1200675964355,1026.6400680541992,969.1800651550292,973.8000717163086
"[TG(42:1)]_FA18:1 | DG(44:8),DG(43:1)_C18:1",2029.3801345825195,2040.4801445007324,2925.8401985168457,2078.200138092041,2475.980178833008,2378.720165252685,2236.340156555176,2247.5201530456543
"[TG(42:1)]_FA18:1 | DG(44:8),DG(43:1)_C18:1",1290.6401023864746,1157.8400764465332,1273.0000915527344,1236.6000747680664,1162.8800888061523,1183.2600746154783,1084.0800666809082,1092.400074005127
[TG(42:2)]_FA14:0,1114.4800834655762,973.9600715637208,994.0600738525392,1115.9400825500488,1099.800075531006,981.9200859069824,1070.5600814819336,974.6200790405272
[TG(42:2)]_FA16:0,964.600067138672,1022.3800735473632,1112.0800895690918,1234.5200805664062,972.240062713623,990.6600723266602,1004.460075378418,974.680061340332
[TG(42:2)]_FA16:1,1147.54008102417,1046.2800788879397,1112.320068359375,1144.800075531006,1064.9200820922852,1051.7000694274902,1052.760066986084,1061.3000831604004
[TG(42:2)]_FA18:0,1039.320068359375,1056.4000701904297,1001.2000617980956,998.3200607299804,967.6200675964355,970.4800682067872,1029.3800735473633,1043.9400825500488
[TG(42:2)]_FA18:1,1139.7200775146484,1170.640079498291,1103.5800743103027,1235.8800888061523,1204.6800727844238,1173.460090637207,1181.3000831604004,1222.1800842285156
[TG(42:2)]_FA18:2,1298.3601036071775,1380.3600997924805,1256.420078277588,1143.660068511963,1252.940097808838,1223.820087432861,1213.2000846862793,1085.840072631836
[TG(42:3)]_FA14:0,976.4200706481934,974.1600646972656,974.7400703430176,1011.62007522583,970.3400688171388,970.6400756835938,989.9000663757324,973.8200607299804
[TG(42:3)]_FA16:0,1074.3600730895996,1075.120086669922,1006.1600608825684,999.2400703430176,964.6600685119628,961.0400657653807,1042.8600769042969,997.4600677490234
[TG(42:3)]_FA16:1,1070.9000625610352,1170.3200798034668,1080.5400733947754,1054.1800689697266,1084.6000747680664,1097.3600769042969,1112.2400703430176,1083.5000762939453
[TG(42:3)]_FA18:0,1059.2000732421875,971.0400772094728,969.7400703430176,974.4400787353516,968.1600608825684,968.8600730895996,987.1000595092772,973.6200637817384
[TG(42:3)]_FA18:1,1081.0600700378418,1121.7000694274902,1112.9400787353516,1174.0800857543943,1287.000072479248,1114.820083618164,1148.3000717163086,1062.6800727844238
[TG(42:3)]_FA18:2,1165.1000709533691,1269.2000885009766,1309.1600952148438,1087.5600662231443,1272.9601020812988,1264.5400848388672,1130.5600776672363,1180.7600860595703
[TG(42:3)]_FA18:3,1167.7400817871094,1167.2400817871094,1203.5600700378418,1209.2000770568848,1231.9000778198242,1184.3400764465332,1172.800075531006,1188.6400833129885
[TG(42:4)]_FA14:0,973.0400772094728,974.0000762939452,975.1600723266602,973.4000701904296,971.7800598144532,1019.4000663757324,971.5400733947754,988.1000709533693
[TG(42:4)]_FA16:0,1033.0800704956057,1026.9600830078125,1081.1800689697266,1088.800064086914,1003.880069732666,976.4600677490234,961.0800590515136,961.6000595092772
[TG(42:4)]_FA16:1,1052.160068511963,1046.9000663757324,1058.0600700378418,1115.9800834655762,1051.1000785827637,1080.2600898742676,1063.2400856018066,1059.8200645446775
[TG(42:4)]_FA18:0,1027.9600677490234,971.0000648498536,1050.460075378418,974.220069885254,1038.4000701904297,968.6800651550292,973.2200660705566,973.3200645446776
[TG(42:4)]_FA18:1,1051.3200798034668,1049.1800689697266,1089.5200691223145,1172.3400802612305,1218.620086669922,1083.8800773620603,1085.9800720214844,1049.840068817139
[TG(42:4)]_FA18:2,1251.8200798034668,1324.5800895690918,1326.9600982666016,1102.1200790405271,1215.6200828552246,1226.620086669922,1090.520076751709,1085.5800743103027
[TG(42:4)]_FA18:3,1217.240089416504,1180.220085144043,1167.6400871276855,1344.1200981140137,1260.1800956726074,1165.9600868225098,1323.1200790405271,1251.1600761413574
[TG(42:4)]_FA20:4,1247.5000953674316,1249.2200813293457,1295.9800910949707,1355.9200820922852,1283.4200897216797,1253.4200820922852,1284.0000915527344,1298.480094909668
[TG(43:0)]_FA14:0,1424.9201011657717,1278.0800971984863,1217.4600830078125,1375.5800971984863,1771.6801071166992,1641.4801025390625,1614.3800926208496,1317.440086364746
[TG(43:0)]_FA16:0 | DG(44:0)_C16:0,2355.100154876709,3048.560218811035,2172.1001472473145,2459.020175933838,2128.240127563477,2605.400188446045,2276.0001487731934,2328.9201583862305
[TG(43:0)]_FA16:0 | DG(44:0)_C16:0,1833.7401275634768,1585.280117034912,1852.240119934082,1761.2401084899902,1569.7201118469238,1133.1200904846191,1164.5400733947754,1311.7600936889648
[TG(43:0)]_FA18:0 | DG(44:0)_C18:0,1830.800136566162,1915.140121459961,1979.6401405334475,1849.1401252746584,1852.9201202392576,1855.4601211547847,1820.2801475524905,1885.7801361083984
[TG(43:0)]_FA18:0 | DG(44:0)_C18:0,971.3800735473632,1001.6800689697266,1094.240077972412,1018.1800842285156,992.3800659179688,1127.700080871582,1202.060089111328,973.8800659179688
[TG(43:1)]_FA14:0,1090.7800827026367,1053.8200798034668,1070.340072631836,1059.0800743103027,1192.1200714111328,1065.7400817871094,1188.160083770752,1038.340072631836
[TG(43:1)]_FA16:0 | DG(44:1)_C16:0,1835.140121459961,2029.120132446289,1906.720127105713,1950.1001434326167,1823.7201042175293,1882.5001411437988,1725.3201141357422,1756.3801193237305
[TG(43:1)]_FA16:0 | DG(44:1)_C16:0,1150.940086364746,1160.7000770568848,1145.4400939941406,1278.020092010498,1103.840072631836,972.2800598144532,1025.2000617980957,962.5000610351562
[TG(43:1)]_FA16:1 | DG(44:1)_C16:1,2076.9201316833496,1995.6601333618164,2020.9201278686523,2284.620162963867,2363.360164642334,2200.800151824951,2012.6801376342771,2125.520133972168
[TG(43:1)]_FA16:1 | DG(44:1)_C16:1,1162.120086669922,1090.7600708007812,1215.780071258545,1207.4000816345217,1097.1200790405271,1091.5800743103027,1173.0200729370115,1199.2800941467283
[TG(43:1)]_FA18:0 | DG(44:1)_C18:0,1780.140121459961,1868.7401275634768,1739.3401260375977,1816.3401222229004,1775.6601295471191,1765.4201164245603,1707.3001098632812,1712.3401260375977
[TG(43:1)]_FA18:0 | DG(44:1)_C18:0,1030.1400680541992,1013.240077972412,970.720069885254,1029.8600692749023,968.6000747680664,998.1200675964355,1041.5200843811035,1041.100067138672
[TG(43:1)]_FA18:1 | DG(44:1)_C18:1,2240.480159759521,2094.4001388549805,3367.7402381896973,2564.980159759521,2253.080142974853,2348.7201538085938,2435.060165405273,2409.6201705932617
[TG(43:1)]_FA18:1 | DG(44:1)_C18:1,1326.020092010498,1302.9800910949707,1394.4601020812988,1244.4800758361816,1196.260082244873,1167.2200889587402,1206.620086669922,1095.0600700378418
[TG(43:2)]_FA14:0,973.6200714111328,1013.260066986084,975.4800720214844,1041.0800819396973,986.0200653076172,971.02006149292,983.4200744628906,998.4000701904296
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,1718.9201164245603,1761.3401260375977,1821.220127105713,1755.6001243591309,1794.1401329040527,1786.7601356506348,1742.220115661621,1759.58012008667
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,1000.1400680541992,965.4800605773926,1013.920066833496,1044.800075531006,985.1200714111328,960.920066833496,960.9400672912598,1069.5800666809082
[TG(43:2)]_FA16:1 | DG(44:2)_C16:1,2008.3001403808596,2036.9201545715327,2023.0801582336424,1966.1201362609863,2041.7601356506348,1960.5801239013672,2044.540138244629,1986.480125427246
[TG(43:2)]_FA16:1 | DG(44:2)_C16:1,1054.0600776672363,1087.4400749206543,1073.5000686645508,1120.6600723266602,1051.300064086914,1133.1200790405271,1052.5800704956057,1101.0800857543943
[TG(43:2)]_FA18:0 | DG(44:2)_C18:0,1747.5401153564453,1756.6401329040527,1819.0601272583008,1803.2801246643064,1798.340114593506,1746.0801162719729,1814.500129699707,1757.8001098632812
[TG(43:2)]_FA18:0 | DG(44:2)_C18:0,971.2800598144532,971.9400672912598,969.7800674438477,1005.920078277588,994.6400604248048,1001.4400672912598,1008.7800598144532,973.300075531006
[TG(43:2)]_FA18:1 | DG(44:2)_C18:1,2047.680145263672,1937.6601257324216,2169.5401573181152,1932.260124206543,2028.580135345459,1977.0201377868648,1906.1401252746584,1958.4601440429688
[TG(43:2)]_FA18:1 | DG(44:2)_C18:1,1103.4400787353516,1048.980079650879,1146.580078125,1140.6600799560547,1092.640079498291,1047.3800811767578,1065.4200897216797,1049.8200721740725
[TG(43:2)]_FA18:2 | DG(44:2)_C18:2,2224.780174255371,2159.8001556396484,2213.7001724243164,2199.120143890381,2236.3601570129395,2402.4601821899414,2190.660148620605,2236.340167999268
[TG(43:2)]_FA18:2 | DG(44:2)_C18:2,1242.2600936889648,1169.4800758361816,1110.6200904846191,1099.9200820922852,1239.960075378418,1114.8000793457031,1128.800075531006,1127.3200759887695
[TG(43:3)]_FA14:0,972.3800735473632,973.540069580078,998.0200729370116,973.260066986084,970.920066833496,1095.2600784301758,971.5800628662108,985.0400772094728
[TG(43:3)]_FA16:0,965.0000648498536,1036.6000747680664,998.4200630187988,963.960075378418,1004.5400772094728,972.4200630187988,985.3600692749023,961.8600654602052
[TG(43:3)]_FA16:1,1139.6800727844238,1064.1200714111328,1059.040069580078,1053.3600730895996,1050.560073852539,1052.04008102417,1052.7600708007812,1049.3200721740725
[TG(43:3)]_FA18:0,970.0400619506836,1033.1400718688965,1026.500072479248,996.840072631836,1039.12007522583,969.760066986084,969.420066833496,1038.1000747680664
[TG(43:3)]_FA18:1,1219.1400718688965,1048.9400749206543,1127.8000869750977,1096.3400650024414,1070.8000717163086,1069.140064239502,1139.2800788879397,1049.4800758361816
[TG(43:3)]_FA18:2,1180.180061340332,1171.8000793457031,1140.1200790405271,1086.680076599121,1091.3600769042969,1248.140079498291,1085.5600776672363,1170.6200828552246
[TG(43:3)]_FA18:3,1167.5200843811035,1167.2400817871094,1190.5600852966309,1199.7800788879397,1170.1600761413574,1244.2000770568848,1173.0400772094729,1182.000087738037
[TG(43:4)]_FA14:0,973.200065612793,973.8000679016112,976.2200660705566,1042.460075378418,977.1200714111328,970.7400703430176,1001.6400756835938,973.3200721740724
[TG(43:4)]_FA16:0,965.2200660705566,987.4400672912598,1033.4400634765625,1010.4200630187988,998.3600654602052,962.6000633239746,961.1600646972656,961.7000732421876
[TG(43:4)]_FA16:1,1084.1400833129885,1046.6600761413574,1125.6000785827637,1103.420078277588,1050.7200813293457,1093.4200744628906,1077.680076599121,1049.5800704956057
[TG(43:4)]_FA18:0,970.8800659179688,971.1400566101074,969.8000717163086,974.5600700378418,969.0400619506836,970.2800674438477,969.7800598144532,973.4800682067872
[TG(43:4)]_FA18:1,1180.9200897216797,1070.060073852539,1107.3000869750977,1088.4000701904297,1094.780071258545,1064.1400756835938,1066.0200805664062,1049.6400833129885
[TG(43:4)]_FA18:2,1139.3400764465332,1191.8400840759275,1293.980094909668,1116.560073852539,1202.1200942993164,1115.2600784301758,1084.7600708007812,1190.9000701904297
[TG(43:4)]_FA18:3,1183.900089263916,1166.0600852966309,1168.0000915527344,1219.560089111328,1177.280086517334,1229.9200859069824,1194.4000854492188,1173.100082397461
[TG(43:4)]_FA20:4,1259.3600997924805,1249.8800888061523,1249.880084991455,1261.6200904846191,1252.2000846862793,1253.1800727844238,1305.7600936889648,1302.9600868225098
"[TG(44:0),TG(O-45:0)]_FA14:0",2347.340171813965,1949.560131072998,2049.260131835937,2268.580142974853,2534.8202018737798,2244.70015335083,2599.340171813965,1764.360126495361
"[TG(44:0),TG(O-45:0)]_FA16:0",2992.460224151612,3235.9602127075195,3212.840202331543,4049.000301361084,3052.4402084350586,1363.8601036071775,1801.5001182556152,1493.6001091003418
"[TG(44:0),TG(O-45:0)]_FA18:0",1116.1200790405271,1116.380069732666,1379.0401000976562,1146.8400917053225,1074.680076599121,1095.2000846862793,1336.7600936889648,1049.7800788879397
[TG(44:1)]_FA14:0,1351.1001091003418,1046.9400787353516,1227.9201011657717,1306.520092010498,1324.7200889587402,1180.7600784301758,1343.9200859069824,1130.7400741577148
[TG(44:1)]_FA16:0,1513.2401008605957,1364.820095062256,1403.4401016235352,1397.860080718994,1320.9600944519043,1027.5200653076172,1107.420078277588,1252.4800987243652
[TG(44:1)]_FA16:1,1307.420093536377,1155.9200744628906,1632.2201232910156,1379.1601028442385,1130.0200881958008,1226.1600914001465,1153.360092163086,1496.4601135253906
[TG(44:1)]_FA18:0,970.6800651550292,984.040069580078,992.4400672912598,1003.1000785827636,983.9800758361816,993.3000717163086,991.140064239502,973.140079498291
[TG(44:1)]_FA18:1,1347.54008102417,1217.7600860595703,1322.200096130371,1363.300090789795,1328.4000930786133,1216.800075531006,1197.4800910949707,1138.4800872802734
[TG(44:2)]_FA14:0,1059.3600769042969,1086.0000839233398,976.3200721740724,1018.5600814819336,1071.4600830078125,1077.7600708007812,1120.4000854492188,1059.6600761413574
[TG(44:2)]_FA16:0,1164.000087738037,1168.7400970458984,1187.9000816345217,1295.500087738037,1001.0600624084472,1022.4800682067872,975.2800674438477,1012.2800712585448
[TG(44:2)]_FA16:1,1164.5600852966309,1232.1200828552246,1309.8800888061523,1228.3600769042969,1123.1800804138184,1178.6400756835938,1120.6600799560547,1098.5600700378418
[TG(44:2)]_FA18:0,1008.3400573730468,1034.5800743103027,1160.0800743103027,1030.1200675964355,968.1600608825684,969.4600639343262,1032.1000747680664,1057.0200805664062
[TG(44:2)]_FA18:1,1089.2800788879397,1058.840068817139,1141.420078277588,1093.6400680541992,1166.2200813293457,1145.3400802612305,1087.7200660705566,1079.0800819396973
[TG(44:2)]_FA18:2,1246.7600898742676,1185.840072631836,1236.0600852966309,1139.2800750732422,1397.9601020812988,1171.320068359375,1292.1800842285156,1122.5600814819336
[TG(44:3)]_FA14:0,1001.6800727844238,1003.540069580078,974.7400741577148,1023.3000793457032,1040.080078125,978.000072479248,1044.280071258545,974.240062713623
[TG(44:3)]_FA16:0,1058.5000648498535,1006.7200622558594,964.500057220459,1064.5200653076172,1013.800075531006,961.2800636291504,960.6800689697266,962.240062713623
[TG(44:3)]_FA16:1,1052.8200721740725,1092.1800727844238,1102.9400825500488,1053.2800788879397,1050.2800788879397,1165.6600875854492,1234.3000869750977,1050.080078125
[TG(44:3)]_FA18:0,981.2200736999512,989.1200637817384,970.420066833496,1036.840072631836,975.2000732421876,1020.000072479248,970.7600593566896,973.1200828552246
[TG(44:3)]_FA18:1,1080.7400856018066,1087.8000717163086,1199.0400733947754,1110.3400764465332,1046.7000579833984,1077.0000762939453,1119.0600700378418,1100.460090637207
[TG(44:3)]_FA18:2,1189.820083618164,1360.8201026916504,1194.8800735473633,1155.8800773620603,1124.040069580078,1181.54008102417,1088.2600746154783,1119.9200744628906
[TG(44:3)]_FA18:3,1194.860088348389,1198.9200859069824,1167.400089263916,1169.0000801086426,1250.3000793457031,1241.6800918579102,1171.8600692749023,1223.7000770568848
[TG(44:4)]_FA14:0,973.0000534057616,973.3400650024414,974.12007522583,983.6800689697266,1008.020076751709,1007.640079498291,970.5800666809082,1001.1400680541992
[TG(44:4)]_FA16:0,1032.5200729370115,1040.4800720214844,988.9400672912598,1079.0200653076172,1007.7800750732422,975.3200569152832,995.800064086914,962.5800628662108
[TG(44:4)]_FA16:1,1112.860080718994,1094.800067901611,1058.240062713623,1107.0800819396973,1089.6800804138184,1150.660083770752,1112.100082397461,1115.7400856018066
[TG(44:4)]_FA18:0,971.5800666809082,971.1200675964355,970.120059967041,1076.8800811767578,1003.6400680541992,969.0600776672364,1040.1800651550293,973.260066986084
[TG(44:4)]_FA18:1,1059.7600746154783,1050.2000732421875,1050.1000747680664,1091.220069885254,1185.2200775146484,1138.1800918579102,1049.3000717163086,1120.6000747680664
[TG(44:4)]_FA18:2,1181.2800827026367,1249.320083618164,1214.1800918579102,1242.6600875854492,1330.3201065063477,1275.8600769042969,1137.980079650879,1085.340072631836
[TG(44:4)]_FA18:3,1198.740089416504,1167.200080871582,1167.520076751709,1193.9400901794434,1211.2200889587402,1220.5200843811035,1186.4600791931152,1201.1200714111328
[TG(44:4)]_FA20:4,1249.0200805664062,1249.0600929260254,1283.580093383789,1295.7200965881348,1284.240089416504,1341.2200927734375,1270.9800910949707,1287.2400932312012
[TG(44:5)]_FA14:0,973.440071105957,973.840072631836,975.3000679016112,1004.8600730895996,1012.1000709533693,1003.1000785827636,985.9000701904296,1002.9000778198242
[TG(44:5)]_FA16:0,1240.220085144043,1237.4800872802734,1128.4200859069824,1157.6800727844238,1266.7600898742676,960.7200622558594,1062.2400741577148,1074.1000709533691
[TG(44:5)]_FA16:1,1055.2400665283203,1078.0800819396973,1068.9400672912598,1053.9600715637207,1050.3600730895996,1052.0600776672363,1058.7600784301758,1133.3800659179688
[TG(44:5)]_FA18:0,971.9200744628906,994.400074005127,971.3400764465332,985.6400718688964,968.0200653076172,1112.400074005127,980.0800590515136,989.440071105957
[TG(44:5)]_FA18:1,1079.0800743103027,1107.320068359375,1049.380069732666,1055.6800727844238,1066.3600730895996,1047.920066833496,1073.500072479248,1048.880069732666
[TG(44:5)]_FA18:2,1283.1200981140137,1178.4400825500488,1103.1000747680664,1133.0200881958008,1267.0600929260254,1360.6601104736328,1159.0400886535645,1118.1600761413574
[TG(44:5)]_FA18:3,1198.140079498291,1179.0000801086426,1234.5400886535645,1200.4800910949707,1225.9600830078125,1206.440086364746,1172.1200714111328,1171.4200820922852
